Name,Description,founded year,total funding amount (in usd),number of funding rounds,last funding date,last funding amount (in usd),city,region,country,investor names,founder names,number of employees,sector,website,linkedin url,operating status,market_size_billion,cagr_percent,timing_score,competitor_count,market_stage,confidence_score_market,us_sentiment,sea_sentiment,total_funding_billion,momentum_score
Markable Creators(Markable AI),"BCG reported that 70% of Gen Z discover products through content platforms, not directly on a retailer website. Social commerce is NOW. The global fashion E-commerce digital advertising allocation is $200 billion. Mai is making social visual discovery shopping a reality on every photo and video across any social platforms or devices.  Viewers can click and shop the clothing they see while watching videos, such as TV shows, movies, and other digital media. Mai bridges the gap between social content and e-commerce, through a fully-automated AI computer vision technology, a sophisticated e-commerce bidding system, and a user personalization system.   At Mai, we have spent three years working with top computer vision AI scientists, AI engineers, and fashion experts that created the world’s 1st fully automated video fashion shopping solution. We are connected with numerous top global e-commerce platforms, with total 200M SKUs available, daily updated with an out-of-stock rate <3%. Moreover, Mai is already live with two of the biggest social content platforms in Asia, with more to come. Mai has won the No.1 winner of MIT AI Idol contest in Jul 2020, and also won the title of “Most fundable company by investment value” at the biggest Asia Internet Conference in Nov 2020.",2016,21718371.0,8,2025-04-21,,New York,New York,United States,Plug and Play|Alumni Ventures|Partech|MassChallenge|Deepcore,Joy Tang,30,"""AI-Driven Social Commerce and Visual Shopping Solutions""",https://markable.ai/,https://www.linkedin.com/company/markableai/,Active,0.05,30.0,3.5,20,growth,0.85,3.8,3.5,0.15,3.7
"Sports Data Labs, Inc.","Sports Data Labs, Inc. (SD Labs) is a venture-backed, award-winning leader in collection, analysis and distribution of real-time human data from on-body sensors and other sensing systems. SD Labs provides patented technologies that enable interoperability of sensors and sensing systems, while using artificial intelligence to transform collected data into metrics, insights and predictions for various real-time and on-demand use cases. SD Labs also provides data acquisition and monetization solutions for buyers and sellers of health data through its proprietary Human Data Marketplace™. SD Labs is a certified Minority Business Enterprise (MBE) that operates in professional sports via Sports Data Labs and in the digital health ecosystem via Human Data Labs. For further information, please visit: www.sportsdatalabs.com and www.humandatalabs.com",2016,5800000.0,2,2019-04-16,4800000.0,San Francisco,California,United States,Aser Ventures|Cleveland Clinic Innovations,Mark Gorski|Stan Mimoto|Vivek Khare,5,"""Real-Time Sports Analytics and Health Data Solutions""",http://www.sportsdatalabs.com/,https://www.linkedin.com/company/sports-data-labs,Active,1.5,22.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
GrowthLoop,"You've built a great cloud data warehouse for your company. We help you make it drive revenue. Founded by a team of ex-Googlers, GrowthLoop has created a way to turn your customer data into intelligent, dynamic customer segments that drive up your customer’s lifetime value by 15%-20%. Our customers include top companies like Google, Indeed and the Boston Red Sox. We are a fast growing, profitable, cloud technology startup based out of San Francisco, New York, and Toronto. If you are looking to join a high growth cloud technology company we are hiring in engineering and sales!",2016,6000000.0,2,2022-05-04,,San Antonio,Texas,United States,TJC,Chris Sell|David Joosten,75,"""Cloud-Based Customer Data Analytics Solutions""",https://www.growthloop.com/,https://www.linkedin.com/company/growthloop,Active,3.5,20.0,4.2,25,growth,0.85,4.5,3.8,1.8,4.0
Inflammatix,"Inflammatix develops novel molecular diagnostics for acute infections and sepsis that work by 'reading' the immune system.  It is a molecular diagnostics company developing rapid tests that read the immune system to resolve major clinical and public health challenges. They are initially focused on developing tests for acute bacterial and viral infections, and sepsis based on patent-pending biomarkers exclusively licensed from Stanford University.",2016,194799923.0,8,2024-09-12,57000000.0,Burlingame,California,United States,Khosla Ventures|National Institutes of Health|OSF Ventures|Northpond Ventures|Vesalius Biocapital Partners,Jonathan Romanowsky|Purvesh Khatri|Timothy Sweeney,75,"""Rapid Molecular Diagnostics for Infectious Diseases""",https://www.inflammatix.com/,https://www.linkedin.com/company/inflammatix,Active,6.5,12.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Vi Labs,VI is the leading Enterprise-AI platform in the health sector. Vi helps health enterprises leverage Data & AI to maximize member health outcomes and financial returns,2016,147001000.0,4,2024-06-28,111000000.0,New York,New York,United States,General Atlantic|Square Peg Capital|Triventures|Alpha Partners|Savano Capital Partners,Omri Yoffe,175,"""AI-Driven Health Outcomes Optimization Platform""",https://vi.co/,https://www.linkedin.com/company/vi,Active,1.1,40.0,3.8,25,growth,0.85,4.2,3.8,2.1,3.9
8th Wall,"8th Wall increases the reach of augmented reality (AR) content with its developer platform, which makes it easy to build interactive AR experiences that run on all smartphones. Creators and developers can deploy their content  as a web experience that can be viewed directly in the user’s mobile browser, no apps needed. 8th Wall uses its own hyper-optimized Simultaneous Localization and Mapping (SLAM) engine to deliver markerless AR content to mobile apps and the web. Features include 6DoF positional tracking, surface detection, lighting estimation and world points to deliver an immersive experience capable of running on any device with a rear-facing camera.",2016,10400000.0,2,2018-02-06,8000000.0,Palo Alto,California,United States,Norwest Venture Partners|SV Angel|Shasta Ventures|Greylock|Betaworks,Erik Murphy-Chutorian,30,"""Web-Based Augmented Reality Development Platform""",https://www.8thwall.com/,https://www.linkedin.com/company/8thwall,Active,0.3,35.0,3.5,25,growth,0.85,3.8,3.2,0.05,3.7
Windfall,"Windfall provides people intelligence and AI workflow solutions to help organizations identify, understand, and engage with their target audiences through data-driven insights and automation. The platform integrates machine learning and propensity modeling to enhance go-to-market strategies across various sectors, including marketing, sales, analytics, and nonprofit development. Windfall's services include data enrichment, wealth screening, and predictive analytics, allowing clients to gain a comprehensive understanding of their constituents. These tools facilitate the creation of targeted campaigns and personalized outreach efforts. The platform supports integration with systems such as Salesforce, Microsoft Dynamics, and Blackbaud, enabling seamless incorporation into existing workflows.",2016,95000000.0,5,2025-04-23,65000000.0,San Francisco,California,United States,Nexus Venture Partners|Industry Ventures|Homebrew|Bonfire Ventures|Cherubic Ventures,Arup Banerjee|Cory Tucker|Dan Stevens,75,"""AI-Driven Audience Engagement and Data Analytics Solutions""",http://www.windfall.com/,https://www.linkedin.com/company/windfall-data,Active,2.5,12.0,3.8,20,unknown,0.85,4.2,3.8,1.5,3.7
Nullmax,Nullmax is an AI firm specializing in autonomous driving.,2016,106812735.0,2,2023-10-12,106812735.0,Fremont,California,United States,Desay SV Automotive|Yanshan Technology,,375,"""Autonomous Driving AI Software Solutions""",http://nullmax.ai/,https://www.linkedin.com/company/nullmax-inc1/,Active,1.0,17.9,3.5,25,growth,0.85,4.5,4.0,2.1,4.0
Embodied,"Embodied is an AI company that develops companion robots that aim to revolutionize care and wellness, enhancing the quality of life for individuals and families. They are combining 14 years of research in socially assistive robotics from the University of Southern California with 15 years of experience with the commercialization of consumer robotics from iRobot, and decades of animation and storytelling to build life-like, interactive robots to serve as motivators, coaches, and companions that help and empower people to be better at helping themselves.",2016,77382197.0,9,2022-11-30,19249994.0,Pasadena,California,United States,Toyota Ventures|OUP (Osage University Partners)|Amazon Alexa Fund|Team Ignite Ventures|Intel Capital,Maja Matarić|Paolo Pirjanian,30,"""AI-Driven Socially Assistive Robotics for Health and Wellness""",https://embodied.com/,https://www.linkedin.com/company/embodiedinc,Active,0.25,19.5,3.8,20,growth,0.85,4.2,3.8,0.15,3.7
Vody,"Vody leverages the latest technology in big data, natural language processing, and machine learning. The Vody platform leverages data from 300+ streaming services, third-party data, as well as publicly available data to enhance recommendation systems and surface relevant content. It was founded in 2016 and is based in Los Angeles, California.",2016,10000000.0,1,2020-10-27,10000000.0,Los Angeles,California,United States,Cacker Capital|Clemons Management|Stephanie Horbaczewski,Artit Wangperawong|Jeremy Houghton|Stephanie Horbaczewski,30,"""AI-Driven Content Recommendation Systems""",https://vody.com/,https://www.linkedin.com/company/vody/,Active,1.04,33.7,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Gridmatic,"Gridmatic is an AI-enabled power marketer with the mission to enable and accelerate the ascent of clean energy. We apply machine learning to deliver predictability and manage risk for renewable energy supply and demand. We work with renewable energy generators and consumers, and owners and operators of storage assets to optimize returns. We offer tolling, offtake, and supply contracts to owners and operators of clean energy assets. We provide scheduling and bidding, resource trading, and firming and shaping and are a licensed Retail Electric Provider in the State of Texas. Gridmatic is a privately held company headquartered in Silicon Valley.",2016,46000000.0,2,2023-01-01,40000000.0,Cupertino,California,United States,,Matt Wytock,75,"""AI-Driven Renewable Energy Market Optimization Solutions""",https://www.gridmatic.com/,https://www.linkedin.com/company/gridmatic,Active,1.2,25.0,3.5,15,growth,0.85,3.8,3.5,0.5,3.7
Grabango,"Grabango is a checkout-free technology for existing, large-scale grocery, and convenience stores. Grabango is working with billion-dollar global retailers to retrofit existing stores to make waiting in lines a thing of the past. They just raised $39M in Series B funding, and we are excited to accelerate the growth of their team and their store deployments to deliver on their mission to eliminate lines and save people time. With Grabango, shoppers choose their items as usual, and then skip the line by scanning a code in their Grabango app on the way out. Our solution uses computer vision technology to identify items as they are picked up. It counts those items and sends the receipt to the shopper’s phone after they leave the store. Grabango delivers a seamless shopping experience that is becoming the global standard. Driven by passion to improve peoples’ daily lives, our technology brings computer vision and machine learning to existing brick-and-mortar stores by processing the interactions between people and products. We are the first and only company to successfully retrofit checkout-free technology into an existing store and work with high accuracy in a dynamic, real world environment. No facial recognition technology is used and all data is anonymized to protect customer privacy. Founded in 2016, Grabango is based in Berkeley, California.",2016,93775000.0,7,2022-11-10,20600000.0,Berkeley,California,United States,Founders Fund|Quiet Capital|Bossa Invest|Abstract|Propel,Will Glaser,75,"""Checkout-Free Retail Technology Solutions""",https://grabango.com/,https://www.linkedin.com/company/grabango,Closed,1.2,16.0,3.5,25,growth,0.85,4.0,3.5,0.5,3.8
Built Robotics,"Built Robotics’ mission is to build the robots that build the world. By automating repetitive tasks in the $300 billion solar industry, Built is bridging the workforce gap to accelerate our transition to clean energy.",2016,112000000.0,3,2022-04-06,64000000.0,San Francisco,California,United States,Founders Fund|New Enterprise Associates|Fifth Wall|Tiger Global Management|Lemnos VC,Andrew Liang|Noah Ready-Campbell,30,"""Autonomous Construction Robotics for Renewable Energy Projects""",http://www.builtrobotics.com/,http://linkedin.com/company/builtrobotics,Active,0.12,16.8,3.8,20,growth,0.85,4.0,3.5,0.15,3.5
AgShift,"AgShift is  putting technology to work to empower food organizations with better automation, better tools, better efficiencies and better insights to improve food quality and to reduce food waste. Our current focus is to automate the food quality assessment and grading process for the industry. Utilizing the latest in Artificial Intelligence (AI), Internet of Things (IoT), computer vision and algorithms, we have built the industry’s most advanced, AI-enabled, food quality analyzer—Hydra. Hydra automates quality assessment of agricultural commodities under fresh produce and edible nuts such as strawberries, almonds, blueberries, baby carrots, etc. This patented turnkey solution enables better, faster and objective grading at scale throughout the food supply chain, resulting in a digitized audit trail, better operational efficiencies and significant reduction of food waste across the supply chain.",2016,5100000.0,5,2023-02-01,,Costa Mesa,California,United States,SVG Ventures|Exfinity Venture Partners|Newchip Accelerator|KAUST Innovation Fund|Capier Investments,Miku Jha,30,"""AI-Driven Food Quality Assessment and Waste Reduction""",http://www.agshift.com/,https://in.linkedin.com/company/agshift,Active,0.2,15.0,2.5,10,unknown,0.85,3.0,2.5,0.15,2.8
FINDMINE,"FindMine is the world's leading company helping iconic brands scale their editorial point of view. FindMine's Content Engine saves retailers and brands 90% of their time while dynamically generating exponentially more high-quality, ""on-brand"" content. FindMine enhances sell-through, and boosts gross margins and customer lifetime value (by over 150%!) for customers such as Rent the Runway, Revolve, Land's End, Vineyard Vines, Mitchell Gold + Bob Williams, and many more. FindMine's solutions power best-in-class customer experiences across ecommerce, email, chat, marketing channels, and stores. FindMine is a Gartner Cool Vendor, and LVMH Maison des Startups member, winner of VIP Award's Best SaaS/Cloud provider and is an Inc. Magazine Top 200 Most Dynamic Women Entrepreneurs company.",2016,10609578.0,6,2024-04-30,8900000.0,New York,New York,United States,Underscore VC|XRC Ventures|SAP.iO|RevTech Ventures|Grayhawk Capital,Konstantin Itskov|Michelle Bacharach,30,"""AI-Driven E-Commerce Content Generation Solutions""",http://www.findmine.com/,https://www.linkedin.com/company/findmine,Active,0.3,15.0,3.5,15,unknown,0.85,3.8,3.5,0.4,3.7
Intento,"Intento builds AI agents for enterprise localization using machine translation and multilingual generative AI. Its Enterprise Language Hub enables companies like Procore and Subway to deliver consistent, authentic language experiences across all markets and audiences. It combines machine translation and generative AI models into multi-agent AI workflows, customizing them to client data and integrating them into customers’ existing software systems for localization, marketing, customer support, and other business functions. With Intento, clients achieve high-quality, real-time translations for all users and team members worldwide. The Enterprise Language Hub is ISO-27001 certified, ensuring enterprise top-tier security for GenAI solutions in high-demand industries. Intento also offers ISO-9001-certified expert help for setting up and maintaining MT and AI models and constantly refines these models with new data and user feedback.",2016,11650000.0,3,2023-10-11,8000000.0,San Francisco,California,United States,Berkeley SkyDeck Fund|SkyDeck Berkeley|Somersault Ventures|Flint Capital|Davidovs Venture Collective,Grigory Sapunov|Konstantin Savenkov,75,"""AI-Driven Enterprise Localization and Translation Solutions""",http://inten.to/,https://www.linkedin.com/company/inten.to,Active,1.0,20.0,3.5,20,growth,0.85,3.8,3.5,0.5,3.5
Datapeople,"Datapeople organizes and augments your recruiting data to help you improve key parts of your hiring process, from the job description candidates first see to the reports you share with your company.",2016,21000000.0,3,2023-06-27,13000000.0,New York,New York,United States,Gaingels|Uncork Capital|First Round Capital|NextView Ventures|GreatPoint Ventures,Amit Bhatia|Phillip Reyland,75,"""AI-Driven Recruiting Data Optimization Software""",https://datapeople.io/,https://www.linkedin.com/company/wearedatapeople,Active,0.3,15.0,3.5,20,unknown,0.85,3.8,3.2,0.5,3.7
Convr,"Convr is the leading Artificial Intelligence (AI) company that is digitally transforming commercial P&C insurance, enabling a frictionless underwriting experience. The platform has revolutionized the industry through data, discovery and decision intelligence (Data. Discovery. Decision.™). The Convr family encompasses commercial carriers of all sizes, including many of the Top 10 carriers, which use the platform to enable superior performance, optimal efficiency and world-class customer experiences.  Convr’s solution supports all core commercial lines of business and classes. All parts of the platform are available via a highly-intuitive underwriting user desktop, as well as through system-to-system API connectors. In the workplace, Convr enables four core use cases: d3 Intake™ reads and digitizes submission paperwork, such as ACORD applications and loss runs, to reduce manual data entry; d3 Risk 360™ provides additional insights on risks from thousands of data sources;  d3 Answers™ uses AI to respond to underwriting questions, saving significant underwriter time while improving consistency and accuracy; d3 Risk Score™ enables risk selection and prioritization to better focus downstream underwriting resources Commercial insurers are able to put forth a modern, digital underwriting experience that helps them achieve superior operational and ROI including: Attaining 40-60% Straight-Through Processing of new business submissions;  Saving up to 5 hours of research time per underwriter per week; An exceptional customer experience, thereby raising the value of their brand to become the Carrier of Choice in their markets. Convr currently powers a strong family of leading brands such as Penn National, Columbia, Crum & Forster, Joyn Insurance, Encova, AF Group, to name a few, that are now using AI to achieve underwriting excellence. To learn more, visit https://www.convr.com/",2016,17700000.0,3,2019-11-14,15200000.0,Schaumburg,Illinois,United States,Stage 2 Capital|M25|Altos Ventures|Palm Drive Capital|MK Capital,Harish Neelamana|Kuldeep Malik,75,"""AI-Driven Commercial Insurance Underwriting Solutions""",https://www.convr.com/,https://www.linkedin.com/company/convr/,Active,0.3,25.0,2.5,15,unknown,0.85,3.5,2.8,0.1,2.8
Reconstruct,"Reconstruct’s a platform provides a ‘virtual command center’ of project replicas that enables project executives to more proactively and precisely manage construction progress including detecting current, past, and future performance issues. The platform’s 3D timelines enable near real-time coordination among general contractors, subs, owners, and lenders. The company was founded in 2016 and is based in Menlo Park, California.",2016,27624996.0,6,2025-05-21,,Menlo Park,California,United States,National Science Foundation|Cultivation Capital|Serra Ventures|Romulus Capital|Illinois Ventures,Derek Hoiem|Mani Golparvar,75,"""Construction Project Management Analytics Platform""",http://www.reconstructinc.com/,https://www.linkedin.com/company/reconstruct-inc.,Active,1.2,15.0,3.8,20,unknown,0.85,4.2,3.8,0.3,3.5
Boomitra,"Boomitra is a leading carbon marketplace working with farmers and landowners worldwide to mitigate climate change through improved agricultural practices. The US-based start-up uses proprietary AI and satellite technology to monitor, report, and verify (MRV) soil organic carbon to a 30cm+ depth, without physical soil sampling, reducing measurement costs by 99%. The process is cost-efficient, time effective, and scalable across various landholding sizes – enabling Boomitra to work globally: 5M+ acres, 150,000+ farmers, 4 continents, millions of credits sold to date. Farmers and landowners earn the vast majority of proceeds from each carbon credit sold, allowing them to re-invest in their farms and local communities.",2016,5329110.0,4,2025-01-09,,San Mateo,California,United States,SVG Ventures|Chevron Technology Ventures|Commercial Bank International P.S.C|Ponderosa Ventures|Earthshot Prize,Aadith Moorthy,75,"""AI-Driven Carbon Credit Marketplace for Agriculture""",https://boomitra.com/,https://www.linkedin.com/company/boomitra/,Active,1.5,12.0,3.5,15,unknown,0.85,3.8,3.2,0.3,3.0
Pienso,Pienso is a machine-learning platform for non-programmers. Pienso’s end-to-end Intelligent Development Environment allows non-programming experts to create and train their machine-learning models without the need for external support.,2016,17017854.0,6,2024-03-12,10000000.0,Arlington,Virginia,United States,Alumni Ventures|Uncork Capital|Indicator Ventures|E14 Fund|Good Growth Capital,Birago Jones|Karthik Dinakar,5,"""User-Friendly Machine Learning Development Platform""",http://pienso.com/,https://www.linkedin.com/company/pienso-us,Active,1.5,35.0,3.8,20,growth,0.85,4.2,3.7,0.8,3.9
Sheeva.AI,"Sheeva.AI has developed an in-car payments and commerce solution that introduces vehicle location-based services to monetize the driver experience. Sheeva’s patented precise geolocation technology allows drivers to seamlessly pay for and receive services such as fueling, electric vehicle charging, parking, curbside pickup and drive-through without leaving the comfort of their vehicle. The Sheeva technology automatically detects the vehicle at the specific gas pump, parking spot, electric vehicle charging space, or drive-through lane and enables payments right on the in-vehicle infotainment screen or in the OEM mobile app. The Sheeva Open API allows OEMs and service providers to integrate payments directly via the cloud and SDK through a secure digital wallet, requiring no additional hardware and no new apps.",2016,11837000.0,10,2023-01-19,9250000.0,Alexandria,Virginia,United States,Techstars|Pegasus Tech Ventures|Conscious Venture Lab|Reynolds and Reynolds|Linden Capital,Evgeny Klochikhin|Landa Spingler|Pedro Khoury-Diaz|Vladimir Klochikhin,30,"""Vehicle Location-Based Payment and Commerce Solutions""",https://www.sheeva.ai/,https://www.linkedin.com/company/sheevaai,Active,1.0,11.4,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Eightfold AI,"Eightfold is a developer of a talent intelligence platform used to help companies find, recruit, and retain workers. Its platform bridges the talent gap by using the power of artificial intelligence which helps to turn talent management into a competitive advantage and enables clients to match candidates to the right roles. Eightfold was founded in 2016 and is headquartered in Mountain View, California.",2016,396750000.0,5,2021-06-10,220000000.0,Santa Clara,California,United States,General Catalyst|Lightspeed Venture Partners|South Park Commons|IVP|Foundation Capital,Ashutosh Garg|Varun Kacholia,750,"""AI-Driven Talent Management Solutions""",https://eightfold.ai/,https://www.linkedin.com/company/eightfoldai/,Active,6.46,15.37,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Alcatraz AI,"Alcatraz AI replaces badging as an access point identification method by leveraging facial recognition, 3d sensing, and AI. The company builds a facial authentication platform using AI and 3D sensing to enable a highly secure and frictionless entry into physical locations. Alcatraz AI was founded in 2016 and is headquartered in California, USA.",2016,44900000.0,5,2022-09-13,25000000.0,Cupertino,California,United States,Endeavor Catalyst|HCVC|Bossa Invest|Johnson Controls|Almaz Capital,Vince Gaydarzhiev,75,"""AI-Driven Facial Recognition Access Control Solutions""",http://www.alcatraz.ai/,https://www.linkedin.com/company/alcatraz,Active,1.2,15.0,3.5,20,unknown,0.85,3.8,3.5,0.5,3.8
Deepblocks,"Deepblocks is an artificial intelligence company converging the disciplines within real estate development to provide city-wide intelligence. Our technology integrates zoning rules, construction costs, market data, and demographics into automated 3D visualizations and financial analysis. With our product, real estate developers and municipalities save 90% of the time and cost in finding and analyzing development opportunities.   The Deepblocks vision is to fully automate and optimize the pre-construction process, with an objective to enable instant solutions for catastrophe relief housing, affordable housing, as well as cutting-edge sustainable development.",2016,5250000.0,6,2023-01-30,2000000.0,Miami,Florida,United States,L'ATTITUDE Ventures|Singularity University Ventures,Olivia Ramos,30,"""AI-Driven Real Estate Development Optimization Software""",http://deepblocks.com/,https://www.linkedin.com/company/deepblocks/,Active,0.5,12.5,3.5,10,unknown,0.85,3.8,3.2,0.3,3.5
CollegeVine,"CollegeVine is a platform for deploying AI Agents to replace administrative work throughout the higher education sector and to save time and money for Universities (Colleges) globally. The higher education sector is projecting an annual deficit of $100B within 5 years. We believe AI Agents will dramatically increase efficiency, reduce administrative costs, and transform the student experience to make higher education sustainable for the next century. We deploy safe AI Agents to drive real outcomes across campus. Over 100 universities use CollegeVine AI Agents to dramatically change how their administrative staff does work.",2016,66700000.0,5,2022-10-22,24000000.0,Boston,Massachusetts,United States,Fidelity|Silicon Valley Bank|University Ventures|Morningside|Humboldt Fund,Johan Zhang|Mohan Zhang|Vinay Bhaskara|Zack Perkins,75,"""AI-Driven Administrative Solutions for Higher Education""",https://www.collegevine.com/,https://www.linkedin.com/company/collegevine,Active,0.3,30.0,3.5,20,growth,0.85,4.0,3.5,0.15,3.8
Rockset,"Rockset is a developer of a serverless search and analytics engine platform that enables the creation of apps without the use of pipelines or data preparation. The platform of the company acts directly on raw data, plugs them in, and continuously syncs new data from data sources without the requirement for a fixed scheme using familiar SQL, allowing clients to access programming language without any data preparation. Index your vector data, text, geospatial and JSON data for the most efficient hybrid search and real-time analytics at any scale.",2016,117500000.0,6,2023-08-29,44000000.0,San Mateo,California,United States,Sequoia Capital|Greylock|K5 Global|Icon Ventures|Glynn Capital Management,Dhruba Borthakur|Venkat Venkataramani,75,"""Serverless Real-Time Data Analytics Platform""",https://rockset.com/,https://www.linkedin.com/company/rocksetcloud,Active,0.8,20.0,3.5,15,growth,0.85,3.8,3.5,0.5,3.7
Idiomatic,"Idiomatic believes that if you can listen to your customers at scale, you will make better business decisions. Its voice-of-customer platform helps companies do just that, by using AI to identify and track all issues and trends that customers bring up in customer support inquiries, NPS survey responses, and app reviews. Idiomatic quantifies those granular issues so that their clients have clear, data-driven criteria for prioritizing resources in order to improve their products or services. Beloved companies like Pinterest, Slack, Instacart, and Disney rely on Idiomatic.",2016,4000000.0,4,2022-05-25,4000000.0,Palo Alto,California,United States,Gaingels|Freestyle Capital|Bossa Invest|SAP.iO|Hyphen Capital,Ariel Kleiner|Christopher Martinez|Kevin Yang,30,"""AI-Driven Voice of Customer Analytics Platform""",https://idiomatic.com/,https://www.linkedin.com/company/idiomatic-inc-?trk=biz-companies-cym,Active,1.0,20.0,3.8,20,growth,0.85,4.2,3.8,1.5,3.9
Tachyum,"Tachyum is a single processor that delivers industry performance for data center, AI, and HPC workloads. Tachyum’s Prodigy processor enables hyper scale data centers, its primary market, to become a low-cost, energy-efficient universal computing centers. Its data centers with the Prodigy universal processors will reduce their total cost of operations by a factor of 4x – saving each hyper-scale customer billions of dollars per year.",2016,70484649.0,5,2023-06-13,28484649.0,Sunnyvale,California,United States,European Commission|IPM Group|Across Private Investments|InfraPartners Management|Government of Slovak Republic,Igor Shevlyakov|Ken Wagner|Radoslav Danilak|Rodney Mullendore,75,"""Energy-Efficient Universal Processors for Data Centers""",http://tachyum.com/,https://www.linkedin.com/company/tachyum,Active,4.5,12.0,3.8,20,unknown,0.85,4.0,3.5,1.5,3.7
LeaseLock,"LeaseLock is an insurance technology company replacing security deposits with insurance.  Its flagship lease insurance product leverages artificial intelligence to eliminate security deposits from enterprise operating infrastructure—powering a faster, simpler, more affordable rental transaction. LeaseLock seamlessly deploys within the native online leasing checkout, resulting in significant conversion lift—while instantly generating industry-leading coverage for the property on every lease. LeaseLock has insured over $1 billion in leases backed by insurance rated A (Excellent) by A.M. Best. Its global investors include SoftBank Ventures Asia, Wildcat Ventures, Westerly Winds, Vertex Ventures US, Liberty Mutual Strategic Ventures, American Family Ventures, Moderne Ventures, and Mucker Capital.",2016,63500000.0,9,2022-04-19,,Dallas,Texas,United States,Gaingels|500 Global|SBVA|Moderne Ventures|American Family Ventures,Derek Merrill|Reichen Kuhl,75,"""AI-Driven Lease Insurance Solutions for Real Estate""",http://www.leaselock.com/,https://www.linkedin.com/company/leaselock,Active,0.15,25.0,2.5,5,unknown,0.85,3.0,2.5,0.05,2.0
RealWear,"RealWear® is the world’s leading provider of assisted reality wearable solutions that engage, empower, and elevate the modern frontline industrial worker to perform work tasks more safely, and with increased efficiency and precision. RealWear gives these workers real-time access to information and expertise, while keeping their hands and field of view free for work. Headquartered in Vancouver, WA, RealWear has shipped devices to thousands of enterprise customers worldwide in energy, manufacturing and automotive, among others.  The company is field proven with world-class customers, including Shell, Goodyear, Mars, Colgate-Palmolive, and BMW, who use it to improve workplace safety and productivity. For more information, visit www.realwear.com",2016,128444220.0,7,2025-03-19,1644220.0,Vancouver,Washington,United States,JP Morgan Chase|Foundry Group|Runway Growth Capital|Fortive|Bose Ventures,Andy Lowery|Brian Hamilton|Chris Parkinson|Kenneth Lustig|Sanjay Jhawar,75,"""Industrial Wearable Solutions for Enhanced Worker Productivity""",http://realwear.com/,https://www.linkedin.com/company/realwear-inc./,Active,6.0,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Darmiyan,"Darmiyan has developed a novel, proprietary, patent-protected technology called The Virtual Microscope (Software Algorithm). Using a non-invasive routine clinical brain MRI scan, The Virtual Microscope technology looks into the human brain and localizes and quantifies cell distortion (neurodegeneration) in every voxel of brain MRI generating new brain maps. The first clinical product of this technology is BrainSee, an AI-powered algorithm that has completed a successful third-party validation in the US and Canada establishing a remarkable accuracy and consistency for prognosis of mild cognitive impairment. It is built on over 40 years of cutting-edge neuroscience research combined with advanced medical image analysis and AI, and has received official approval from the late Prof. Paul Greengard, Nobel Laureate in Physiology/ Medicine 2000.",2016,14588499.0,6,2023-10-17,3536249.0,San Francisco,California,United States,Y Combinator|Amgen|AAF Management Ltd.|Pegasus Tech Ventures|SkyDeck Berkeley,Kaveh Vejdani|Padideh Kamali-Zare|Thomas Liebmann,5,"""AI-Driven Neurodegenerative Disease Diagnostic Solutions""",https://www.darmiyan.com/,https://www.linkedin.com/company/darmiyan/,Active,0.3,24.6,3.5,15,growth,0.85,4.0,3.5,0.5,3.8
Healium,"Healium transforms biometric data from any wearable—like EEG, heart rate, or skin conductance—into immersive, emotionally-responsive stories that reduce anxiety or boost mood in just 4 minutes. Backed by multiple peer-reviewed journals, Healium is already generating real impact with top-tier clients including Mayo Clinic (also an investor), VA hospitals, Major Airlines, and the DOD (with single-source contract status).  Healium’s generative AI technology offers a new category of emotion-linked digital experiences. No longer is biometric data a flat number on your wrist. Healium allows you to SEE your feelings and learn to self-regulate them.",2016,4975000.0,5,2023-11-07,25000.0,Columbia,Missouri,United States,Gaingels|MassChallenge|KCRise Fund|Mayo Clinic|Impact Venture Capital,Dr. Jeff Tarrant|Sarah Hill,30,"""Biometric-Driven Emotional Wellness Technology Solutions""",https://www.tryhealium.com/,https://www.linkedin.com/company/healiumxr/,Active,1.71,83.9,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
SleepScore Labs,"SleepScore Labs helps millions of people improve their sleep through unique insights grounded in data and science. The chosen sleep partner of some of the world's leading companies, SleepScore Labs enables them to improve their health & wellness offerings through data and science. A unique technology platform and the leading team in the sleep field support the mission to help hundreds of millions more people sleep better, live better and healthier.",2016,6845000.0,4,2021-02-09,5000000.0,Carlsbad,California,United States,Supermoon Capital|Mattress Firm|Emerging Technology Partners|Boston Angel Club,Colin Lawlor|Mehmet Oz,75,"""AI-Driven Sleep Health and Wellness Solutions""",https://www.sleep.ai/,https://www.linkedin.com/company/sleepscore,Active,3.5,15.0,3.5,20,unknown,0.85,3.8,3.5,0.5,3.5
