Name,Description,founded year,total funding amount (in usd),number of funding rounds,last funding date,last funding amount (in usd),city,region,country,investor names,founder names,number of employees,sector,website,linkedin url,operating status,market_size_billion,cagr_percent,timing_score,competitor_count,market_stage,confidence_score_market,us_sentiment,sea_sentiment,total_funding_billion,momentum_score
DigsFact,"We have 2 products that leverage AI and computer vision: - DigsFact AI (DFAI): Enable early damage detection & material detection from any photo, to allow for timely preventive measures - GotSnap: Enable automated remote estimation of property claims and restoration projects via real-time measurement from photos Highlights: - No-download solution - Photos for AI based damage detection & material detection can be taken using any camera or smart device - Photos for taking measurements can be taken from any smart device (iPhones / iPads), including phones with non-LIDAR cameras - No special camera or equipment needed",2018,1395000.0,3,2024-03-08,1000000.0,Crystal Lake,Illinois,United States,Right Side Capital Management|Forum Ventures|RevTech Labs|EthAum Venture Partners,Himanshu Shukla|Nishant Tomar,30,"""AI-Driven Property Damage Assessment Solutions""",https://www.digsfact.com/,https://www.linkedin.com/company/digsfact/,Active,0.8,24.0,3.5,20,growth,0.85,3.8,3.5,0.5,3.7
Prodigal,"Prodigal is the pioneer of consumer finance intelligence. We use artificial intelligence to illuminate conversations in loan servicing, collections, auto finance, banking, healthcare RCM, and more. Our solutions turn analysis into action with real-time agent assistance, automated notes, and quality assurance. Nearly one in five U.S. borrowers has engaged with Prodigal over 300 million conversations, and we won’t rest until every player in the loan lifecycle experiences the relief of better communication, context, and clarity.",2018,12120000.0,2,2021-07-22,12000000.0,Mountain View,California,United States,Y Combinator|Menlo Ventures|Accel|MGV|Nicholas Hinrichsen,Sangram Raje|Saransh Garg|Shantanu Gangal,75,"""AI-Driven Consumer Finance Communication Solutions""",https://prodigaltech.com/,https://www.linkedin.com/company/prodigaltech,Active,0.5,18.0,3.8,20,growth,0.85,4.2,3.8,0.5,3.5
Neural Magic,"Neural Magic specializes in enterprise inference solutions that optimize the performance of open-source large language models (LLMs) across various infrastructures. The company focuses on maximizing computational efficiency and hardware utilization, enabling organizations to deploy AI models securely and cost-effectively.",2018,50000000.0,3,2021-10-05,30000000.0,Somerville,Massachusetts,United States,Andreessen Horowitz|New Enterprise Associates|Ridgeline|Pillar VC|Amdocs,Alex Matveev|Nir Shavit|Nir Shavit,75,"""Enterprise AI Inference Optimization Solutions""",http://neuralmagic.com/,https://www.linkedin.com/company/neural-magic,Active,1.0,18.0,3.5,20,growth,0.85,3.8,3.5,1.5,3.8
Crosschq,"Crosschq is a technology platform that utilizes human intelligence to help companies hire and retain the best talent. Through proprietary software and science, Crosschq gathers people-driven insights from job seekers and those who know them best and converts those insights into predictive data. Crosschq data can be used to ensure people and businesses are well-matched, creating long-term, successful employees, and winning workplace cultures.  The company’s cloud-based SaaS solutions were built with a talent-first approach that prioritizes trust and transparency, minimizes bias, and protects privacy. Founded in 2017, Crosschq is backed by GGV Capital, Bessemer Ventures, and other well-known Silicon Valley Investors.",2018,40600000.0,3,2021-03-30,30000000.0,Danville,California,United States,Bessemer Venture Partners|Rocketship.vc|Tiger Global Management|SAP.iO|Slack,Mike Fitzsimmons|Pete Goettner,75,"""AI-Driven Talent Acquisition and Retention Solutions""",https://crosschq.com/,https://www.linkedin.com/company/crosschq,Active,0.3,15.0,3.5,20,unknown,0.85,4.0,3.5,0.5,3.8
Nestor,"Nestor is a Skills-based talent management platform that helps HR and business leaders identify, activate, and strategically deploy skills within their organization to drive peak performance, innovation, and growth. With a market library of over 20,000 skills enhanced by Nestor’s AI skills suggestions, you gain unprecedented visibility into your people’s capabilities and dynamic mapping of their skills. Our leading platform combines the tools, insights, and decision-making support you need to understand people’s strengths and skill gaps and leverage tailored learning recommendations to unlock hidden potential, in line with career and business goals. Nestor’s Talent and Opportunity Marketplace helps connect talent with gigs, projects, or new open roles based on AI smart-matching, ensuring people with the right skills are in the right place at the right time. Nestor is trusted by HR and people leaders in mid-to-large enterprises, including F500 companies, across the US, Latin America, Europe, and the Middle East.",2018,2000000.0,2,2022-12-07,2000000.0,San Francisco,California,United States,Y Combinator|Eleven Ventures|Underline Ventures|Christian Sullivan|Tom Kelly,Bogdan Apostol|Raluca Apostol,30,"""AI-Driven Skills Management and Talent Optimization Platform""",https://nestorup.com/,https://www.linkedin.com/company/nestorup,Active,2.27,17.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
ConverseNow,"ConverseNow provides virtual assistants for consumer-facing businesses to best serve their clientele. ConverseNow’s best-in-class voice AI technology provides a much-needed solution for the $870B chain restaurant market to overcome labor shortages and boost performance from high-volume voice channels such as phone, drive-thru, self-service kiosks, and voice-assisted chat. Partnering with a growing list of multinational and national brands, ConverseNow has helped restaurants boost same-store sales up to 31%, increase average tickets up to 25%, and provide up to 90 hours of additional labor per store each month. Founded in 2018 by Vinay Shukla and Rahul Aggarwal, ConverseNow is headquartered in Austin, Texas.",2018,28250000.0,4,2022-08-10,10000000.0,Austin,Texas,United States,Craft Ventures|Moneta Ventures|2048 Ventures|Enlightened Hospitality Investments|LiveOak Ventures,Rahul Aggarwal|Vinay Shukla,75,"""AI-Driven Voice Assistants for Food Service Industry""",http://www.conversenow.ai/,https://www.linkedin.com/company/conversenowai,Active,1.2,12.5,3.5,25,unknown,0.85,4.5,3.8,0.5,3.8
Verta,"Verta builds  software infrastructure to help enterprise data science and machine learning (ML) teams develop and deploy ML models.  Verta enables anyone to streamline your data science and ML workflows, and deploy models into production faster while ensuring real-time model health.",2018,970000.0,2,2020-08-25,970000.0,Palo Alto,California,United States,General Catalyst|Village Global|Intel Capital,Manasi Vartak,5,"""Enterprise Machine Learning Model Deployment Solutions""",https://verta.dev/,,Active,1.2,30.0,4.0,25,growth,0.85,4.5,3.8,1.5,4.0
Yours,"Yours is on a mission to make self-care simple and sustainable. We use computer vision and machine learning to create personalized products, content and customer experiences all along the customer journey. We started with the skincare category– a $155B industry that runs on trial-and-error leading to wasteful consumption (120bn units of packaging are produced every year!). We create a better customer-product fit using our personalization platform.",2018,3500000.0,2,2019-10-09,3500000.0,Los Angeles,California,United States,Alumni Ventures|Peak XV Partners|Kindred Ventures|Global Founders Capital|Arrive,Navneet Kaur|Shivam Sharma,30,"""Personalized AI-Driven Skincare Solutions""",https://lovefromyours.com/,https://www.linkedin.com/company/lovefromyours,Active,3.5,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Dexai Robotics,"Dexai automates activities in commercial kitchens and the food industry more broadly. The company specializes in the fields of robotics, machine vision, machine learning, AI, food service, automation, and restaurant equipment. Dexai was founded in 2018 and headquartered in Boston, Massachusetts.",2018,12164224.0,3,2022-07-22,6664224.0,Somerville,Massachusetts,United States,Alumni Ventures|Harlem Capital|Contour Venture Partners|Flybridge|NFX,Anthony Tayoun,30,"""Robotic Kitchen Automation for Food Service Industry""",https://www.dexai.com/,https://www.linkedin.com/company/dexai-robotics,Active,1.2,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Augmentir,"The Augmentir™ founding team has been at the forefront of three of the most important of these software technology revolutions. In 1988, Wonderware transformed how machines run, with the introduction and mass commercialization of Human-Machine Interface software. Wonderware enabled the first software-based industrial revolution and is still in evidence today by Wonderware’s continued leadership position. In 1998, Lighthammer transformed manufacturing yet again with the introduction of the first Enterprise Manufacturing Intelligence platform. Lighthammer revolutionized the factory floor by bringing both real time intelligence and live synchronization with the ERP software layer. This enabled the second software-based industrial revolution and is still evidenced today by the ubiquity of this software (currently under the SAP MII brand). In 2008, ThingWorx catalyzed the Industrial Internet of Things (IIoT) with the introduction of the first application platform for IIoT. ThingWorx transformed both manufacturing and service, becoming synonymous with Industrie 4.0/Brilliant factory, and Connected Service. This enabled the 3rd software-based industrial revolution and is still evidenced today by the ubiquity of IIoT software and, the market leadership of PTC’s ThingWorx brand. In 2018, the founders of Augmentir recognized that the technology and market forces were aligned yet again, for a fourth industrial software revolution. A revolution focused on increasing the productivity & quality of processes involving front-line workers. With a global footprint of 350 million workers in manufacturing and service, they are being asked to perform increasingly complex jobs using technology that has remained relatively unchanged for 20 years. Whether this was due to neglect or the misplaced belief that robots and automation would replace all of these jobs, these users and processes have been underserved.",2018,7500000.0,3,2023-04-18,,Horsham,Pennsylvania,United States,Lerer Hippeau|Holt Ventures|Pritzker Group Venture Capital|Gardner Lewis Asset Management,John Canosa|Lawrence Fan|Phil Huber|Russell Fadel,375,"""Frontline Worker Productivity Enhancement Software""",https://www.augmentir.com/,https://www.linkedin.com/company/augmentir/,Active,3.5,15.0,3.8,20,unknown,0.85,4.2,3.7,1.5,3.9
Casana,"Casana is changing the way healthcare does business with a smart toilet seat that enables effortless, integrated, and consistent in-home health monitoring. The Heart Seat™ captures key clinical measurements, including heart rate, blood pressure, and blood oxygenation, to assist medical teams with monitoring chronic conditions beyond the four walls of the hospital. The Heart Seat will be a FDA-cleared medical device focused on managing chronic conditions. The seat currently has three key sensors: 1. ECG (Electrocardiogram) - A single-lead ECG made up of two electrodes measure the electrical activity of the heart. 2. PPG (Photoplethysmogram)v- Red and infrared LEDs are embedded into the seat and function similar to a standard finger pulse oximeter measuring the local blood volume. 3. BCG (Ballistocardiogram) - Four sensitive weight sensors are embedded in the bumpers of the seat which measure the mechanical activity of the heart.",2018,56279969.0,6,2022-01-21,39999969.0,Rochester,New York,United States,General Catalyst|Matrix|Outsiders Fund|Launch NY|Tech Coast Angels,David Borkholder|Nicholas Conn,75,"""Smart Health Monitoring Medical Devices""",https://casanacare.com/,https://www.linkedin.com/company/heart-health-intelligence/,Active,8.5,12.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Singularity.AI,"Singularity.AI presents an AI-driven medical image and data analytics platform of cloud software and smart devices with data privacy preserving technologies. It empowers life sciences and healthcare professionals to gain insights from images and complex data, connect data silos, collaborate across disciplines borders and institutions to accelerate and democratize medical innovation.",2018,5000000.0,2,2021-03-29,,San Jose,California,United States,Plug and Play|Oriza Ventures|Wisemont Capital|Social Starts,Hui Li,30,"""AI-Driven Medical Imaging and Data Analytics Solutions""",http://www.singularity.ai/,https://www.linkedin.com/company/singularity-ai/,Active,0.15,36.0,3.8,25,growth,0.85,4.2,3.8,0.5,3.9
Rizse,"Rizse is a robotics artificial intelligence company developing technologies with a focus on machine learning and A.I. Its technology platform is targeting the pain points experienced by the aerospace and defense sector. The critical pain point is the methodology of aircraft inspections, which can be performed with far greater efficiency and increased safety for personnel.",2018,10418208.0,3,2022-11-07,6580708.0,Austin,Texas,United States,New Age Capital,Braedon O'meara|Colby Harvey,30,"""Aerospace Robotics for AI-Driven Aircraft Inspections""",https://www.rizse.io/,https://www.linkedin.com/company/rizse/,Active,1.9,15.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Merico,"Merico develops code analytics technology to support engineering teams in understanding and optimizing productivity and code quality. It uses advanced program analysis and machine learning to provide users with software engineering, human resource, and information resource management services that enable clients to gain deep insight, optimize resource allocation, and boost team productivity. Merico was founded in 2018 and is headquartered in San Francisco, California.",2018,21420916.0,4,2021-10-26,12389916.0,San Francisco,California,United States,Polychain|Legend Star|GGV Capital|MiraclePlus|OSS Capital L.P.,Hezheng Yin|Jinglei Ren|Roland Vogl,75,"""Code Analytics for Software Engineering Productivity Optimization""",http://merico.dev/,https://www.linkedin.com/company/merico-dev,Active,1.0,14.0,4.0,25,unknown,0.85,4.5,4.0,2.1,4.0
omniX labs,"omniX is a vision insights platform.  We synthesize the physical interactions of your business, predict and optimize, now and in the future.",2018,6150000.0,3,2021-07-13,2900000.0,New York,New York,United States,Techstars|nvp capital|C2 Ventures|Everwash,Anoop Kanthan|Muthla Al-Sayer,30,"""AI-Driven Business Interaction Analytics Platform""",http://www.omnixlabs.com/,https://www.linkedin.com/company/omnixlabs/,Active,1.2,25.0,3.8,20,growth,0.85,4.3,3.9,1.5,3.7
Superb AI,"Superb AI is an end-to-end training data platform that automates data preparation at scale and makes building and iterating on datasets quick, systematic, and repeatable. Launched in 2018 by data scientists, academics, and ML engineers, Superb AI is reinventing how teams of all sizes label, manage, curate, and deliver training data. Fueled by decades of experience and academic research in computer vision and deep learning, including 25+ publications, 7,300+ citations, and 100+ patents, Superb AI empowers companies at all stages to build and deploy computer vision applications faster than ever before. For more information or to get started for free, go to superb-ai.com.",2018,37872409.0,5,2024-09-26,10272409.0,San Mateo,California,United States,Y Combinator|Samsung NEXT|Premier Partners|Pegasus Tech Ventures|VentureSouq,Hyun Kim|Hyundong Lee|Jonghyuk Lee|Jung Kwon Lee|Moonsu Cha,75,"""Automated Training Data Solutions for Computer Vision""",https://www.superb-ai.com/,https://www.linkedin.com/company/superb-ai/,Active,1.2,20.0,3.8,20,growth,0.85,4.2,3.8,1.5,3.9
TRex Bio,"TRexBio is a biotechnology company that leverages cutting-edge computational biology tools, a focus on human tissue, and expertise in immunobiology to develop therapeutics for cancer and inflammatory diseases. Its 'deep biology' discovery engine maps human tissue Treg behavior to disease processes, identifying and characterizing novel targets for therapeutic intervention. The platform supports the development of a portfolio of therapies that modulate the immune system to restore tissue immune homeostasis.",2018,169000000.0,3,2024-11-13,84000000.0,South San Francisco,California,United States,Eli Lilly|SV Health Investors|Polaris Partners|Agent Capital|Delos Capital,Ravi Rao,30,"""Immunotherapy Development for Cancer and Inflammatory Diseases""",http://www.trex.bio/,https://www.linkedin.com/company/trexbio-inc/people/,Active,10.5,11.5,4.0,25,unknown,0.85,4.3,3.8,1.8,4.0
Akridata,"Akridata is revolutionizing AI-powered visual inspection, enabling manufacturers to automate or assist human inspection with human-like judgment and machine-level precision. Our cutting-edge computer vision technology enhances quality control by detecting defects faster, more accurately, and at scale, ensuring higher efficiency and reduced errors across industrial and medical device manufacturing. With AI that sees, thinks, and inspects like an expert, Akridata helps businesses move from manual review to intelligent automation.",2018,16120000.0,4,2022-03-15,,Los Altos,California,United States,Accel|Bossa Invest|Cervin Ventures|Exfinity Venture Partners|Streamlined Ventures,Kumar Ganapathy|Sanjay Pichaiah|Vijay Karamcheti,75,"""AI-Driven Visual Inspection for Manufacturing Quality Control""",https://www.akridata.ai/,https://in.linkedin.com/company/akridata,Active,3.5,19.0,3.8,20,growth,0.85,4.2,3.8,1.5,3.7
Care.ai,"Care.ai is an AI-powered ambient monitoring platform that delivers real-time behavior data for clinical and operational insights. The company constantly monitors clinical and operational workflows and learns from them to predict, prevent and protect in real-time, optimizing the patient and provider experience and ultimately powering more human care.  Powered by AI-enabled edge sensors, the platform surfaces real-time inferences and insights to alert and report on activities that help healthcare organizations improve quality, safety, and compliance while optimizing the clinical workforce. Care.ai was founded in 2018 and is based in Orlando, Florida.",2018,27000000.0,1,2022-11-21,27000000.0,Orlando,Florida,United States,Crescent Cove Advisors,Chakri Toleti,175,"""AI-Driven Ambient Patient Monitoring Solutions""",https://care.ai/,https://www.linkedin.com/company/careai,Active,0.5,25.0,3.5,20,growth,0.85,3.8,3.5,0.5,3.5
Somatic,"Somatic makes bathroom cleaning robots for commercial spaces like office buildings. Somatic's robots are programmed to clean restrooms via VR which sprays and wipes down surfaces. It is also capable of opening doors and riding up and down in the elevator, enabling clients to save up to 50% of costs and have lower staff turnover.",2018,21007107.0,5,2025-02-12,13700000.0,New York,New York,United States,Y Combinator|Pioneer Fund|SOSV|C2 Ventures|Soma Capital,Eugene Zasoba|Michael Levy,5,"""Commercial Restroom Cleaning Robotics Solutions""",http://getsomatic.com/,https://www.linkedin.com/company/somatic,Active,0.3,15.0,3.5,20,unknown,0.85,4.0,3.5,0.5,3.8
Theator,Theator is a surgical intelligence platform that combines artificial intelligence and computer vision to improve surgeon performance. Its platform is powered by Visual AI that puts defining intraoperative moments in the hands of surgeons so they can continuously perfect their craft. Theator is partnering with visionary surgeons and hospitals to help create a more transparent OR while empowering surgeons to raise their expertise to the highest possible level.,2018,42500000.0,4,2022-04-26,24000000.0,Palo Alto,California,United States,Insight Partners|iAngels|NFX|Mayo Clinic|StageOne Ventures,Dotan Asselmann|Tamir Wolf,75,"""AI-Driven Surgical Performance Enhancement Platform""",https://www.theator.io/,https://www.linkedin.com/company/theator/,Active,1.2,16.0,3.8,20,growth,0.85,4.0,3.5,0.8,3.7
Docugami,"Docugami creates SaaS solutions that harness a wide range of artificial intelligence techniques, including natural language processing, image recognition, declarative markup, and other approaches, to enable businesses of all sizes to radically improve how they create and manage their unique documents for greater insight, efficiency, and business impact.",2018,11916917.0,4,2021-01-01,,Kirkland,Washington,United States,National Science Foundation|Grammarly|SignalFire|Samsung NEXT|Acequia Capital (AceCap),Andrew Begun|Jean Paoli|Martin Sawicki|Mike Palmer|Taqi Jaffri,30,"""AI Document Management and Automation Solutions""",http://docugami.com/,https://www.linkedin.com/company/docugami,Active,1.2,30.0,3.8,20,growth,0.85,4.2,3.8,1.5,3.9
Enya.ai,"Founded by a Stanford team, Enya.ai offers the only secure computation platform optimized for edge devices such as mobile phones, drones, cars, and IoT sensors. With the rise of data privacy concerns and the increasing cost of complying with privacy regulations, companies are looking for solutions that help them reduce their data liability.",2018,1500000.0,2,2020-01-01,1500000.0,Palo Alto,California,United States,Ulu Ventures|AiiM Partners|Morado Ventures|XSeed Capital|Kosmos Ventures,Alan Chiu|Jan Liphardt,30,"""Secure Edge Computing for Data Privacy Solutions""",https://enya.ai/,https://www.linkedin.com/company/enyaai,Active,3.5,20.0,3.8,25,growth,0.85,4.2,3.8,1.5,3.9
DeepSource,"DeepSource secures your entire development lifecycle with static analysis and AI. From code quality and SAST, to open-source security, our unified DevSecOps platform provides all the tools modern software teams need to ship clean and secure code, faster. We're trusted by 6,000+ companies, from startups to Fortune 500s.",2018,7600000.0,2,2022-01-01,5000000.0,San Francisco,California,United States,Y Combinator|645 Ventures|Pioneer Fund|Liquid 2 Ventures|FundersClub,Jai Pradeesh|Sanket Saurav,30,"""AI-Driven DevSecOps for Secure Software Development""",https://deepsource.com/,https://www.linkedin.com/company/deepsourcelabs/,Active,1.5,31.2,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
TrustLayer,"TrustLayer is an insurtech solution company that automates insurance verification with machine learning & AI. TrustLayer helps companies eliminate error-prone, manual processes and streamline existing workflows to increase insurance compliance and decrease organizational risk. Customers in multiple billion-dollar industries such as construction and property management rely on TrustLayer for its ease of use, tracking and verifying certificates of insurance and other business documents, increased vendor compliance, and the ability to utilize their platform for multiple use cases.",2018,21700000.0,2,2021-08-17,15100000.0,San Francisco,California,United States,BoxGroup|Craft Ventures|Abstract|Propel|GTMfund,John Fohr|Vincenzo Acinapura,30,"""AI-Driven Insurance Verification Automation Solutions""",https://trustlayer.io/,https://www.linkedin.com/company/trustlayer/,Active,1.2,12.5,3.8,20,unknown,0.85,4.0,3.5,0.8,3.7
Kubit,"Kubit is an innovator in the product analytics industry that provides a revolutionary no-code solution to self-service analytics. Kubit enables product teams to gain insights about user behavior, measure campaigns, and A/B tests, and also drive engagement and retention in real time instead of waiting for others to get answers. Through their innovative No-ETL approach, Kubit is disrupting incumbents with a significant architectural advantage by giving the control of data back to their customers.",2018,22800000.0,3,2022-03-30,18300000.0,Oakland,California,United States,Insight Partners|Shasta Ventures|TSVC|Leonis Capital|Global Venture Capital,Alex Li,30,"""No-Code Product Analytics and Insights Platform""",https://www.kubit.ai/,https://www.linkedin.com/company/kubit-ai,Active,0.5,25.0,3.8,20,growth,0.85,4.2,3.7,0.5,3.5
StyleScan®,"StyleScan is an AI-based software engineering company providing virtual outfitting and styling solutions for the fashion industry. Our flagship web-based application, StyleStudio, empowers fashion companies to digitally dress real people in their merchandise. The software is compatible with with 2D photos and 3D files, generating high quality images of products on real people across all categories (apparel, accessories, jewelry, and footwear). This dramatically streamlines on-model image creation, significantly accelerates speed-to-market, and extend cost-saving opportunities for apparel and accessories companies.",2018,1055000.0,2,2024-09-30,1000000.0,Los Angeles,California,United States,Founder Institute,Larissa Posner,30,"""AI-Driven Virtual Fashion Styling Solutions""",https://stylescan.com/,https://www.linkedin.com/company/stylescan/,Active,0.27,40.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
HelloRelish,"HelloRelish is a relationship wellness app that delivers personalized plan to rebuild your relationships. Relish is backed by a top tier investment firm. It uses micro-learning techniques and machine learning to deliver its services. The Relish customer gets empirically proven advice, backed by a panel of expert advisors that is timely, tailored, and - most importantly - action-orientated. It was founded in 2018 and is headquartered in New York, New York.",2018,7200000.0,2,2020-04-27,5000000.0,New York,New York,United States,Bessemer Venture Partners|Trinity Ventures|Bullpen Capital,Lesley Eccles,5,"""AI-Driven Relationship Wellness and Personalization Solutions""",https://hellorelish.com/,https://www.linkedin.com/company/hellorelish/,Active,0.3,20.0,3.5,15,growth,0.85,3.8,3.2,0.15,3.7
XYZ Robotics,"XYZ Robotics' mission is to accelerate the advent of autonomous robotic perception and manipulation. The company focuses on innovative machine vision and robotic intelligence software platform to improve logistics and manufacturing productivity. Typical applications include robotic depalletizing, mixed case palletizing, piece picking, bin picking, and vision-guided assembly. Founded in 2018, the company is headquartered in Shanghai. Today, XYZ Robotics serves a global customer industry base from automotive, pharmaceuticals, electronics to e-commerce, retail, 3PL, and beyond.",2018,103000000.0,5,2022-06-20,40000000.0,Allston,Massachusetts,United States,Source Code Capital|Gaorong Capital|5Y Capital|Sinovation Ventures|Capital Today,Jiaji Zhou|Peter KT Yu,375,"""Autonomous Robotics for Logistics and Manufacturing Automation""",https://www.xyzrobotics.com/,https://www.linkedin.com/company/xyz-robotics-inc/,Active,5.0,15.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Latent AI,Latent AI accelerates AI implementation and workflows for the enterprise cost-effectively anywhere on the edge continuum with Adaptive AI.,2018,22500000.0,2,2021-08-09,19000000.0,Princeton,New Jersey,United States,Future Ventures|Autotech Ventures|Lockheed Martin Ventures|Blackhorn Ventures|Booz Allen Hamilton,Jags Kandasamy|Sek Chai,30,"""Edge AI Solutions for Enterprise Workflow Optimization""",http://latentai.com/,https://www.linkedin.com/company/latent-ai-inc/about/?viewAsMember=true,Active,3.2,20.0,3.8,25,growth,0.85,4.3,3.9,1.5,3.9
RAD AI,"RAD AI is a technology company that revolutionizes brand engagement using advanced language models to understand audience interests and behaviors, facilitating precise content strategy and delivery. Its award-winning technology helps reduce bias, ensuring impactful messaging that maximizes content performance and marketing ROI.",2018,11059690.0,13,2024-09-03,951940.0,Venice,California,United States,EXPERT DOJO|Dzhel|Disruptive Labs|Startup Campus|4 Pillars Investments,Bradley Silver|Jeremy Barnett,30,"""AI-Driven Brand Engagement and Marketing Solutions""",http://www.radintel.ai/,https://www.linkedin.com/company/radintelai,Active,2.5,25.0,3.8,25,growth,0.85,4.0,3.5,0.5,3.7
Velou,"Velou brings product catalogs to life with AI-powered data enrichment, enabling retailers, brands and marketplaces to create intelligent catalogs that transform customer interactions. Seamlessly integrating with ecommerce and marketing technologies, Velou’s solution enhances acquisition, personalization, conversion, and retention by optimizing the data that drives performance. In retail, success isn’t just about the technology—it’s about the quality of the data behind it. Velou’s AI-enriched product data acts as a force multiplier, ultimately fostering stronger brand loyalty and driving business growth. Our retail-specific models automate product merchandising, continuously learn and optimize catalogs, and ensure product attributes, descriptions, and metadata are accurate, comprehensive, and primed for performance marketing.",2018,9000000.0,5,2024-09-17,5000000.0,New York,New York,United States,Ascend|FUSE|SAP.iO|ANIMO Ventures|Sentiero Ventures,Sadee Gamhewa,75,"""AI-Driven E-Commerce Product Data Optimization Solutions""",https://www.velou.com/,https://www.linkedin.com/company/getvelou/,Active,10.0,16.4,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Ravin AI,"Ravin uses completely autonomous artificial intelligence to inspect vehicles using everyday mobile or stationary cameras, creating trust in car rental, sharing, sales and insurance.",2018,23100000.0,4,2023-05-10,,Austin,Texas,United States,FM Capital|PICO Venture Partners|IAG Firemark Ventures|Openlane|Shell Ventures,Eliron Ekstein|Roman Sandler,75,"""AI-Driven Vehicle Inspection and Insurance Solutions""",http://ravin.ai/,https://www.linkedin.com/company/ravin-ai,Active,0.3,15.0,3.5,15,unknown,0.85,3.8,3.5,0.5,3.5
Labelbox,"Labelbox is the data factory for generative AI, providing high-quality, differentiated data to leading AI labs and enterprise AI teams. Labelbox’s comprehensive platform combines on-demand expert labeling services with the industry-leading data labeling platform. Labelbox’s software-first approach delivers unmatched quality, control, and efficiency, while our labeling services taps into the diverse and advanced skills of the Alignerr expert community to deliver high throughput and low response times. Labelbox customers include the majority of leading AI labs and Fortune 500 enterprises.",2018,188900000.0,6,2022-01-06,110000000.0,San Francisco,California,United States,Andreessen Horowitz|B Capital|Kleiner Perkins|Titan Capital|First Round Capital,Brian Rieger|Daniel Rasmuson|Manu Sharma,175,"""Generative AI Data Labeling and Management Solutions""",https://labelbox.com/,https://www.linkedin.com/company/labelbox,Active,1.2,22.0,3.5,20,growth,0.85,3.8,3.2,0.5,3.7
Motion2AI,"Motion2AI is an Artificial Intelligence (AI) software company that focuses on forklift tracking and forklift telematics. Our solutions proactively prevent forklift accidents, reduce labor costs, improve fleet utilization, and help warehouse managers make data-driven decisions.",2018,14650000.0,3,2021-08-17,12600000.0,Dallas,Texas,United States,InterVest Co.|Mirae Asset|IMM Investment|Smilegate Investment|FuturePlay,Byungsoo Kim,75,"""AI-Driven Forklift Tracking and Telematics Solutions""",https://motion2ai.com/,https://www.linkedin.com/company/motion2ai/about/,Active,2.5,15.0,3.8,20,unknown,0.85,4.2,3.8,0.8,3.7
Astra Security,"Astra Security offers a continuous penetration testing platform that simplifies penetration tests with a hacker-style vulnerability scanner. Astra Security has established a strong presence in the cybersecurity field by creating innovative solutions that actively detect vulnerabilities in cloud setups. Their platform utilizes AI to equip developers and security engineers with the necessary tools to create efficient security detections, raising the bar in the technology security industry.",2018,2824783.0,3,2025-02-05,2700000.0,Claymont,Delaware,United States,Techstars|Blume Ventures|Better Capital|PointOne Capital|Emergent Ventures,Ananda Krishna|Shikhil Sharma,75,"""AI-Driven Cybersecurity Vulnerability Management Solutions""",https://www.getastra.com/,https://www.linkedin.com/company/getastra,Active,2.5,24.0,3.8,25,growth,0.85,4.2,3.7,1.8,3.9
LAER AI,"LAER AI is driven by a singular vision of radically transforming the experience of search and helping organizations find meaning and patterns hidden behind volumes of disparate and unstructured data. Its current product Aida is the leading AI platform for all discovery needs in litigation and investigations. LAER AI was founded in 2018 and is based in New York, United States.",2018,3044000.0,1,2018-08-31,3044000.0,New York,New York,United States,,Bishan Yang|Igor Labutov,5,"""AI-Driven Legal Discovery and Analytics Solutions""",https://laer.ai/,https://www.linkedin.com/company/laer-ai,Active,1.0,14.0,3.5,25,unknown,0.85,4.0,3.5,0.5,3.8
alwaysAI,"alwaysAI enables businesses everywhere to boost their operations with the incredible power of computer vision (CV). With alwaysAI, they can build, deploy, run and manage CV applications across a vast array of IoT devices, including existing camera infrastructure. CV provides powerful real-time insights to better serve customers and immediately improve operational efficiencies. Transform your business today with alwaysAI.",2018,16000000.0,4,2022-02-22,7000000.0,Cardiff By The Sea,California,United States,BlueRun Ventures|Longley Capital|Validus Growth Investors|H. Barton Co-Invest Fund|Marty Beard,Marty Beard|Steven Griset,30,"""Computer Vision Solutions for IoT and Business Operations""",http://www.alwaysai.co/,https://www.linkedin.com/company/alwaysai/,Active,11.94,7.8,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
