Name,Description,founded year,total funding amount (in usd),number of funding rounds,last funding date,last funding amount (in usd),city,region,country,investor names,founder names,number of employees,sector,website,linkedin url,operating status,market_size_billion,cagr_percent,timing_score,competitor_count,market_stage,confidence_score_market,us_sentiment,sea_sentiment,total_funding_billion,momentum_score
Hush,"Hush is a provider of digital privacy management services used to help families protect their digital identities. It specializes in offering comprehensive privacy control, data management, and determining physical safety, financial security, and reputation. It is a consumer service organization helping families take back control of their digital lives. It starts by finding the entire digital footprint (text, images, video, audio, etc.) across the surface, deep and dark web and all social media. The organization then identifies items that put clients at risk financially, physically, and reputationally and should be removed - the things that can and likely will be used by a bad actor.",2021,6100000.0,4,2023-09-21,2000000.0,Detroit,Michigan,United States,Greycroft|Google for Startups|Collab Capital|Annox Capital|SCHILLINGS,Karthik Nallamothu|Mykolas Rambus,30,"""Digital Privacy Management and Identity Protection Services""",https://gohush.com/,https://www.linkedin.com/company/gohush/,Active,33.0,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Cosmos,"Cosmos is a Pinterest alternative for creatives. Save anything on the web, curate into clusters, and share with the world.",2021,6000000.0,2,2024-08-13,,New York,New York,United States,Plug and Play|Accel|Google Ventures,Andy McCune|Luca marra|Luca Marra,5,"""Creative Content Curation and Sharing Platform""",https://cosmos.so/,https://linkedin.com/company/thecsms,Active,1.2,12.1,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Ketryx,"Ketryx is an AI‑driven compliance platform that enables safety-critical industries to meet strict documentation requirements faster. Trusted by three of the top five medical device makers, Ketryx is a validated AI platform that overlays preferred tools like Jira and GitHub. AI agents generate FDA‑ready documentation, keep items traceable across systems, and enforce quality procedures. Ketryx improves product quality and reduces the documentation burden by up to 90%, enabling teams to release safer products months faster.",2021,18049994.0,3,2023-12-05,14000000.0,Cambridge,Massachusetts,United States,Lightspeed Venture Partners|E14 Fund|Ubiquity Ventures,Erez Kaminski|Jan Pöschko,75,"""AI-Driven Compliance Solutions for Medical Device Industry""",http://www.ketryx.com/,https://www.linkedin.com/company/ketryx,Active,3.5,24.3,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Dynamo AI,"DynamoFL empowers enterprises to deploy Gen AI solutions in a safe, private, and compliant manner. Our tools offer a scalable and efficient solution for defense against adversarial AI threats, ensuring the integrity and security of ML models throughout their lifecycle. Our suite of proactive AI model defense solutions can be deployed to both identify and remediate security and robustness risks in Generative AI systems. We enable organizations to deploy state-of-the-art LLMs on substantially cheaper hardware, even including CPU resources.",2021,19250000.0,3,2023-08-16,15100000.0,San Francisco,California,United States,Y Combinator|Nexus Venture Partners|Canapi Ventures|Samsung NEXT|Basis Set Ventures,Christian Lau|Vaikkunth Mugunthan,75,"""Generative AI Security and Compliance Solutions""",https://www.dynamo.ai/,https://www.linkedin.com/company/dynamofl,Active,0.6,17.9,3.8,25,growth,0.85,4.5,4.0,2.1,4.0
Wizard,Wizard operates a commerce technology startup to transform e-commerce with conversational AI. The company was founded in 2021 and is headquartered in New York.,2021,50000000.0,1,2021-10-06,50000000.0,New York,New York,United States,Accel|New Enterprise Associates|Marc Lore,Melissa Bridgeford,30,"""Conversational AI for E-Commerce Optimization Solutions""",https://www.wizard-inc.us/,https://www.linkedin.com/company/wizardcommerce,Active,6.8,20.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
DataHub,"Datahub is an open-source data catalog that enables teams to discover and manage their data assets effectively. It provides access to a wide range of datasets, allowing users to leverage data for informed decision-making. The platform facilitates data governance, ensuring that organizations can maintain compliance and data quality. Additionally, Datahub supports integration with AI initiatives, helping technical teams streamline their data workflows and enhance productivity. By offering tools for data exploration and collaboration, Datahub empowers sales teams and representatives to access valuable insights that drive business growth.",2021,65000000.0,4,2025-05-21,35000000.0,Palo Alto,California,United States,Bessemer Venture Partners|Insight Partners|8VC|MANTIS Venture Capital|Bossa Invest,John Joyce|Shirshanka Das|Swaroop Jagadish,175,"""Open-Source Data Catalog for AI-Driven Insights""",https://datahub.com/,https://www.linkedin.com/company/datahub-cloud,Active,0.35,19.6,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Supio,Supio is a dependable and precise AI that assists attorneys in obtaining the vital information they require to secure greater settlements for their customers.An engaging AI chatbot to help clients receive the care they require by identifying undiagnosed or untreated symptoms.,2021,85000000.0,2,2025-04-30,60000000.0,Seattle,Washington,United States,Mayfield Fund|Sapphire Ventures|Thomson Reuters Ventures|Foothill Ventures|Bonfire Ventures,Jerry Zhou|Kyle Lam,30,"""AI-Driven Legal Research and Client Support Solutions""",https://www.supio.com/,https://www.linkedin.com/company/supio/,Active,1.2,18.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Captions,"Captions is an AI-powered creative studio developing a video creation and editing platform for content creation. It offers software solutions to enhance video production, including automatic subtitle generation, eye contact correction, language dubbing, and video clip extraction to simplify the creative process.",2021,100000000.0,4,2024-07-09,60000000.0,New York,New York,United States,Andreessen Horowitz|Sequoia Capital|Index Ventures|Kleiner Perkins|SV Angel,Dwight Churchill|Gaurav Misra,175,"""AI-Driven Video Creation and Editing Solutions""",https://www.captions.ai/,https://www.linkedin.com/company/captionsapp,Active,0.5,21.6,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Hadrius,Hadrius automates the SEC compliance process with AI for financial companies.,2021,2500000.0,2,2023-09-11,2000000.0,San Francisco,California,United States,Y Combinator|Dorm Room Fund|Lynett Capital|Singularity Capital|Unpopular Ventures,Allen Calderwood|Som Mohapatra|Thomas Stewart,30,"""AI-Driven SEC Compliance Automation for Financial Services""",https://www.hadrius.com/,https://www.linkedin.com/company/hadrius-1,Active,3.3,36.1,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Openlayer,"Openlayer is helping ML teams build the future of reliable, performant, and ethical machine learning.",2021,20000000.0,3,2025-05-14,15000000.0,San Francisco,California,United States,Y Combinator|Quiet Capital|MANTIS Venture Capital|Race Capital|Hack VC,Gabriel Bayomi|Rishab Ramanathan|Vikas Nair,5,"""Ethical Machine Learning Development Tools and Frameworks""",https://openlayer.com/,https://www.linkedin.com/company/openlayerco,Active,1.5,34.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
TrueFoundry,"TrueFoundry is an enterprise platform that helps enterprise teams build, deploy, and manage large language model applications at scale. Its platform simplifies the end-to-end AI deployment process, offering features like auto-scaling, proactive maintenance, and centralized access controls.",2021,21300000.0,3,2025-02-06,19000000.0,San Francisco,California,United States,Peak XV Partners|Mana Ventures|Eniac Ventures|z21 Ventures|Intel Capital,Abhishek Choudhary|Anuraag Gutgutia|Nikunj Bajaj,30,"""Enterprise AI Deployment and Management Solutions""",http://truefoundry.com/,https://www.linkedin.com/company/truefoundry,Active,10.5,30.9,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Kindo,"Introducing Kindo, the way to safely adopt and manage AI across your entire workforce. Pay only once for AI access from anywhere, in one interface. Supporting commercial, open source, and private AI models as well as 200+ SaaS integrations, Kindo elevates workforce productivity while keeping everything centralized, secure, and compliant.",2021,27600000.0,3,2024-07-15,20600000.0,Los Angeles,California,United States,Eniac Ventures|Riot Ventures|RRE Ventures|Sunset Ventures|Drive Capital,Bryan Vann|Charlie Hulcher|Margaret Jennings|Ron Williams|Tony Wong,75,"""Centralized AI Management for Workforce Productivity""",https://kindo.ai/,https://www.linkedin.com/company/kindo-ai/,Active,15.5,22.3,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
VMind AI,Technology company in stealth mode.,2021,14000000.0,2,2024-09-04,12000000.0,Cambridge,Massachusetts,United States,On Deck|Amplifica Capital|Draper Cygnus|MatterScale Ventures|Matthew Ocko,Maria-Helena Solano|Miguel I. Solano,5,"""Generative AI Solutions for Cloud-Based Applications""",https://www.vmindai.com/,https://www.linkedin.com/company/vmindai/,Active,3.5,30.0,3.8,25,growth,0.85,4.2,3.8,1.8,3.9
Keye,"Keye is an AI system that accelerates and enhances the due diligence process for private market investors. Backed by ERA, Plug and Play and family office investors, Keye is a fast-growing early-stage venture focused on applying AI to complex financial diligence workflows.",2021,250000.0,2,2023-01-09,150000.0,New York,New York,United States,Plug and Play|(ERA) Entrepreneurs Roundtable Accelerator,Conor Brown|Paolo Fornasini|Rohan Parikh,30,"""AI-Driven Financial Due Diligence Solutions""",https://www.keye.co/,https://www.linkedin.com/company/keye,Active,7.5,16.8,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Wispr Flow,"Think it, speak it, send it. Effortless voice dictation for Mac and now Windows!",2021,56600000.0,6,2025-06-24,30000000.0,San Francisco,California,United States,Menlo Ventures|Alumni Ventures|Neo|8VC|New Enterprise Associates,Sahaj Garg|Tanay Kothari,30,"""Voice Recognition Software for Productivity Enhancement""",https://wisprflow.ai/,https://www.linkedin.com/company/wisprflow/,Active,2.0,25.2,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Homeward,"Homeward is rearchitecting rural health and care for the 60 million Americans living in rural communities. Homeward employs a multidisciplinary care team, available both virtually and on the ground via mobile care units, with in-home remote monitoring to better connect patients to high-quality, affordable, and comprehensive care. Today, the company partners with Medicare Advantage plans, taking on the full risk of their members to improve outcomes and reduce costs.",2021,82000000.0,3,2025-02-12,12000000.0,San Francisco,California,United States,General Catalyst|Human Capital|ARCH Venture Partners|Advanced Research Projects Agency for Health|Mentors Fund,Amar Kendale|Dr. Jennifer Schneider,75,"""Rural Health Care Delivery and Remote Monitoring Solutions""",https://homewardhealth.com/,https://www.linkedin.com/company/homewardhealth/about/,Active,1.45,8.74,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Vana,"Vana is a decentralized platform that enables people to take control of their data, monetize it, and contribute to AI development. The platform focuses on user-owned data and offers tools for developing, managing, and profiting from AI models. Vana's ecosystem includes decentralized autonomous organizations (DAOs), which allow users to contribute data—such as social media and LinkedIn information—in exchange for benefits. Vana enables data portability, allowing users to log in with their wallets and access their data across several platforms without centralized control.",2021,25000000.0,5,2025-02-24,,San Francisco,California,United States,Paradigm|Coinbase Ventures|Polychain|Flori Ventures|YZi Labs,Anna Kazlauskas,30,"""Decentralized Data Monetization and AI Development Platform""",https://www.vana.org/,https://www.linkedin.com/company/vanaxyz,Active,2.03,19.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Clairity,"Clairity is an AI/ML company focused on shifting the value of medical imaging from pure diagnosis to prediction and prevention. Clairity’s work falls into the domain of radiomics, which is similar to genomics, but instead of using data from the genome to predict risk, Clairity extracts data from clinical images. The company was founded in 2021 and is based in Austin, Texas, United States.",2021,6666685.0,1,2022-10-17,6666685.0,Austin,Texas,United States,Sante Ventures,Constance Lehman,30,"""AI-Driven Predictive Medical Imaging Solutions""",https://clairity.com/,https://www.linkedin.com/company/clairity-inc/,Active,1.35,39.8,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
MeetRecord,"MeetRecord helps sales teams to capture intelligence from video calls, implement real-world coaching and close deals faster. It provides a simple, scalable solution to record and analyze all online meetings to create visibility, drive process and behavior changes, and deliver bottom line impact. Leaders can quickly identify what top performers do differently so they can replicate winning behaviors across the entire team.",2021,2700000.0,2,2024-06-19,2700000.0,California,Kentucky,United States,All in capital|SWC Global|GSF|Powerhouse Ventures,Paras Jain|Sachin Sinha|Snehal Nimje,30,"""AI-Driven Sales Meeting Intelligence and Coaching Solutions""",https://www.meetrecord.com/,https://www.linkedin.com/company/meetrecord,Active,2.5,11.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Rime,Rime develops speech technologies for a wide range of customers. The company works on speech generation with a deep understanding of linguistic and sociolinguistic phenomena needed to create the next generation of text-to-speech tooling.,2021,8593986.0,2,2025-05-29,5500000.0,San Francisco,California,United States,Alumni Ventures|Unusual Ventures|Cadenza Ventures|Founders You Should Know|Alex Levin,Lily Clifford,5,"""Advanced Speech Synthesis and Linguistic AI Solutions""",https://rime.ai/,https://www.linkedin.com/company/rime-ai,Active,10.7,17.2,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Brightpick,"Brightpick offers multi-purpose AI robots for warehouses to easily automate every step of their order fulfillment. The company’s flagship multi-purpose Autopicker robots enable warehouses of any size to fully automate order picking, buffering, consolidation, dispatch, and stock replenishment. The award-winning Brightpick solution takes just weeks to deploy and allows companies to keep their fulfillment labor to a minimum. Headquartered near Cincinnati, Ohio, Brightpick has more than 250 employees and hundreds of AI robots deployed with customers across the U.S. and Europe.",2021,64555614.0,6,2024-11-12,12000000.0,Erlanger,Kentucky,United States,Alpha Intelligence Capital|Bek Ventures|Credo Ventures|Taiwania Capital Management Corporation|EBRD Venture Capital,Branislav Puliš|Jan Zizka|Michal Maly|Tomas Kovacovsky,375,"""AI Robotics for Warehouse Automation and Fulfillment""",https://brightpick.ai/,https://www.linkedin.com/company/brightpick/,Active,4.0,15.6,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Reef.ai,"Reef develops a net retention platform that leverages artificial intelligence and extracts data from multiple systems across the business landscape. The company was founded in 2020 and is headquartered in Honolulu, Hawaii.",2021,5200000.0,2,2023-04-13,5200000.0,Honolulu,Hawaii,United States,Builders VC|Struck Capital|Valia Ventures|DIG Ventures|Startup Capital Ventures x SBI Fund,Brent Grimes|Corey Goff,30,"""AI-Driven Customer Retention and Data Integration Solutions""",https://reef.ai/,https://www.linkedin.com/company/reef-ai/,Active,11.0,24.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Yendo,"Yendo offers a vehicle and home secured credit cards. Through them, consumers can tap into the equity of their assets to gain significantly higher credit limits at lower interest rates comparable to legacy bank issued credit cards.",2021,257500000.0,5,2024-05-16,150000000.0,Dallas,Texas,United States,FPV Ventures|Human Capital|Autotech Ventures|Spacecadet Ventures|Pelion Venture Partners,Daniel Ashy|George Utkov|Jordan Miller|Jordan Miller,75,"""Equity-Based Consumer Credit Solutions""",https://yendo.com/,https://www.linkedin.com/company/yendo1/,Active,11.0,7.8,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Nirvana Insurance,"Nirvana Insurance is an AI-driven commercial trucking insurer that utilizes telematics data to enhance safety and reduce fleet costs. The company leverages artificial intelligence and telematics data to offer personalized insurance solutions that reward safe driving practices. Nirvana provides tailored policies for both fleet and non-fleet operators, including options such as auto liability, auto physical damage, general liability, and motor truck cargo coverage. By analyzing telematics data, Nirvana offers upfront discounts of up to 20% for safe driving behaviors. Their Safety Intelligence Platform delivers AI-powered insights to help fleets enhance safety and efficiency. Utilizing real-time data, Nirvana streamlines the claims process, enabling faster resolutions and reducing downtime for drivers.",2021,162200000.0,4,2025-03-10,80000000.0,San Francisco,California,United States,General Catalyst|Valor Equity Partners|Lightspeed Venture Partners|Fidji Simo|Sam Hodges,Abhay Mitra|Alex Carges|Rushil Goel,175,"""AI-Driven Commercial Trucking Insurance Solutions""",http://www.nirvanatech.com/,https://www.linkedin.com/company/nirvana-tech,Active,2.74,32.56,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Relevvo,Relevvo is an AI-based software platform that helps sales and marketing leaders. They automate targeted plays across marketing and sales. The user provides the machine learning. They offer personalized messaging tuned to prospective buyers' current situations and needs. They enable sellers to be precise in their targeting and increase sales.,2021,1500000.0,1,2021-10-06,1500000.0,Seattle,Washington,United States,Precursor Ventures|Kabir Shahani,Aashish Dhamdhere,5,"""AI-Driven Sales and Marketing Automation Solutions""",https://relevvo.com/,https://www.linkedin.com/company/relevvo/,Active,4.79,12.9,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Attention,"Attention automates work out of sales conversations. Our AI agent for sales transforms your calls into valuable insights and actions. Generate follow-up emails, update Salesforce, alert stakeholders of churn risk, create coaching scorecards and more. Revenue leaders have perfect visibility on their sales activity, providing them with accurate and updated enablement content and reports in minutes instead of days. Attention has helped 100+ sales teams close deals faster and boost revenue, join us now!",2021,17134991.0,3,2024-10-21,14000000.0,New York,New York,United States,645 Ventures|Alven|Eniac Ventures|Liquid 2 Ventures|Frst,Anis Bennaceur|Matthias Wickenburg,75,"""AI-Driven Sales Conversation Automation Solutions""",https://www.attention.com/,https://www.linkedin.com/company/attentiontech/,Active,0.7,28.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Pangea,"Pangea's AI Guardrail Platform empowers security teams to ship secure AI applications quickly and protect workforce AI use with the industry's most comprehensive set of AI guardrails, easily deployed via gateways or into applications with just a few lines of code. Pangea stops LLM security threats ranging from prompt injection to sensitive data leakage, covering 8 out of 10 OWASP Top Ten Risks for LLM apps, while accelerating engineering velocity and unlocking AI runtime visibility and control for security teams.",2021,51000000.0,2,2022-11-30,26000000.0,Palo Alto,California,United States,Ballistic Ventures|Okta Ventures|Decibel Partners|SYN Ventures|SAV (Scale Asia Ventures),Oliver Friedrichs|Sourabh Satish,30,"""AI Security Guardrails for Application Development""",https://pangea.cloud/,https://www.linkedin.com/company/pangea-cyber,Active,0.1,65.8,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
RIIICO,RIIICO is an information technology company that specializes in the fields of software and artificial intelligence.,2021,7500000.0,3,2025-06-12,5000000.0,Berkeley,California,United States,Earlybird Venture Capital|Pi Labs|Berkeley SkyDeck Fund|Volvo Cars Tech Fund|seed + speed,,30,"""AI-Driven Software Solutions for Business Optimization""",https://riiico.com/,https://www.linkedin.com/company/riiico/,Active,10.0,35.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Meridian,"Meridian is an AI-based operating system for institutional private markets.Meridian blends next-generation deal software, vast databases, and intelligent agents into a single solution that allows investors to originate, assess, and execute with increased speed and precision.",2021,7000000.0,1,2025-06-20,7000000.0,Miami,Florida,United States,645 Ventures|Chaac Ventures,Alex Zagorodniuk|Alexander Sen,30,"""AI-Driven Private Market Investment Management Software""",https://www.meridian-ai.com/,https://www.linkedin.com/company/meridianai,Active,2.0,24.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Lemurian Labs,"Lemurian Labs is redefining AI infrastructure with a universal compute platform that unifies training, inference, and deployment across any hardware. Built on a hardware-aware compiler and dynamic runtime, Lemurian replaces today’s patchwork of tools with a single, performance-portable software layer. At the heart of the platform is Helix—a Pythonic DSL that turns high-level code into optimized, scalable execution across chips, memory, and clusters. By fusing performance, portability, and simplicity, Lemurian gives AI teams the power to move faster, scale effortlessly, and deploy anywhere—without compromise.",2021,15142174.0,6,2024-10-09,6000000.0,Santa Clara,California,United States,Plug and Play|Alumni Ventures|Tola Capital|Good Growth Capital|Streamlined Ventures,Jay Dawani|Vassil Dimitrov,30,"""AI Infrastructure for Universal Compute and Deployment""",https://www.lemurianlabs.com/,https://ca.linkedin.com/company/lemurianlabs,Active,23.5,27.6,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Collov,Collov is a SaaS company that provides a virtual interior design and shopping platform for spatial intelligence. It helps transform homes with artificial intelligence and virtual reality technology with an AI algorithm-driven e-commerce platform corresponding to home decoration design solutions.,2021,46000000.0,6,2025-05-01,8000000.0,Redwood City,California,United States,Matrix Partners China|K2VC|MindWorks Capital|Taihill Venture|Ameba Capital,Kaicheng Zhou|Nicole Wang|Xiao Zhang,30,"""AI-Driven Virtual Interior Design and E-Commerce Solutions""",https://collovlabs.com/,https://www.linkedin.com/company/flairhomedesign,Active,0.247,24.3,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
FriendliAI,SaaS for running generative AI,2021,6748777.0,1,2021-12-15,6748777.0,Redwood City,California,United States,Capstone Partners|KB Investment|KB Securities,Byung-Gon Chun,30,"""Generative AI SaaS for Business Automation Solutions""",https://friendli.ai/,https://www.linkedin.com/company/friendliai,Active,2.0,30.0,3.5,20,growth,0.85,4.0,3.5,1.5,3.8
Paiv (formerly Gamify),"Your end-to-end field sales and service management platform, powered by AI. From lead to years of service, your teams can streamline their work in one single platform.",2021,4900000.0,2,2024-04-01,2400000.0,Lehi,Utah,United States,K5 Global|New Stack Ventures|Hannah Grey|Plow Ventures (PlowVC.com)|I2BF Global Ventures,David Brown|Emily Applegarth|Jess Reagan,30,"""AI-Driven Field Sales and Service Management Software""",https://www.paiv.ai/,https://www.linkedin.com/company/paivai/,Active,5.2,13.7,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
LightSource,"LightSource develops a supply chain management platform to help professionals collaborate with their suppliers. It also allows collaborating with teammates on strategic sourcing projects, sending RFQs to suppliers and collecting quotes, and comparing bids using insights automatically extracted from the normal day-to-day work. The company was founded in 2021 and is headquartered in San Francisco, California.",2021,33000000.0,2,2025-03-31,33000000.0,San Francisco,California,United States,Lightspeed Venture Partners|Pillar VC|Bain Capital Ventures|J2 Ventures|Pareto Holdings,Idan Mintz|Spencer Penn,5,"""AI-Driven Supply Chain Collaboration Platform""",https://lightsource.ai/,https://www.linkedin.com/company/lightsource-ai,Active,5.6,14.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Writesonic,"Writesonic is a leading generative AI platform with over 5 million registered users and 40,000+ paying users, revolutionizing content creation and transforming how businesses and individuals communicate. Our cutting-edge technology enables brands to create factual, on-brand, hyper-personalized content easily. We also have a no-code AI chatbot platform that lets businesses create ChatGPT-like chatbots trained on their own data and brand voice. Our customers love us, as evidenced by the 15,000+ 5-star reviews on platforms like G2, TrustPilot, and Capterra. Writesonic is backed by Y Combinator and a rock-solid group of top investors in silicon valley. We are building a real business fueled by real revenue — not just venture capital.",2021,2625000.0,2,2021-09-30,2500000.0,San Francisco,California,United States,Y Combinator|Amino Capital|HOF Capital|Rebel Fund|Broom Ventures,Samanyou Garg,30,"""Generative AI Content Creation and Marketing Solutions""",https://writesonic.com/,https://www.linkedin.com/company/writesonic/,Active,3.5,32.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Nixtla,"At Nixtla, we are committed to unlocking the potential of data and extending the revolutionary algorithms that fuel advanced AI systems. Our mission is to democratize the future. We provide businesses of all sizes, across all industries, with state-of-the-art forecasting tools that enable them to reduce uncertainty and make data-driven decisions. With Nixtla, you can implement cutting-edge forecasting and advanced anomaly detection, irrespective of your team's size or technical expertise.",2021,6000000.0,4,2023-04-24,4500000.0,San Francisco,California,United States,Alumni Ventures|Techstars|True Ventures|Google for Startups|GreatPoint Ventures,Azul Garza Ramirez|Cristian Challu|Max Mergenthaler,30,"""AI-Driven Forecasting and Anomaly Detection Solutions""",https://www.nixtla.io/,https://www.linkedin.com/company/nixtlainc,Active,5.0,16.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Ubicept,"Ubicept is a computer vision company. They provide machine learning services by combining next-generation image sensors with computer vision algorithms. Their products include photon-counting cameras, edge photon processing, and a private developer portal.",2021,13620993.0,5,2025-06-24,4620993.0,Boston,Massachusetts,United States,TitletownTech|E14 Fund|Phoenix Venture Partners|Ubiquity Ventures|Mentors Fund,Sebastian Bauer|Tristan Swedish,30,"""Advanced Computer Vision and Imaging Solutions""",https://www.ubicept.com/,https://www.linkedin.com/company/ubicept/,Active,14.0,18.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Rezo Therapeutics,"Rezo Therapeutics identifies targets and therapies by combining distinct, unbiased technologies with artificial intelligence. Rezo's proprietary platform can be used to treat a wide range of diseases. Rezo's initial focus is oncology, with plans to expand into other therapeutic areas through collaborations and partnerships.",2021,78000000.0,1,2022-11-17,78000000.0,South San Francisco,California,United States,Norwest Venture Partners|Andreessen Horowitz|Eli Lilly|SR One|Liquid 2 Ventures,George Scangos|Kevan Shokat|Natalia Jura|Nevan Krogan|Norbert Bischofberger|Sourav Bandyopadhyay,30,"""AI-Driven Oncology Therapeutics Development Platform""",https://www.rezotx.com/,https://www.linkedin.com/company/rezotx,Active,0.5775,26.2,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Actively AI,"GTM Superintelligence for Revenue Teams. Helping enterprises increase qualified pipeline, revenue, and win rates with more precise outbound.",2021,22500000.0,2,2025-04-02,17500000.0,New York,New York,United States,Neo|Bain Capital Ventures|First Round Capital|Conversion Capital|Lachy Groom,Anshul Gupta|Mihir Garimella,5,"""AI-Driven Sales Enablement and Marketing Automation Solutions""",https://www.actively.ai/,https://www.linkedin.com/company/actively-ai,Active,5.0,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Coactive AI,"Coactive AI is a machine learning platform that unlocks analytics and insights from unstructured image and video data. Coactive AI brings unstructured data and assists analysts in making image and video data useful. Providing unprecedented insights, ease of use, and lightning-fast speeds.",2021,44000000.0,5,2024-05-21,30000000.0,San Jose,California,United States,Andreessen Horowitz|Bessemer Venture Partners|Greycroft|SV Angel|Cherryrock Capital,Cody Coleman|William A. Gaviria Rojas,30,"""Unstructured Data Analytics for Image and Video Insights""",https://coactive.ai/,https://www.linkedin.com/company/coactiveai,Active,5.0,15.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Sift,Sift offers transformative tools for machine creators to innovate at speed and scale.,2021,25000000.0,3,2024-06-25,17500000.0,El Segundo,California,United States,Riot Ventures|Fika Ventures|Google Ventures|Earthrise Ventures,Austin Spiegel|Karthik Gollapudi,30,"""Machine Learning Development Tools for Innovators""",https://www.siftstack.com/,https://www.linkedin.com/company/sift-stack,Active,24.3,38.1,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Stay Ai,"Stay Ai develops a retention operating system with resources to support boosting LTV. The platform is designed from the ground up to actively grow subscription revenue via a suite of AI-powered acquisition, retention, and churn reduction tools.",2021,19100002.0,2,2024-03-21,4000002.0,New York,New York,United States,Telescope Partners|Boulder Food Group ('BFG')|Vanterra Capital|RiverPark Ventures|Nik Sharma,Gina Perrelli|Pierson Krass|Taylor Cawiezell,75,"""AI-Driven Subscription Revenue Optimization Platform""",https://retextion.com/,https://www.linkedin.com/company/stayai/,Active,4.5,16.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Coram AI,"Coram AI develops a video intelligence platform to provide businesses with insights into daily operations. The company offers a novel, AI-native security platform that helps customers ranging from schools to manufacturers better monitor their sites to dramatically improve safety and efficiency.",2021,30300000.0,3,2025-01-16,13800000.0,Sunnyvale,California,United States,8VC|Battery Ventures|K5 Global|Mosaic Ventures,Ashesh Jain|Peter Ondrúška,30,"""AI-Driven Video Surveillance and Analytics Solutions""",https://www.coram.ai/,https://www.linkedin.com/company/coram-ai,Active,3.5,21.3,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Privateer,"Privateer is creating the data infrastructure that enables sustainable growth for the new space economy. The company's proprietary knowledge graph technology offers much-needed enhancements to how it collects and processes information about space objects. Even as orbital highways become more congested, this data and the applications built on it will allow space operators to maneuver safely and effectively.",2021,56500000.0,3,2025-04-09,,Kihei,Hawaii,United States,Sequoia Capital|Lux Capital|IronGate Capital Advisors|Seraphim Space|Google Ventures,Alex Fielding|Moriba Jah|Steve Wozniak,30,"""Space Data Infrastructure for Sustainable Growth""",https://www.privateer.com/,https://www.linkedin.com/company/privateerspace,Active,9.0,17.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Sign-Speak,"Sign-Speak engages in facilitating communication between the hearing and deaf and hard-of-hearing communities. It develops automatic, real-time captioning and ASL to English interpreting services via an online platform and mobile application. Its platform is a language software that recognizes sign language and translates it into the spoken word, and vice versa using machine learning.",2021,350000.0,7,2023-05-09,,Rochester,New York,United States,Techstars|Google for Startups|Boston Impact Initiative (BII)|2Gether-International|AWS Impact Accelerator,Nicholas Wilkins|Nikolas Kelly|Yamillet Payano,5,"""AI-Driven Communication Solutions for Deaf Accessibility""",https://www.sign-speak.com/,https://www.linkedin.com/company/sign-speak,Active,3.5,28.1,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
