Name,Description,founded year,total funding amount (in usd),number of funding rounds,last funding date,last funding amount (in usd),city,region,country,investor names,founder names,number of employees,sector,website,linkedin url,operating status,market_size_billion,cagr_percent,timing_score,competitor_count,market_stage,confidence_score_market,us_sentiment,sea_sentiment,total_funding_billion,momentum_score
Artera,"Artera, a SaaS leader in digital health, transforms patient experience with AI-powered virtual agents (voice and text) for every step of the patient journey. Trusted by 900+ provider organizations — including specialty groups, FQHCs, large IDNs and federal agencies — engaging 100 million patients annually. Artera’s virtual agents support front desk staff to improve patient access including self-scheduling, intake, forms, billing and more. Whether augmenting a team or unleashing a fully autonomous digital workforce, Artera offers multiple virtual agent options to meet healthcare organizations where they are in their AI journey. Artera helps support 2B communications in 109 languages across voice, text and web. A decade of healthcare expertise, powered by AI.  For more information, visit www.artera.io.",2015,45100000.0,6,2020-11-24,45000000.0,Santa Barbara,California,United States,Techstars|Right Side Capital Management|Freestyle Capital|Jackson Square Ventures|Lead Edge Capital,Guillaume De Zwirek|Joe Tischler,375,"""AI-Driven Patient Engagement Solutions for Healthcare""",https://artera.io/,https://www.linkedin.com/company/artera-io,Active,0.5,20.3,3.5,25,growth,0.85,3.8,3.2,0.3,3.5
Phase Genomics,"Phase Genomics develops a biotechnology platform for new discoveries in agriculture, human health, and industrial biology industries. The company's mission is to help scientists make breakthrough discoveries by providing the most complete, accurate, detailed genomes and metagenomes available from any technology.",2015,16800000.0,10,2024-03-04,1500000.0,Seattle,Washington,United States,Bill & Melinda Gates Foundation|National Institutes of Health|Four Cities Capital|Congruent Ventures|National Institute of Allergy and Infectious Diseases,Ivan Liachko|Jay Shendure|Maitreya Dunham|Shawn Sullivan,30,"""Genomic Data Analysis for Agriculture and Health""",https://phasegenomics.com/,https://www.linkedin.com/company/15921153/,Active,1.2,12.5,4.2,25,unknown,0.85,4.5,4.0,0.5,4.0
Elsa,"ELSA is the most comprehensive, AI-powered English learning platform. ELSA now includes an AI Tutor, the most human-like experience in providing gen AI real-time conversations and in-depth feedback. ELSA also includes speaking lessons with personalized learning paths, test and interview preparation, as well as our Speech Analyzer feature that allows learners to record and receive a full performance assessment report and tutorial plan",2015,48250000.0,8,2023-09-12,23000000.0,Los Gatos,California,United States,Endeavor Catalyst|Bossa Invest|SOSV|UOB Venture|Monk’s Hill Ventures,Vu Van|Xavier Anguera,375,"""AI-Enhanced Language Learning and Assessment Solutions""",https://elsaspeak.com/,https://www.linkedin.com/company/elsa-corp,Active,2.5,18.0,3.8,20,growth,0.85,4.0,3.5,0.5,3.5
Tarro,"At Tarro, we empower family owned restaurants by relieving them of the operational burdens of running their business. Our multi-product ecosystem provides human+AI phone order taking, delivery enablement, and marketing solutions, creating a seamless connection between restaurants and their customers. By combining cutting-edge technology with a dedicated team, we tackle the real-world challenges faced by small business owners. We are customer-obsessed, working backwards from their needs to ensure their success is our success. The U.S. restaurant industry represents a $1 trillion total addressable market (TAM), yet family owned restaurants often lack access to affordable technology. While large chains benefit from expensive tech, we believe small restaurant owners deserve the same advantages at a fraction of the cost. With the trust of thousands of restaurants, we have supported nearly 20 million customers. We’re proud to have been named one of Built In’s top companies to work for in 2024.",2015,60000000.0,1,2022-07-01,60000000.0,San Francisco,California,United States,Cohesive Capital Partners|Integrity Growth Partners,Dennis Y. Lin|Steve Y. Lin,750,"""AI-Driven Restaurant Operations and Marketing Solutions""",https://www.tarro.com/,https://www.linkedin.com/company/teamtarro/,Active,3.6,14.6,2.5,15,unknown,0.85,2.8,2.5,0.5,2.7
Springbuk,"Springbuk provides a health analytics software solution to prevent disease with data. Its health intelligence platform unifies medical claims, pharmacy, biometric, and activity data. The predictive modeling engine helps employers target their engagement with pinpoint accuracy, forecast overall healthcare spending, identify at-risk employees, and measure their wellness programs. The company was founded in 2015 and is headquartered in Indianapolis, Indiana.",2015,42416668.0,4,2019-08-17,17000000.0,Indianapolis,Indiana,United States,Sovereign’s Capital|HealthQuest Capital|Elevate Ventures|Lewis & Clark Ventures|Cambia Health Solutions,Phil Daniels|Rod Reasen,75,"""Predictive Health Analytics Software for Employers""",https://www.springbuk.com/,https://www.linkedin.com/company/springbuk/,Active,1.2,15.0,3.8,20,unknown,0.85,4.3,3.5,0.8,3.7
Involve.ai,"Involve is a customer intelligence platform that uses artificial intelligence to help businesses accelerate growth from existing data. It organizes all customer data and interactions in a single dashboard to quickly predict customer health, stop customers from leaving, and expand them to increase revenue.",2015,26823474.0,4,2025-04-18,8323474.0,Santa Monica,California,United States,Techstars|Sapphire Ventures|Bonfire Ventures|Greycroft|GTMfund,Gaurav Bhattacharya|Saumya Bhatnagar,75,"""AI-Driven Customer Intelligence and Analytics Platform""",https://www.involve.ai/,https://www.linkedin.com/company/involveai/,Active,0.2,53.65,3.8,25,growth,0.85,3.9,3.5,0.5,3.7
Osaro,"Osaro creates machine intelligence software that combine state-of-the-art perception with powerful adaptive decision-making abilities to help computer and robotic systems act efficiently and intelligently. Like many advanced machine learning technologies, Osaro's software automatically extracts information from high-dimensional, time-varying data. Osaro goes beyond merely classifying data.  The technology interacts with the environment to learn, discover, and achieve a specific goal. By making machines more adaptive, intelligent, and efficient, Osaro frees up humans to focus time, energy, and capital on higher level tasks.",2015,96300000.0,7,2021-08-18,30000000.0,San Francisco,California,United States,Founders Fund|Bossa Invest|Abstract|Alpha Intelligence Capital|AAF Management Ltd.,Derik Pridmore|Michael Kahane,30,"""Adaptive Machine Learning for Robotics and Automation""",http://www.osaro.com/,https://www.linkedin.com/company/osaro,Active,1.2,18.0,3.8,20,growth,0.85,4.0,3.7,0.8,3.5
CUJO AI,"Powered by proprietary Artificial Intelligence models and uniquely built on billions of real-world data points, CUJO AI portfolio of products is designed to gain a clear insight on how data moves across networks and digitally protect people and devices, creating a safer smart-living experience in homes, businesses, and connected communities. Network, mobile and public Wi-Fi operators around the world utilize the CUJO AI portfolio of products to provide their customers with a seamlessly integrated suite of value-added services, covering: advanced connected device identification, real-time network security, privacy protection, and content access control. HIGHLIGHTS - Highly Commended award in the Security Solution of the Year category, Global Telecoms Awards 2019. - Winner: the Most Innovative Security Strategy, Leading Lights 2019 Awards. -  Winner: 2019 Lithuanian-American Innovation Award for cutting-edge technology. - Selected among the world’s most promising growth-stage companies for GSMA 100 program. - The company won the Security Solution of the Year award at the 2018 Glotel Awards. - Recognized as a Technology Pioneer 2018 by the World Economic Forum - Listed as a “Vendor to Watch” and a “Cool Vendor in IoT Security” by an acclaimed research company Gartner. - Official Member of Forbes Los Angeles Business Council.",2015,8724989.0,5,2022-09-06,224995.0,El Segundo,California,United States,Charter Communications|TA Ventures|Ataria|KPN Ventures,Einaras von Gravrock|Kestutis Pakalniskis|Saulius Tvarijonas|Yuri Frayman,175,"""AI-Driven Cybersecurity for Connected Devices""",http://www.cujo.com/,https://www.linkedin.com/company/cujoai/,Active,3.5,25.0,3.8,20,growth,0.85,4.2,3.5,0.5,3.7
Zentist,"Zentist uses advanced technology to simplify and automate insurance revenue cycle management (RCM) for multi-location dental service providers located throughout the United States. Remit AI, the company's flagship cloud-based RCM software, centralizes explanation of benefits (EOBs) and electronic remittance advice (ERA) data from across 700+ payers for faster payment posting and ease of reconciliation, while reducing insurance denials through better payer-specific data intelligence.  At a time when U.S. dental practices and dental support/partnership organizations (DSOs/DPOs) collectively lose an estimated $2.1 billion due to legacy billing systems, Zentist leverages robotic process automation (RPA) and machine learning to place otherwise tedious RCM tasks, such as insurance payment posting, on autopilot, thereby freeing up employee time for elevating the patient experience.  Based in San Francisco and having successfully completed Series A funding, Zentist is backed by leading investment firms.",2015,10860000.0,4,2024-09-11,,San Francisco,California,United States,500 Global|KeyBank|FJ Labs|Bossa Invest|Kima Ventures,Ato Kasymov|Manuchehr Kurbonali|Paulina Song,175,"""Automated Dental Insurance Revenue Cycle Management Software""",https://zentist.io/,https://www.linkedin.com/company/zentist/,Active,3.2,11.0,3.8,20,unknown,0.85,4.2,3.5,0.8,3.7
Ordr,"Ordr makes it easy to secure every connected device, from traditional IT devices to newer and more vulnerable IoT, IoMT, and OT. Ordr uses deep packet inspection and advanced machine learning to discover every device, profile its risk and behavior, map all communications and protect it with automated policies. Organizations worldwide trust Ordr to provide real-time asset inventory, address risk and compliance and accelerate IT initiatives. Ordr is backed by top investors including Battery Ventures, Wing, and TenEleven Ventures.",2015,94000000.0,5,2022-06-01,40000000.0,Santa Clara,California,United States,Ten Eleven Ventures|Battery Ventures|Wing Venture Capital|Mayo Clinic|Unusual Ventures,Pandian Gnanaprakasam|Sheausong Yang,175,"""IoT Security and Risk Management Solutions""",https://ordr.net/,https://www.linkedin.com/company/ordrinc,Active,1.24,29.7,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Wellsheet,"Wellsheet organizes clinical information with machine learning to predict and visualize the most relevant information for patient care in a physician-friendly format within the existing EHR (Electronic Health Record). By allowing providers to arrive at clinical insights faster, Wellsheet improves early intervention and hospital efficiency, with proven impact in a 10,000 physician health system in NJ. Wellsheet has partnered with major EHR vendors including Epic and Cerner to distribute the Wellsheet product through a SaaS-based model for health system customers.",2015,6090000.0,2,2020-06-11,3800000.0,New York,New York,United States,nvp capital|BioAdvance|SpringTide Ventures|New York Angels|Beni VC,Craig Limoli|Justin Larkin|Mike Lytle,30,"""AI-Driven Clinical Decision Support Systems""",http://www.wellsheet.com/,https://www.linkedin.com/company/wellsheet,Active,0.8,11.7,3.5,25,unknown,0.85,3.8,3.2,0.3,3.7
Enso,"Enso allows creating software in minutes instead of weeks. It also lets business leaders, analysts, data scientists and developers, design workflows together and communicate like never before.",2015,30625000.0,4,2022-04-19,16500000.0,Wilmington,Delaware,United States,Y Combinator|Khosla Ventures|Samsung NEXT|SignalFire|Alven,Sylwia Brodacka|Wojciech Daniło,30,"""Collaborative Workflow Automation Software for Enterprises""",https://enso.org/,https://www.linkedin.com/company/enso-org,Active,4.26,23.56,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
EchoNous,"EchoNous specializes in the fields of medical devices, ultrasound, POCUS, machine learning, deep learning, and artificial intelligence. EchoNous is applying a layer of artificial intelligence to extreme miniaturized ultrasound",2015,194000000.0,6,2023-07-11,7000000.0,Redmond,Washington,United States,Kohlberg Kravis Roberts|Kennedy Lewis Investment Management,Kevin M. Goodwin,175,"""AI-Enhanced Portable Ultrasound Medical Devices""",https://www.echonous.com/,https://www.linkedin.com/company/echonous2/,Active,1.8,13.6,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Dishcraft Robotics,"Dishcraft is revolutionizing commercial kitchens with robotics, computer vision, machine learning, and innovative mechanical design. It provides a dishwashing delivery service that uses robotics and AI to increase productivity and reduce waste in commercial food service operations. Dishcraft Robotics was founded in 2015 and is headquartered in San Carlos, California.",2015,50242013.0,5,2020-05-29,20000000.0,San Carlos,California,United States,First Round Capital|Creative Ventures|Fuel Capital|CSC Upshot|Lemnos VC,Ken Peters|Linda Pouliot|Matt Mireles|Paul Birkmeyer,30,"""Robotic Dishwashing Solutions for Commercial Kitchens""",http://www.dishcraft.com/,https://www.linkedin.com/company/dishcraft-robotics,Active,0.3,15.0,2.5,10,unknown,0.85,3.0,2.5,0.15,2.8
Qrvey,"Qrvey is an embedded analytics platform built exclusively for SaaS companies. Qrvey is the only complete embedded analytics solution that includes all the necessary user-facing data visualization components combined with a multi-tenant data lake built specifically for SaaS platforms.  Qrvey is built for how you build software, leveraging the cloud to provide the flexibility, scalability and cost savings SaaS companies need with pricing, licensing and a complete focus on SaaS providers you won't find with legacy analytics providers. Whether you're replacing home-grown analytics or another vendor, Qrvey makes it easy to modernize your analytics for a cloud-based future.",2015,11000000.0,4,2020-05-01,7500000.0,Vienna,Virginia,United States,Center for Innovative Technology,Arman Eshraghi,75,"""Embedded Analytics Solutions for SaaS Platforms""",https://qrvey.com/,https://www.linkedin.com/company/qrvey,Active,12.0,14.0,4.0,20,unknown,0.85,4.5,3.8,1.5,4.0
Opkey,"Opkey is an artificial intelligence continuous test automation platform for enterprise systems. They offer load testing, stress testing, spike testing, and volume testing for enterprise apps. They offer automation testing services for Windows desktop, web, and mobile applications.",2015,57000000.0,4,2024-08-22,47000000.0,Dublin,California,United States,PeakSpan Capital|UST|YourNest Venture Capital|Vertica Capital Partners|Vertical Venture Partners,Avinash Tiwari|Lalit Jain|Pankaj Goel,375,"""AI-Driven Continuous Test Automation for Enterprises""",https://www.opkey.com/,https://www.linkedin.com/company/opkey,Active,2.5,14.0,3.8,20,unknown,0.85,4.2,3.8,1.5,3.7
Rally,"Rally is Mass Mobility as a Service: technology and model innovations for the business of buses. With millions of rides completed, Rally is disrupting the mode of transportation that moves more people than any other. Our AI creates new intercity routes for regional transport and our crowdfunding/sourcing marketplace facilitates surge demand for travel during peak times or mass movements. Rally converts private car users to shared bus riders, unlocking the value of the underutilized assets of the bus industry. While Rally introduces bus travel to many first-time riders, our platform also provides traditional bus charter customers the digital tools to manage their entire journey, from route planning and procurement to marketing automation, payments and customer service.",2015,6450000.0,11,2021-06-08,,New York,New York,United States,Techstars|Elemental Impact|Right Side Capital Management|Mercedes-Benz Group AG|Studio VC,Narinder Singh|Numaan Akram|Siheun Song,30,"""AI-Driven Mass Mobility and Transportation Solutions""",https://rally.co/,https://www.linkedin.com/company/rally-bus,Active,0.3,14.5,2.5,15,unknown,0.85,3.5,2.8,0.4,2.8
Narrativa,"Narrativa is an internationally recognized content services company that uses its proprietary artificial intelligence and machine learning platforms to build and deploy digital content solutions for enterprises. Its technology suite, consisting of data extraction, data analysis, natural language processing (NLP) and natural language generation (NLG) tools, all seamlessly work together to power a lineup of smart content creation, automated business intelligence reporting and process optimization products for a variety of industries.",2015,2442373.0,6,2022-06-01,532565.0,Santa Monica,California,United States,Flat6Labs,Antonio Moratilla|David Llorente|Eugenio Fernandez|Guy Hood,30,"""AI-Driven Content Generation and Business Intelligence Solutions""",http://www.narrativa.com/,https://www.linkedin.com/company/NarrativaAI,Active,0.3,20.0,2.5,20,unknown,0.85,3.5,3.0,0.15,2.8
Cogniac,"Cogniac enables enterprise customers to extract information from ever-increasing streams of video and image data. Using modern advances in deep learning, their products achieve better-than-human performance at many highly-focused observation tasks.",2015,40100000.0,6,2021-10-27,20000000.0,San Jose,California,United States,Plug and Play|Cisco Investments|Autotech Ventures|Shield Capital|Wing Venture Capital,Amy Wang|Bill Kish,30,"""AI-Driven Visual Data Analysis for Enterprises""",http://www.cogniac.ai/,https://www.linkedin.com/company/cogniac-corporation/,Active,1.2,30.0,3.5,20,growth,0.85,3.8,3.2,0.5,3.7
ADAPDIX,"Adapdix provides an innovative software platform for enterprises that optimizes Artificial Intelligence (AI) and Machine Learning (ML) at the edge. The company's customer-centric Adapdix EdgeOps™ platform provides previously unmatched performance increases in uptime of equipment, reduction in supply chain and logistics cost and increases in remote worker control and productivity. Adapdix software automates operational and business decisions reliably in real-time and allows scaling of AI technologies across the enterprise. The company has launched its products at leading industrial firms and OEM/machine equipment partners, contributing significant operational improvements.",2015,16000000.0,5,2021-08-16,6000000.0,San Diego,California,United States,SoftBank|Celesta Capital|Micron Ventures|Open Opportunity Fund|Silicon Catalyst,Anthony Hill,30,"""Edge AI and Machine Learning Optimization Software""",https://www.adapdix.com/,https://www.linkedin.com/company/adapdix/about/,Active,0.15,25.0,3.5,15,growth,0.85,3.8,3.5,0.3,3.7
Revl,"Video Souvineers as a Service.  Founded by Eric Sanchez, Nelson Vazquez, and Bruce Pla in 2015 and is headquartered in San Francisco, California.",2015,17450000.0,5,2020-02-25,8800000.0,San Francisco,California,United States,Y Combinator|Tuesday Capital|Nimble Ventures|Ruvento|Silicon Valley Data Capital,Bruce Pla|Eric Sanchez|Nelson Vazquez,30,"""AI-Driven Video Souvenirs and Motion Capture Solutions""",http://revl.com/,https://www.linkedin.com/company/revl-inc-,Active,0.1,18.5,3.5,20,growth,0.85,3.8,3.5,0.5,3.8
Relimetrics,"Relimetrics is a full stack computer vision and machine learning software providing audit-proof quality inspection and process control for Industry 4.0 Applications. We use real-time image processing and video analytics to automate and digitize visual inspections, making them easy, connected, and insightful. We are located in Sunnyvale, CA and Berlin, Germany.",2015,9785000.0,3,2021-03-22,6300000.0,Sunnyvale,California,United States,Plug and Play|Newfund|SquareOne Venture Capital|Merus Capital|Quest Venture Partners,Ender Tasdelen|Jon Grice|Kemal Levi,30,"""AI-Driven Quality Inspection for Manufacturing Automation""",https://www.relimetrics.com/,https://linkedin.com/company/relimetrics,Active,0.5,18.0,3.5,15,growth,0.85,3.8,3.5,0.3,3.7
Weave.AI,"In today’s volatile landscape, intelligence alone isn’t enough—leaders need wisdom to anticipate risks, seize opportunities, and act decisively. Weave.AI fuses neuro-symbolic GenAI with intelligent agents to transform fragmented data into proactive, explainable, and actionable insights. Our platform integrates structured and unstructured data at scale, uncovering emerging risks, competitive shifts, regulatory challenges, and untapped opportunities. Financial institutions rely on Weave.AI to spot opportunities and anticipate compliance and systemic risks, while enterprises navigate market dynamics, operational threats, and growth potential. As risks and opportunities evolve, Weave.AI keeps leaders ahead with proactive, defensible decisions.",2015,4000000.0,2,2022-11-01,4000000.0,Seattle,Washington,United States,Techstars,,30,"""Neuro-Symbolic AI for Risk and Opportunity Insights""",https://www.weave.ai/,https://www.linkedin.com/company/weave-ai,Active,0.1,25.0,2.5,10,unknown,0.85,2.8,2.5,0.15,2.7
Deep 6 AI,"Deep 6 AI is a computer software company that utilizes an AI-based platform that finds patients for clinical trials and it helps to provide cure to people. Its platform specializes in analyzing structured data, such as ICD-10 codes, unstructured clinical data, doctor’s notes, pathology reports, and operating notes.",2015,50179255.0,5,2022-04-26,26887862.0,Pasadena,California,United States,Techstars|GSR Ventures|Point72 Ventures|Iaso Ventures|Cedars-Sinai Accelerator,Brian Dolan|Wout Brusselaers,30,"""AI-Driven Patient Recruitment for Clinical Trials""",https://deep6.ai/,https://www.linkedin.com/company/deep-6-ai/,Active,0.15,15.0,2.5,10,unknown,0.85,3.0,2.5,0.15,2.8
OccamzRazor,"OccamzRazor combines machine learning and first-in-class biological techniques to improve outcomes in drug discovery and development. Our analysis pipeline consists of two proprietary technologies, Panoramic AI and RazorBrain. Together, they are designed to extract data from unstructured text sources (publications, patient reported outcomes, etc.) and join them with structured data (genomics, proteomics, phenomics, etc.) to generate stronger drug discovery hypotheses and more valuable insights. Successful applications include data extraction and curation from biomedical text, novel target identification, and drug repurposing/repositioning.",2015,12350000.0,6,2022-03-08,6100000.0,New York,New York,United States,Valor Equity Partners|Human Capital|Positive Ventures|Jeff Dean|Michael J. Fox Foundation,Katharina Sophia Volz|Kaya Tilev|Martin Bringmann,30,"""AI-Driven Drug Discovery and Development Solutions""",http://www.occamzrazor.com/,https://www.linkedin.com/company/occamzrazor-razor-inc-,Active,0.15,28.0,3.5,25,growth,0.85,3.8,3.2,0.2,3.5
Pieces,"Pieces is a healthcare artificial intelligence and technology company that connects health systems and the community to address clinical and social determinants of health through community networks and intelligent software and services. Our solution interprets patient information in real-time and connects health systems and community-based organizations to support healthier outcomes, both inside and outside of hospital walls. Using cloud-based artificial intelligence with clinically-based natural language processing (NLP) and physician-supervised machine learning, our tools help streamline clinician workflows and improve patient outcomes. Combined, our solutions, Pieces Predict and Pieces Connect, create a comprehensive and unique solution for connected community health.",2015,86475000.0,5,2024-09-10,25000000.0,Irving,Texas,United States,Concord Health Partners|OSF Ventures|Rittenhouse Ventures|PCCI|Jump Capital,Ruben Amarasingham,175,"""AI-Driven Community Health Integration Solutions""",http://www.piecestech.com/,https://www.linkedin.com/company/pieces-technologies/,Active,1.0,30.0,3.5,20,growth,0.85,4.0,3.5,0.5,3.8
Elemental Cognition,"Elemental Cognition (EC) provides a revolutionary hybrid AI platform with superior natural language understanding that powers expert problem-solving intelligence in conversational and discovery applications. EC was founded in 2015 by Dr. David Ferrucci, the renowned AI researcher and inventor of IBM’s breakthrough Watson technology. EC AI transparently engages with people to understand, reason, and explain complex problems.  EC customers are in several verticals, including but not limited to healthcare, pharmaceuticals, life sciences, financial services, and travel. The mission of Elemental Cognition (EC) is to transcend conventional AI, aiming to aid individuals in comprehending intricate content, engaging in logical thinking about it, and locating as well as elucidating solutions. Elemental Cognition remains devoted to creating ethical and lucid AI, designed to contribute to resolving issues and providing proficiency in a manner that is both comprehensible and reliable. Recognizing AI's potential to function as a cogitative partner akin to a human, EC envisions a landscape of transparency, where the rationale behind outcomes is on par in significance with the outcomes themselves. What sets EC apart is its distinctive methodology, intertwining varied AI strategies within an innovative framework. This framework assimilates and ratiocinates upon knowledge that is understandable to humans, fostering collaborative and dynamic problem-solving. The outcome manifests as an expert problem-solving acumen that is more lucid and resource-efficient, seamlessly integrated into conversational and exploratory applications.",2015,126951153.0,4,2023-06-14,59950153.0,New York,New York,United States,Bridgewater Associates|Breyer Capital|AME Cloud Ventures|Staged Ventures,David Ferrucci,30,"""Conversational AI for Complex Problem Solving""",https://ec.ai/,https://www.linkedin.com/company/elementalcognition/,Active,0.5,20.0,2.5,15,unknown,0.85,3.0,2.5,0.3,2.8
Zinier,"Zinier’s low-code field service automation platform empowers field service organizations with the combined power of humans and technology to keep our world up and running. Powered by AI, Zinier transforms how teams coordinate and execute work, so they can solve problems faster, fix things before they break, and maintain an agile infrastructure that evolves with their needs. Enterprises around the world use Zinier to reach their full potential, delivering always-on service now, while future-proofing for the unexpected.  We are a global team headquartered in Silicon Valley with leading investors including Accel, ICONIQ Capital, Founders Fund, Newfund Capital, NGP Capital, Tiger Global Management and Qualcomm Ventures LLC.",2015,120000000.0,4,2020-01-15,90000000.0,San Mateo,California,United States,Accel|Founders Fund|ICONIQ Growth|NGP Capital|Newfund,Andrew Wolf|Arka Dhar,30,"""AI-Driven Field Service Automation Solutions""",https://www.zinier.com/,https://www.linkedin.com/company/zinier-inc,Active,1.2,15.0,3.8,20,unknown,0.85,4.0,3.5,0.8,3.5
Kaliber Labs Inc.,"Kaliber Labs has built a generative AI system using the world's largest dataset of arthroscopic surgical videos. Over 45 of the top U.S. orthopedic surgeons guide our solutions. Our proprietary AI performs 2 primary functions: 1) Empowers surgeons with real-time  guidance and software tools during surgery, and 2) Automates back office operations (billing, surgical evidence reports, postoperative care, etc.) for surgery centers, surgeons, and patients. We are actively in the market, generating revenue with our FDA-exempt solutions, automating the back office operations, including: postoperative notes for patients, surgery evidence reports for providers and payors.",2015,9971105.0,1,2017-12-05,9971105.0,San Francisco,California,United States,,Ray Rahman,75,"""AI-Driven Surgical Assistance and Automation Solutions""",https://www.kaliber.ai/,https://www.linkedin.com/company/kaliber-labs/about/,Active,3.5,11.3,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Loyal,"Loyal offers a digital healthcare platform that enhances patient engagement and care navigation. The platform utilizes machine learning and data integration to streamline healthcare interactions for patients and providers. By unifying care touchpoints, it supports health systems in improving operational efficiency and patient satisfaction.",2015,46000000.0,2,2024-07-22,33500000.0,Atlanta,Georgia,United States,Concord Health Partners,Chad Mallory,175,"""AI-Driven Patient Engagement and Care Navigation Platform""",https://loyalhealth.com/,https://www.linkedin.com/company/10411628,Active,1.2,20.3,3.8,25,growth,0.85,4.2,3.5,0.5,3.7
KenSci,"KenSci's machine learning powered risk prediction platform helps healthcare providers and payers intervene early by identifying clinical, financial and operational risk to save costs and lives. KenSci's platform is engineered to ingest, transform and integrate healthcare data across clinical, claims, and patient-generated sources. With a library of pre-built models and modular solutions, KenSci's machine learning platform to integrates into existing workflows allowing health systems to better identify utilization, variation and improve hospital operations. With Explainable AI models for healthcare, KenSci is making risk-based prediction more efficient and accountable.",2015,30500000.0,3,2019-02-07,22000000.0,Seattle,Washington,United States,Polaris Partners|Mindset Ventures|OUP (Osage University Partners)|Ignition Partners|UL Ventures,Ankur Teredesai|David Hazel|Samir Manjure|Sunny Neogi,75,"""Healthcare Risk Prediction and Analytics Solutions""",http://www.kensci.com/,https://www.linkedin.com/company/kensci,Active,1.5,20.0,3.8,20,growth,0.85,4.2,3.5,0.8,3.7
XpertDox,"XpertDox is a healthcare technology company specializing in AI-powered solutions to streamline medical billing and coding,  revenue cycle management, and patient engagement. Its flagship platform, XpertCoding, leverages AI, natural language processing, big data, and automation to enhance coding accuracy, optimize reimbursements, and reduce administrative burdens for healthcare organizations. By integrating technology with deep clinical expertise, XpertDox empowers hospitals, clinics, health systems, healthcare service providers, and RCM organizations to improve efficiency, compliance, and financial outcomes.",2015,4668242.0,7,2023-09-25,1078242.0,Scottsdale,Arizona,United States,Alabama Launchpad|TN3,Bhupesh Panwar|Rama Potturu|Sameer Ather,75,"""AI-Driven Medical Billing and Revenue Cycle Management""",https://www.xpertdox.com/,https://www.linkedin.com/company/xpertdox,Active,15.5,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Focal Systems,Focal Systems uses AI to automate and optimize Brick and Mortar Retail.,2015,41900000.0,6,2021-11-01,25880000.0,San Francisco,California,United States,Y Combinator|Uncork Capital|Point72 Ventures|Zetta Venture Partners|Costanoa Ventures,Adriano Quiroga|Francois Chaubard,175,"""AI-Driven Retail Optimization Solutions""",http://www.focal.systems/,https://www.linkedin.com/company/focal-systems-inc.,Active,1.5,25.0,3.5,15,growth,0.85,3.8,3.2,0.5,3.5
Geenee,"Geenee is an AI-based 3D Internet creator tool and infrastructure platform that transforms how people communicate, transact, and interact. Its full body-tracking SDKs apply proprietary machine learning, computer vision, blendshape-based avatar telephony, and web-based augmented reality (WebAR) to amplify human abilities. Geenee powers dynamic 3D AR, multiplayer gaming, e-commerce, blockchain-based collectibles, and experiential communication products for Fortune 500 firms across entertainment, sports, music, beauty, and CPG verticals.",2015,22406700.0,3,2023-07-13,2406700.0,Los Angeles,California,United States,Hunt Companies|Anarock Global Partners|IDI Group,Cory Grenier|Evgeny Peshkov|Nancy Yang|Philipp Holzschneider,30,"""AI-Driven Augmented Reality and 3D Interaction Solutions""",https://geenee.ar/,https://www.linkedin.com/company/10237758/,Active,1.5,35.0,3.8,20,growth,0.85,4.2,3.8,0.8,3.5
SwineTech,"SwineTech is a mechanical and industrial engineering company that bridges the gap between producers and pigs through artificial intelligence and sensor-based technologies. The company specializes in the fields of machine learning, audio, and pork production. SwineTech was founded in 2015 and headquartered in Cedar Rapids, Iowa.",2015,14844383.0,11,2024-11-18,3595377.0,Solon,Iowa,United States,Village Capital|Innova Memphis|Iowa Economic Development Authority|Berkeley Catalyst Fund (BCF)|Quake Capital Partners,Matthew Rooda,5,"""AI-Driven Livestock Management Solutions""",https://swinetechnologies.com/,https://www.linkedin.com/company/swinetech-inc/,Active,0.15,25.0,3.5,10,growth,0.85,3.8,3.5,0.15,3.0
Agent IQ,"Agent IQ empowers community banks and credit unions to deepen their customer relationships, improve customer satisfaction, and boost service efficiencies leading to an increase in profitability while reducing the cost of serving. The Agent IQ digital customer engagement platform provides a unique high-touch, high-tech, omni-channel experience that uses AI to support financial institutions in being more proactive with their customers and automating mundane tasks. Financial institutions can get real-time insights into what their customers are talking about and use the platform to provide proactive assistance and strengthen the relationship between banker and customer. Deployed in a little as 4 weeks with a light resource lift, Agent IQ is the tool that allows your bankers to better connect, engage, and support customers and create relationships in the digital world that are just as personal as in the real world, but even more enhanced.   Founded in 2015, the company is headquartered in San Francisco, California, United States.",2015,18500000.0,6,2025-04-24,,Austin,Texas,United States,Sierra Ventures|SaaS Capital|Acronym Venture Capital|7BC Venture Capital|FNBO,Craig Davis|Slaven Bilac,30,"""AI-Driven Customer Engagement for Financial Institutions""",http://agentiq.com/,https://www.linkedin.com/company/agent-iq,Active,1.2,20.0,3.5,20,growth,0.85,3.8,3.5,0.8,3.7
