Name,Description,founded year,total funding amount (in usd),number of funding rounds,last funding date,last funding amount (in usd),city,region,country,investor names,founder names,number of employees,sector,website,linkedin url,operating status,market_size_billion,cagr_percent,timing_score,competitor_count,market_stage,confidence_score_market,us_sentiment,sea_sentiment,total_funding_billion,momentum_score
Typedef,Typedef is a specifically designed AI data infrastructure platform that incorporates LLM inference and unstructured data processing directly into analytical workflows.,2023,5500000.0,1,2025-06-18,5500000.0,San Francisco,California,United States,Pear VC|Verissimo Ventures|Tokyo Black|Monochrome Capital,Kostas Pardalis|Rohit Rastogi|Yoni Michael,5,"""AI-Driven Data Infrastructure for Analytical Workflows""",https://www.typedef.ai/,https://www.linkedin.com/company/typedefai/,Active,36.59,29.1,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Tabs,"Tabs is the first AI Driven Revenue Automation Platform that automates the process of administering customer contracts, billing, revenue recognition, renewals and audit. CFOs consider it to be the Rippling or Ramp equivalent, but for Revenue Automation. Our ""commercial graph"" ingests 1) any customer documents (e.g. MSAs, order forms, amendments, emails, CRM data) and 2) any usage sources (e.g. BI tools, first party CSV uploads) to automatically surface key terms, create billing schedules and tabulate invoices, supporting any pricing model without any structured data mapping or implementation. Our automated workflows enable seamless invoice delivery (via email or directly into AP portals); modern dunning; and cash application all within the same piece of software, while integrating with tax providers, major payment rails and general ledgers/ERPs (e.g. Quickbooks & Netsuite). All of this comes with advanced analytics, reporting and revenue recognition. On average we save hundreds of human hours a year while bringing down the average time to collect by ~20 days.",2023,37000000.0,3,2024-10-30,25000000.0,New York,New York,United States,General Catalyst|Alumni Ventures|Lightspeed Venture Partners|Primary Venture Partners|One Way Ventures,Ali Hussain|Deepak Bapat,75,"""AI-Driven Revenue Automation Software Solutions""",https://tabs.inc/,https://www.linkedin.com/company/teamtabs,Active,15.5,15.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
JARS AI,Interactive Shows Driven by Generative AI,2023,3500000.0,2,2024-04-08,3000000.0,San Francisco,California,United States,Bessemer Venture Partners|South Park Commons|Gradient|Brina Lee|Brian Adams,Chris Kruger|Steffen Holm,5,"""Generative AI for Interactive Digital Entertainment Experiences""",https://jars.ai/,https://www.linkedin.com/company/jars-ai,Active,1.4,26.4,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Aethero,Aethero is building space-grade computers and autonomous satellite platforms to tackle missions across on-orbit servicing and space domain awareness. Their computers can be deployed both individually and as a distributed cluster for on-orbit cloud computing or multi-modular redundancy across small satellites or large space stations.,2023,8400000.0,2,2025-06-10,8400000.0,San Francisco,California,United States,Alumni Ventures|Neo|1517 Fund|Acequia Capital (AceCap)|Kindred Ventures,Amit Pinnamaneni|Edward Ge,30,"""Space-Based Autonomous Computing and Satellite Systems""",https://www.aethero.com/,https://www.linkedin.com/company/aethero-company/,Active,1.65,11.9,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
ConductorAI,"ConductorAI helps the government identify people, policies, and approvals needed within their own agencies to get things done",2023,15000000.0,2,2025-06-10,,Biddeford,Maine,United States,Lux Capital|Booz Allen Ventures|Abstract|Humba Ventures|Also Capital,Benjamin Fichter|Eric Schwartz|Zachary Long,30,"""AI-Driven Government Workflow Optimization Solutions""",https://www.conductorai.co/,https://www.linkedin.com/company/conductor-ai,Active,14.1,10.1,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
XponentL Data,"XponentL transforms Data and AI innovation into tangible business outcomes. We specialize in building intelligent systems that revolutionize operations, accelerate decision-making, and unlock market-leading advantages. Our solutions bridge the gap between cutting-edge technology and real-world impact. Our Service offerings include:  • Data & AI Strategy  • Data Product Enablement  • Data & AI Engineering  • Intelligent Data Management  • AI & GenAI Services  • Data Experience Design • Managed Services The leadership team has a proven track record of delivering transformational solutions for the world's most complex businesses. Our industries of focus include Life Sciences, Healthcare, Industrial, Financial Services, CPG and Hospitality.",2023,3500000.0,1,2024-05-22,3500000.0,Philadelphia,Pennsylvania,United States,Databricks Ventures|Inoca Capital,Tom Johnstone,75,"""AI-Driven Data Solutions for Business Transformation""",https://xponentl.ai/,https://www.linkedin.com/company/xponentl/,Active,18.5,29.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Patronus AI,"Patronus AI operates as an automated evaluation and security platform. The company's platform includes an artificial intelligence-powered engine for creating a security and analysis framework for testing massive language models to discover potential problems, providing clients with a package of security solutions that can be tailored to their individual requirements.",2023,20000000.0,2,2024-05-22,17000000.0,Dublin,California,United States,Lightspeed Venture Partners|Datadog|Notable Capital|Gokul Rajaram|Antenna Ventures,Anand Kannappan|Rebecca Qian,30,"""AI-Driven Security Solutions for Language Model Evaluation""",https://www.patronus.ai/,https://www.linkedin.com/company/patronus-ai-inc,Active,3.6,52.8,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Sully.ai,"Sully is deploying autonomous medical workers into healthcare organizations to address the most expensive line item in healthcare: payroll ($800b/yr in the US alone). Today, Sully's autonomous workers can perform most medical staff tasks 100x faster and 20x cheaper. From Digital Triage Nurses and Autonomous Medical Assistants to Digital Scribes and Digital Receptionists, our workers can automate patient check-in, assessments, documentation, diagnosis support, and billing that integrates with Electronic Health Records (EHRs)",2023,24648120.0,6,2025-02-10,,San Francisco,California,United States,Plug and Play|Goodwater Capital|Y Combinator|500 Global|Amity Ventures,Ahmed Nasser|Ahmed Nasser|Ahmed Omar|Chaitanya Gharpure,30,"""AI-Driven Autonomous Healthcare Workforce Solutions""",https://sully.ai/,https://www.linkedin.com/company/sully-ai,Active,22.4,38.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
illumicell AI,"illumicell AI combines patented AI algorithms and proprietary microscopy technology to test 50x faster, 20x more effectively, empowering every healthcare provider at the point of care – not just fertility clinics – with accessible, scalable fertility diagnostics.",2023,2300000.0,2,2025-04-10,2000000.0,Allston,Massachusetts,United States,Techstars|KOFA Healthcare|Brent Ahrens|Phoenix Investment Club|MedTech Syndicates,Jeyla Sadikova|Michel Bielecki,5,"""AI-Enhanced Fertility Diagnostics and Healthcare Solutions""",https://www.illumicell.ai/,https://www.linkedin.com/company/illumicell-ai/,Active,42.23,9.06,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Vapi,"Vapi is a platform that allows the integration of applications and services. It enables users to create, manage, and monitor APIs. It also supports developers in building solutions and facilitates collaboration between teams. Vapi serves industries such as technology, finance, healthcare, and logistics.",2023,20125000.0,2,2024-12-11,20000000.0,San Francisco,California,United States,Y Combinator|Bessemer Venture Partners|Abstract|Saga Ventures|Michael Ovitz,John Dearsley|Nik Gupta,30,"""API Integration and Management Developer Platform""",https://vapi.ai/,https://www.linkedin.com/company/vapi-ai,Active,5.32,25.54,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Zania,"Fast, cost-effective, and effortless Risk & Compliance using AI agents",2023,2000000.0,1,2024-12-10,2000000.0,San Francisco,California,United States,,Shruti Gupta,30,"""AI-Driven Risk and Compliance Management Solutions""",https://zania.ai/,https://www.linkedin.com/company/zaniaai,Active,5.3,11.1,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Layer Health,"Layer Health is a health technology company that utilizes AI and large language models to streamline medical chart reviews. Layer Health's AI platform uses large language models (LLMs) trained on extensive patient data over time. This technology enables healthcare systems to analyze and interpret both structured and unstructured clinical information with an accuracy comparable to that of clinicians. In contrast to conventional software solutions that predominantly depend on fixed rules, Layer Health’s AI operates with a reasoning approach akin to that of a clinician, allowing it to navigate highly nuanced and intricate situations throughout a patient's complete medical record.",2023,25000000.0,2,2025-03-27,21000000.0,Brookline,Massachusetts,United States,General Catalyst|Define Ventures|Flare Capital Partners|Google Ventures|Inception Health,David Sontag|Divya Gopinath|Luke Murray|Monica Agrawal|Steven Horng,30,"""AI-Driven Medical Chart Review Solutions""",https://www.layerhealth.com/,https://www.linkedin.com/company/layerhealth,Active,1.33,22.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Onyx,"OpenSource Question-Answering System. Ask questions in natural language and get back answers backed by private sources such as Slack, GitHub, Confluence, etc.",2023,10500000.0,2,2025-03-12,10000000.0,San Francisco,California,United States,Y Combinator|Khosla Ventures|First Round Capital|Pioneer Fund|Liquid 2 Ventures,Chris Weaver|Yuhong Sun,5,"""Natural Language Processing for Enterprise Knowledge Management""",https://www.onyx.app/,https://www.linkedin.com/company/onyx-dot-app,Active,6.7,25.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
StackAI,AI Agents for the Enterprise. Augment your workforce with AI Agents. Outsource back office processes to LLMs. Make your organization smarter.,2023,19079967.0,2,2024-12-16,16079967.0,Cambridge,Massachusetts,United States,Y Combinator|Lambda|Soma Capital|Beat Ventures|True Capital Management,Antoni Rosinol|Bernardo Aceituno|Melissa Forstell McAneny,75,"""AI Workforce Augmentation and Automation Solutions""",https://stack-ai.com/,https://www.linkedin.com/company/stackai,Active,29.15,25.2,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Bryckel AI,"Bryckel AI is an AI-powered document automation platform purpose-built for commercial real estate (CRE). CRE teams are buried under thousands of unstructured leases, contracts, and agreements — relying on outdated tools that fail to eliminate manual, repetitive work. Bryckel ingests unstructured complex real estate documents to accurately extract and analyze data, create insights, and generate deliverables. It serves CRE brokers, property and asset managers, and lease administration teams on both landlord and tenant sides. Benefits: Revenue generation & deal velocity: Accelerate the deal lifecycle with AI-powered comparison and analysis tools that extract insights from listing fliers, OMs, LOIs, and broker summaries. Track SPA timelines, validate underwriting inputs, and get to close with confidence. Risk & Compliance: Surface exposure before it becomes a problem. Flag hidden legal, financial, and environmental risks buried in leases and reports. From  escalation clauses and legal rights, Bryckel AI reviews complex compliance data—so deals stay clean and defensible. Operational Efficiency:  Streamline core workflows by structuring tasks, deadlines, and notes directly from documents. With abstracted leases across asset types standardized in one secure repository, Bryckel AI turns static files into actionable execution. Market & Strategic Intelligence:Parse macro market trends, comps, company research , and regulatory data to inform strategy—without endless manual research. Cost Control & Budget Accuracy: Stay on top of spend and terms. Track contract obligations and OpEx clauses with precision. From timeline summaries to audits of pass through expenses proportionate shares, our AI ensures financial accuracy before the numbers hit your model. Secure Hub: Bryckel keeps information private while helping CRE brokers, property managers, and asset managers extract tailored insights, flag compliance risks, and track performance in one place.",2023,125000.0,1,2024-04-15,125000.0,Wilmington,Delaware,United States,Upekkha Vertical AI Accelerator,Sienam Ahuja,5,"""AI-Driven Document Automation for Commercial Real Estate""",https://bryckel.ai/,https://www.linkedin.com/company/bryckel,Active,2.9,30.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Blitzy,"Blitzy is a Generative AI software platform that aims to automate custom software development. Blitzy's flagship model, BlitzCode, and multi-agent operating system, Blitzy OS, automatically create production-ready code repositories for software development teams.",2023,4400000.0,1,2024-09-03,4400000.0,Boston,Massachusetts,United States,Bessemer Venture Partners|Link Ventures|Flybridge|NFX|Picus Capital,Brian Elliott|Siddhant Pardeshi,5,"""Generative AI for Automated Software Development""",https://blitzy.com/,https://www.linkedin.com/company/blitzyai/,Active,41.0,21.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Listen Labs,Listen Labs is a platform that uses AI to conduct interviews and analyze qualitative data to help companies understand their customers.,2023,27000000.0,4,2025-04-23,27000000.0,San Francisco,California,United States,Sequoia Capital|Defiance Capital|Jeremy Yap,Alfred Wahlforss|Florian Juengermann,30,"""AI-Driven Customer Insights and Qualitative Analysis Platform""",https://www.listenlabs.ai/,https://www.linkedin.com/company/listenlabss,Active,2.5,27.4,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Fazeshift,"Fazeshift provides an AI-driven solution that automates invoicing, cash application, and collections for enterprises. The platform enhances cash flow management by streamlining accounts receivable processes and reducing errors. Fazeshift adapts to unique business challenges, offering customizable workflows to improve operational efficiency.",2023,4500000.0,2,2025-01-07,4000000.0,San Francisco,California,United States,Y Combinator|Pioneer Fund|Wayfinder Ventures|Gradient|Kulveer Taggar,Caitlin Leksana|Timmy Galvin,5,"""AI-Driven Accounts Receivable Automation Solutions""",https://www.fazeshift.com/,https://www.linkedin.com/company/fazeshift,Active,3.8,12.9,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Orion,Orion is an AI threat intelligence and response platform that learns what matters and evolves for risk and resilience teams. Orion creates global risk scores down to a half mile level that scans for anomalies in realtime for command and control.,2023,160000.0,2,2024-06-15,40000.0,Denver,Colorado,United States,Techstars|Parallel18,Px Hx|Rahul Thayil,5,"""AI-Driven Geospatial Risk Intelligence Solutions""",https://www.oriongeo.com/,https://www.linkedin.com/company/orion-geo,Active,38.0,9.25,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
CTGT,"CTGT builds efficient, trustworthy AI, preventing errors and maximizing ROI with secure, reliable enterprise-grade solutions.",2023,7201000.0,2,2025-02-20,7200000.0,San Francisco,California,United States,General Catalyst|Y Combinator|Liquid 2 Ventures|Gradient|Kulveer Taggar,Cyril Gorlla|Trevor Tuttle,5,"""Enterprise AI Solutions for Error Prevention and ROI""",https://www.ctgt.ai/,https://www.linkedin.com/company/ctgt/,Active,9.13,48.7,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Harmonic Security,"Harmonic Security helps companies adopt Generative AI without risking the security and privacy of their data. Harmonic Security gives security teams the tools to protect sensitive data without the headaches of labeling and complex rules. Our pre-trained data protection models enable secure innovation through user interaction and gentle nudges. Recognized as an RSA Innovation Sandbox finalist in 2024, Harmonic Security redefines data protection for the GenAI era.",2023,24500000.0,3,2024-10-02,17500000.0,San Francisco,California,United States,Claroty|Ten Eleven Ventures|Sysdig|Storm Ventures|IQT,Alastair Paterson|Bryan Woolgar-O'Neil,30,"""Generative AI Data Protection Solutions for Enterprises""",https://www.harmonic.security/,https://www.linkedin.com/company/harmonic-security,Active,17.8,39.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Warp,"AI-native HR, Payroll, and Tax Compliance for Startups. Warp is how best founders automate their back-office work.",2023,23700000.0,3,2025-06-18,18000000.0,New York,New York,United States,Y Combinator|HOF Capital|Abstract|SV Angel|A*,Ayush Sharma,30,"""AI-Driven HR and Payroll Automation Solutions""",https://www.joinwarp.com/,https://www.linkedin.com/company/joinwarp,Active,27.11,9.3,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
PublicAI,Powering Exceptional AI with Equitable Expertise.,2023,10000000.0,2,2025-06-17,8000000.0,San Francisco,California,United States,Solana Foundation|UXLINK|Yield Guild Games|Blockchain Builders Fund|MH Ventures,Kenji Narushima,30,"""Decentralized AI Solutions for Equitable Decision-Making""",https://publicai.io/,https://www.linkedin.com/company/publicai01/,Active,0.44,22.9,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Ask Sage,"Ask Sage is a GPT-driven platform that provides a cutting-edge AI assistant designed specifically for government teams and corporations. The company uses OpenAI GPT and GPT-like technologies, a natural language processing technology, to generate text and answer questions. It also has baked-in security for data and intellectual property protection. Ask Sage was founded in 2023 and is based in Bentonville, Virginia.",2023,17000000.0,1,2024-12-09,17000000.0,Bentonville,Virginia,United States,Sapphire Ventures|Mucker Capital,Nicolas Chaillan,30,"""AI Solutions for Government and Corporate Efficiency""",https://www.asksage.ai/,https://www.linkedin.com/company/ask-sage,Active,20.67,16.9,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Casca,"Casca is a breakthrough, AI-native software solution for small business and commercial loan origination. From application to closing, Casca dramatically improves the borrower, broker and banker experiences!",2023,3900000.0,1,2024-02-09,3900000.0,San Francisco,California,United States,Y Combinator|Peterson Ventures|Clocktower Technology Ventures|Sarah Smith Fund,Isaiah Williams|Lukas Haffer,30,"""AI-Driven Loan Origination Software for Small Businesses""",https://www.cascading.ai/,https://www.linkedin.com/company/cascading-ai,Active,7.0,23.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Enkrypt AI,"Enkrypt AI helps companies build and deploy generative AI securely and responsibly. Our platform automatically detects, removes, and monitors risks like hallucinations, privacy leaks, and misuse across every stage of AI development. With tools like industry-specific red teaming, real-time guardrails, and continuous monitoring, Enkrypt AI makes it easier for businesses to adopt AI without worrying about compliance or safety issues. Backed by global standards like OWASP, NIST, and MITRE, we’re trusted by teams in finance, healthcare, tech, and insurance. Simply put, Enkrypt AI gives you the confidence to scale AI safely and stay in control.",2023,2350000.0,2,2024-07-17,,Boston,Massachusetts,United States,Berkeley SkyDeck Fund|BoldCap|Arka Venture Labs|NetApp Excellerator|Kubera Venture Capital,Prashanth Harshangi|Sahil Agarwal,5,"""Generative AI Risk Management Solutions for Enterprises""",https://www.enkryptai.com/,https://www.linkedin.com/company/enkryptai/?viewAsMember=true,Active,5.48,12.8,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Reducto,"Reducto is a company that specializes in converting complex documents into AI-ready inputs, leveraging state-of-the-art vision models developed by a team from MIT. The technology enables AI teams to process unstructured data, such as medical records and financial statements, with high accuracy and reliability. These models read documents in a way that mimics human understanding, addressing a critical bottleneck in AI workflows. Reducto’s solutions are designed to support the processing of sensitive documents, ensuring that AI systems can handle such data in production environments with precision. The company focuses on making it easier for organizations to work with unstructured data, improving the efficiency and effectiveness of their AI systems.",2023,33400000.0,3,2025-04-25,24500000.0,San Francisco,California,United States,Y Combinator|BoxGroup|First Round Capital|Benchmark|Liquid 2 Ventures,Adit Abraham|Raunak Chowdhuri,30,"""AI-Driven Document Processing for Unstructured Data""",https://reducto.solutions/,https://www.linkedin.com/company/reducto-ai,Active,4.51,34.7,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Refabric,"Refabric stands as a premier provider of artificial intelligence software tailored for the fashion industry, establishing a new benchmark for creativity and efficiency driven by data, while promoting sustainable manufacturing practices. The company delivers comprehensive AI solutions that tackle challenges throughout the fashion value chain, beginning with ideation and design and continuing through production and commercialization. Refabric is part of LVMH acceleration program, La Maison des Startups, chosen among thousands of applicants. It has offices in Paris and Istanbul —leading fashion and  textile manufacturing hubs of the world.",2023,1160000.0,2,2025-06-01,,Middletown,Delaware,United States,Saran Holding|Yahya Ülker|Bora Koçyiğit|Ebru Dorman|Allan Hakko,Alemsah Ozturk|Begüm Dogru Oztekin|Hakan Bas|Safiye Dincturk|Seda Domanic,30,"""AI Solutions for Sustainable Fashion Manufacturing""",https://www.refabric.com/,https://www.linkedin.com/company/refabricai,Active,1.35,35.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Ego Live,"We’re building the first generative ai-powered simulation engine, where non-technical creators can generate realistic characters powered by LLMs, 3D worlds, and interaction code/scripts with just prompts. The future of user-generated simulations, games, and interactive media will be powered by our engine. We used our engine to build TownWorld - a 3D interactive Twitch live stream of the Stanford generative agents paper (https://www.twitch.tv/townworld). To the best of our knowledge, it's the first ever AI 3D simulation of a small town in real time YC Launch - https://www.ycombinator.com/launches/KeD-ego-an-ai-native-3d-simulation-engine-getting-us-closer-to-the-matrix-one-pixel-at-a-time Demo video: https://docsend.com/view/mzf6i7kiwkkgg669 AI 3D TownWorld video: https://docsend.com/view/ig6t2shuz26z7wha",2023,1000000.0,2,2024-04-04,,San Francisco,California,United States,Y Combinator|Pear VC|Pioneer Fund|Liquid 2 Ventures|Boost VC,Peggy Wang|Vishnu Hari Kumar,5,"""Generative AI Simulation Engine for Interactive Media""",https://ego.live/,,Active,12.7,33.6,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Arcee.ai,"Arcee AI delivers purpose-built AI agents, powered by industry-leading small language models (SLMs) for enterprise applications. Their offering, Arcee Orchestra, is an end-to-end agentic AI solution that enables businesses to create AI agents for complex tasks. The solution makes it easy to build custom AI workflows that automatically route tasks to specialized SLMs to deliver detailed, trustworthy responses, fast.",2023,29500000.0,3,2024-07-23,,San Francisco,California,United States,Long Journey Ventures|WndrCo|Emergence Capital|Flybridge|AIN Ventures,Brian Benedict|Jacob Solawetz|Mark McQuade,30,"""Enterprise AI Workflow Automation Solutions""",https://arcee.ai/,https://www.linkedin.com/company/arcee-ai,Active,19.8,9.7,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Acuvity,Acuvity is a team of security and AI experts provides the solutions to safely adopt GenAI in enterprises.,2023,9000000.0,1,2024-09-05,9000000.0,Sunnyvale,California,United States,Plug and Play|Foundation Capital|Jonathan Siddharth|Basil Alwan|Satyam Sinha,Antoine Mercadal|Satyam Sinha,30,"""Enterprise GenAI Security Solutions and Consulting""",https://acuvity.ai/,,Active,0.628,17.9,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Braintrust Data,"Braintrust offers an AI stack to simplify the process from evaluations to data management, ensuring seamless integration into any business. Braintrust simplifies the evaluation process by facilitating easy scoring, logging, and visualization of outputs. Users can investigate failures, monitor performance trends, and address queries like identifying regressions or assessing new models.  The platform offers a Prompt Playground, allowing users to compare multiple prompts, benchmarks, and input/output pairs across runs, enabling both ephemeral tinkering and experiment evaluation on large datasets.  In Continuous Integration, Braintrust seamlessly integrates into workflows, enabling progress tracking on the main branch and automatic comparison of new experiments with live versions before deployment.  With a focus on Datasets, the platform enables the effortless capture of rated examples from staging and production, incorporating them into versioned ""golden"" datasets stored in the cloud. This ensures the evolution of datasets without jeopardizing evaluations dependent on them.",2023,41100000.0,2,2024-10-08,36000000.0,San Francisco,California,United States,Andreessen Horowitz|Greylock|Datadog|basecase capital|Guillermo Rauch,Ankur Goyal,30,"""AI-Driven Data Management and Integration Solutions""",https://www.braintrustdata.com/,https://www.linkedin.com/company/braintrust-data,Active,29.2,23.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
GoAudience,GoAudience is the marketing intelligence platform that helps e-commerce brands find and convert high-intent buyers using exclusive spending data from 220M consumers.,2023,1742662.0,2,2025-04-22,1742662.0,New York,New York,United States,Georgi Petrov,Ahmed El Naggar|Mai El Naggar,5,"""AI-Driven E-Commerce Marketing Intelligence Platform""",http://www.goaudience.com/,https://www.linkedin.com/company/goaudience/,Active,5.79,24.3,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Aimiable,"Aimiable is an AI operating system for the future of work of customer support teams and contact centers focusing on hyper flexible fully automated scheduling, enriched forecasting, and proactive management.",2023,3085000.0,1,2024-03-19,3085000.0,Miami,Florida,United States,,Kelly Wu|Olga Gomonova,30,"""AI-Driven Customer Support Automation Solutions""",https://aimiable.io/,,Active,3.5,18.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Assort Health,Assort Health helps to improve patient and staff interactions by automating calls.,2023,25500000.0,3,2025-04-16,22000000.0,San Francisco,California,United States,First Round Capital|Quiet Capital|Pioneer Fund|Chemistry|Four Acres Capital,Jeffery Liu|Jon Wang,30,"""AI-Driven Patient Communication Automation Solutions""",https://assorthealth.com/,https://www.linkedin.com/company/assorthealth/,Active,5.7,21.2,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Minerva,"Minerva's platform makes consumer behavior observable, predictable and actionable. We help our customers power their go-to-market organizations (both human and agentic) with hyper-granular context on their customers.",2023,8164660.0,2,2024-09-10,8164660.0,New York,New York,United States,Roman Smolevskiy,,30,"""Consumer Behavior Analytics and Predictive Insights Platform""",https://www.minerva.io/,https://www.linkedin.com/company/tryminerva/,Active,10.47,14.57,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Stack AV,"Stack AV operates in the transportation industry that develops advanced autonomous systems. Stack's autonomous technology integrates state-of-the-art advancements in artificial intelligence, robotics, machine learning, and cloud technologies. This integration empowers us to develop groundbreaking solutions tailored to the evolving demands and obstacles within the trucking industry.",2023,1000000000.0,1,2023-09-07,1000000000.0,Pittsburgh,Pennsylvania,United States,SoftBank,Brett Browning|Bryan Salesky|Peter Rander,175,"""Autonomous Trucking Solutions with AI Integration""",https://www.stackav.com/,https://www.linkedin.com/company/stackav,Active,3.3,16.2,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Civitai,"Civitai is a community platform dedicated to fine-tuning open-source AI models like Stable Diffusion. Headquartered in Boise, Idaho, United States, Civitai was founded in 2023.",2023,5100000.0,1,2023-06-28,5100000.0,San Francisco,California,United States,Andreessen Horowitz,Justin Maier,30,"""Community-Driven Open-Source AI Model Fine-Tuning Platform""",https://civitai.com/,https://www.linkedin.com/company/civitai,Active,1.2,35.0,4.5,25,growth,0.85,4.5,4.0,0.8,4.0
Friend,Friend creates a toy companion that promotes self-esteem through meaningful discussions.,2023,7900000.0,2,2024-12-09,5400000.0,San Francisco,California,United States,Abstract|Caffeinated Capital|Pace Capital|Aravind Srinivas|Cory Levy,Avi Schiffmann,5,"""AI-Driven Emotional Support Companion Technology""",https://www.friend.com/,https://www.linkedin.com/company/frienddotcom,Active,28.19,30.8,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Model ML,"Model ML is an artificial intelligence platform that enhances workflows for investment banks and private equity firms. The company's platform integrates various data sources to streamline processes in research and due diligence for businesses, particularly in finance. Model ML aims to revolutionize the financial sector with an AI workspace designed for improved research and efficient operations.",2023,12500000.0,2,2025-02-07,12000000.0,New York,New York,United States,Y Combinator|LocalGlobe|Pioneer Fund|firedrop|Broadhaven Ventures,Arnie Englander|Chaz Englander,75,"""AI-Driven Financial Research and Due Diligence Solutions""",https://www.modelml.com/,https://www.linkedin.com/company/model-ml,Active,13.7,27.3,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Hyperbots,Hyperbots specializes in developing AI-powered finance assistants that automate and transform repetitive tasks.,2023,8500000.0,2,2025-05-13,6500000.0,Dover,Delaware,United States,Arkam Ventures|Kalaari Capital|Athera Venture Partners|SunICON Ventures|JSW Ventures,,30,"""AI-Driven Financial Task Automation Solutions""",https://www.hyperbots.com/,https://www.linkedin.com/company/hyprbots-systems/,Active,12.4,19.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Codegen,Codegen is a SAAS and artificial intelligence company that offers AI-assisted code development services.,2023,16165484.0,1,2023-11-16,16165484.0,San Francisco,California,United States,Thrive Capital|Adam D’Angelo|Angel Collective Opportunity Fund|Mike Krieger,Jay Hack,30,"""AI-Driven Software Development Automation Solutions""",https://www.codegen.com/,https://www.linkedin.com/company/codegen-dot-com/,Active,0.6,19.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Rhizome,"Rhizome's AI-powered climate platform helps utilities identify vulnerabilities from climate threats, quantify risk at high resolutions, and measure the benefits of grid-enhancing investments. At its core, we provide the highest standard of climate risk mitigation to ensure that communities and businesses are protected against intensifying extreme weather events.",2023,10000000.0,3,2025-05-21,6500000.0,Washington,District of Columbia,United States,Base10 Partners|Everywhere Ventures|Convective Capital|StepChange|MCJ,Mishal Thadani|Rahul Dubey,5,"""AI-Driven Climate Risk Management Solutions for Utilities""",https://www.rhizomedata.com/,https://www.linkedin.com/company/rhizomedata,Active,1.2,18.0,4.5,25,growth,0.85,4.7,3.8,2.1,4.0
Meeno,Meeno offers an AI relationship mentoring app targeting young adults. It provides tailored coaching exercises that are mostly created and selected for Gen Z. It is structured as a vertical AI product.,2023,5000000.0,2,2023-09-26,3900000.0,San Francisco,California,United States,Sequoia Capital|New Enterprise Associates|AI Fund|Joe Zadeh|Eileen Burbidge,Renate Nyborg,5,"""AI-Driven Relationship Coaching for Young Adults""",https://meeno.com/,https://www.linkedin.com/company/meeno-official/,Active,4.56,14.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Persana AI,Persana AI is an intelligent sales copilot that runs on its own bespoke fine-tuned models.,2023,2800000.0,2,2024-10-29,2300000.0,San Francisco,California,United States,Y Combinator|Race Capital|Stage 2 Capital|Dharmesh Shah|Other People's Capital (OPC),Rush Shahani|Sriya Maram,5,"""AI-Driven Sales Optimization Software Solutions""",https://www.persana.ai/,https://www.linkedin.com/company/persana-ai,Active,18.58,20.2,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
