Name,Description,founded year,total funding amount (in usd),number of funding rounds,last funding date,last funding amount (in usd),city,region,country,investor names,founder names,number of employees,sector,website,linkedin url,operating status,market_size_billion,cagr_percent,timing_score,competitor_count,market_stage,confidence_score_market,us_sentiment,sea_sentiment,total_funding_billion,momentum_score
a0.dev,a0.dev enables mobile developers to efficiently create high-quality applications by generating customized React Native projects.,2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator|Pioneer Fund|Karman Ventures|Ryan Merket,Ayomide Omolewa|Seth Setse,5,"""Generative AI for Mobile App Development Tools""",https://a0.dev/,https://www.linkedin.com/company/a0-dev/,Active,16.9,37.6,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
General Intelligence Company of New York,General Intelligence Company of New York is an artificial intelligence company taking advantage of upcoming AI developments.,2025,2000000.0,1,2025-04-14,2000000.0,New York,New York,United States,Acrew Capital|Compound,,5,"""AI-Driven Business Intelligence Solutions""",https://generalintelligencecompany.com/,https://www.linkedin.com/company/the-general-intelligence-company-of-new-york,Active,47.48,13.74,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Calltree AI,"Calltree AI, founded in 2025 and based in San Francisco, is a SaaS company that leverages generative AI to optimize contact center workflows. The company's AI agent analyzes millions of minutes of contact center recordings to identify inefficiencies in workflows and quantify the cost of each action. These insights are delivered through an analytics tool and reports that help operations leaders build business cases to prioritize improvements. Founders Kun Kian and Robertson Taylor lead the company.",2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,Kun Qian|Robertson Taylor,5,"""Generative AI for Contact Center Workflow Optimization""",https://calltree.ai/,https://www.linkedin.com/company/calltree-ai/,Active,15.5,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Lucidic AI,"Lucidic AI is a software that provides AI tools to run tests, optimize, and simulate complex tasks.",2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator|Vijay Krishnan,Abhinav Sinha|Andy Liang|Jeremy Tian,5,"""AI-Driven Testing and Optimization Software Solutions""",https://lucidic.ai/,https://www.linkedin.com/company/lucidic-ai/,Active,0.687,18.7,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Nexia Capital,"Nexia Capital is an AI engineering company dedicated exclusively to building intelligent agents. Our core mission is to design and deploy autonomous AI systems that solve high-value problems across industries. Our first real-world application is already live: a market intelligence agent that analyzes the Argentine financial market in real time. This agent powers a subscription-based service with over 100 active users and several institutional clients, delivering up-to-the-minute insights and reports tailored to local market dynamics. We are a growing team of 14+ experts, primarily composed of AI engineers and finance specialists, complemented by professionals in graphic design and human resources. This multidisciplinary structure allows us to build AI solutions that are not only technically robust, but also user-friendly and scalable. While our initial focus is in FinTech, our vision extends beyond finance. As the company grows, we are fully committed to dedicating all of our engineering capacity to developing AI-driven agents, expanding into new sectors and unlocking transformative use cases through applied artificial intelligence. Our first real-world application is already live: a market intelligence agent that analyzes the Argentine financial market in real time. This agent powers a subscription-based service with over 100 active users and several institutional clients, delivering up-to-the-minute insights and reports tailored to local market dynamics. While our initial focus is in FinTech, our vision extends beyond finance. As the company grows, we are committed to dedicating all of our engineering efforts to the development of AI-driven agents, expanding into new sectors and unlocking transformative use cases through applied artificial intelligence. At Nexia Capital, we’re not just building technology — we’re shaping the future of specialized, market-driven AI solutions. By leveraging the latest technologies and low-code platforms, we avoid reinventing the wheel and instead focus on building powerful solutions on top of existing tools to address challenges that current technologies can’t yet solve. We are currently open to selling up to 10% of the company in exchange for $2 million in funding. The capital will be used to acquire equipment and expand our operations beyond the financial sector. We are seeking one or more strategic investors who can not only support this round of financing but also contribute with connections, strategic input, and a collaborative role in shaping our growth plans and decision-making processes.",2025,300000.0,1,2025-05-07,300000.0,Dover,Delaware,United States,,ANAHI CERRANO|Diego Diaz|Gaston Cumoll|Santiago DIaz,30,"""AI-Driven Market Intelligence Solutions for Finance""",https://nexiacapital.godaddysites.com/,https://www.linkedin.com/company/nexia-capital/,Active,294.16,29.2,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Brandstak,"Brandstak delivers an AI-powered enterprise operating system that enables fashion and lifestyle brands to unify complex back-office systems and generate actionable insights. The platform integrates AI/ML-driven data harmonization, inventory optimization, demand sensing, customer journey analytics, and real-time API connectivity for composable commerce frameworks. It captures hidden margin opportunities, balances demand fulfillment with inventory levels, and streamlines omnichannel order and pricing decisions. The solution supports headless commerce adoption, social media attribution, and geospatial analytics to influence customer journeys and reduce returns. It targets mid-market lifestyle brands facing complex legacy systems and retail technology challenges.",2025,1172700.0,1,2025-06-02,1172700.0,New York,New York,United States,Emerisque Brands UK,Ajay Khaitan|Arjun Dutt|James Waterhouse,5,"""AI-Driven Retail Operations Optimization Platform""",https://www.brandstak.ai/,https://www.linkedin.com/company/brandstak/,Active,7.12,26.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Autosana,"Autosana offers an AI-powered mobile app quality assurance platform that automates end-to-end testing using natural language instructions. Teams can describe test scenarios without writing code, and Autosana generates and runs the tests across iOS and Android environments. The tool integrates with CI/CD pipelines, adapts to interface changes through self-healing tests, and provides session replays for visual verification and debugging. It supports app frameworks like React Native, Flutter, Swift, and Kotlin, aiming to reduce the time and effort spent on manual or brittle automated testing.",2025,500000.0,1,2025-06-30,500000.0,San Francisco,California,United States,,,5,"""AI-Driven Mobile App Testing Automation Solutions""",https://autosana.ai/,https://www.linkedin.com/company/107381210,Active,0.687,18.7,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Loop Smart AI,"LoopSmart AI is an enterprise-focused AI platform that provides AI agents for automating corporate activities, lowering operating expenses, and increasing productivity.",2025,400000.0,1,2025-07-09,400000.0,San Francisco,California,United States,Mantra|Monday Capital,İlker Zorluoğlu,5,"""AI-Driven Enterprise Automation Solutions""",https://loopsmartai.com/,https://www.linkedin.com/company/loopsmartai/,Active,55.85,16.2,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Gengage,"GenGage.ai transforms online shopping with AI that understands shopper needs and processes vast product catalogs to deliver personalized recommendations. Our platform replaces overwhelming product grids with guided shopping experiences, increasing conversion rates and cart values for retailers while making discovery intuitive for consumers.",2025,800000.0,1,2025-04-04,800000.0,Menlo Park,California,United States,StartupIst VC|Koc GSYF VC,Mustafa Kirac|Omer Akkentli,5,"""AI-Driven E-Commerce Personalization Solutions""",https://www.gengage.ai/,https://www.linkedin.com/company/gengage,Active,9.01,24.34,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Rebolt,Rebolt provides AI agents that automate repetitive tasks of restaurant managers.,2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,Celia Manzano|Javier Sanchez,30,"""AI-Driven Restaurant Management Automation Solutions""",https://www.rebolt.ai/en,https://www.linkedin.com/company/reboltai,Active,12.0,23.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Ovlo,Ovlo is an workflow automation software for supply chain using AI agents,2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,Amer Eid|Andrew Maalouf,5,"""AI-Driven Supply Chain Workflow Automation Software""",https://www.ovlo.ai/,https://www.linkedin.com/company/ovlo/,Active,14.5,22.9,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Nextbyte,Nextbyte is an AI driven recruiting platform that enables companies to quickly find and assess candidates.,2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,Jason Madeano|Matt Stallone,5,"""AI-Driven Recruitment and Talent Assessment Solutions""",https://trynextbyte.com/,https://www.linkedin.com/company/nextbyte-ai/,Active,0.65,7.4,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Roark,"Roark offers real-time statistics for chat and voice engagements in AI conversations across all communication channels. Technology assists organizations in tracking consumer sentiment, measuring performance, and pinpointing areas for improvement.",2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,Daniel Gauci|James Zammit,5,"""AI-Driven Communication Analytics Software""",https://roark.ai/,https://www.linkedin.com/company/roark-innovations,Active,15.5,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Praxim,"Praxim is an AI workspace platform that enables editing of DOCX and PDF files, replying to emails and texts, and answer queries.",2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,Frank Li,5,"""AI Document Management and Communication Solutions""",https://praxim.ai/,https://www.linkedin.com/company/praxim-yc-w25/,Active,9.0,15.4,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Wildcard,"Wildcard coordinates and integrates AI agent APIs. To select the right action from a range of tools, Wild Card Link tools are connected to AI agents and LLMs.",2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,Kaushik Mahorker|Yagnya Patel,5,"""AI Agent Integration and Coordination Solutions""",https://wild-card.ai/,https://www.linkedin.com/company/wild-card-ai,Active,7.5,46.3,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
A1Base,"A1Base functions as the communication, trust, and identity framework for AI agents, aimed at enhancing interactions with human users.",2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator|Pioneer Fund,Pasha Rayan|Pennie Huang,5,"""AI Communication and Identity Framework for Agents""",https://www.a1base.com/,https://www.linkedin.com/company/a1base/,Active,7.9,45.8,4.5,25,growth,0.85,4.5,4.0,2.1,4.0
Oki,Oki leverages artificial intelligence to automate the project tracking process for engineering leaders.,2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,Aayush Tyagi|Luofei Chen,5,"""AI-Driven Project Management Automation for Engineering""",https://www.okiapplications.com/,https://www.linkedin.com/company/oki-ai/,Active,3.55,16.9,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Sherpa Labs,Sherpa Labs creates an AI-powered ecosystem to enhance and automate the entire data science process.,2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator|SAV (Scale Asia Ventures),Jeffrey Chiu|Sherpa Labs,5,"""AI-Driven Data Science Automation Platform""",https://www.sherpalabs.ai/,https://www.linkedin.com/company/sherpalabs-ai/,Active,16.8,30.1,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Sennu AI,"Sennu AI is a software deevelopment company that provides automated AI agent solutions for CRM, ERP, sales, and human collaboration.",2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,Sriman Gaddam|Sukhjit Singh,5,"""AI-Driven Business Process Automation Solutions""",https://www.sennu.ai/,https://www.linkedin.com/company/sennu-ai/,Active,15.8,12.6,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Macadamia,Macadamia develops mechanical engineering software designed to analyze complex engineering projects.,2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,Abel Van Steenweghen|Brecht Pierreux,5,"""AI-Driven Mechanical Engineering Analysis Software""",http://www.macadamialabs.com/,https://www.linkedin.com/company/macadamialabs/,Active,17.41,36.37,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Prashant Daebak,"Prashant Daebak is a deep-tech research company building AI solutions for the Metaverse, Robotics, and Space Science. We innovate at the intersection of intelligent systems and futuristic technologies to shape how humanity lives, works, and explores beyond Earth.",2025,1515663.0,3,2025-04-03,782000.0,Chicago,Illinois,United States,,Prashant Pandey,175,"""AI Solutions for Metaverse, Robotics, and Space Science""",https://prashantdaebak.com/,,Active,15.5,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Trace AQ,"Trace AQ AI platform manage wildfire smoke, regulatory risk, and environmental disruptions with predictive insights.",2025,1250000.0,1,2025-05-28,1250000.0,Salt Lake City,Utah,United States,Thin Line Capital|Rusheen Capital Management|Curt Doman,,5,"""AI-Driven Environmental Risk Management Solutions""",https://www.traceaq.com/,https://www.linkedin.com/company/traceaq,Active,15.5,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Morph,Morph is the fastest way to get edits from AI models like Claude and Gemini into your original files.  Also with embedding and re-ranking optimized for code.,2025,500000.0,1,2023-06-01,500000.0,San Francisco,California,United States,Y Combinator,Tejas Bhakta,5,"""AI-Enhanced Document Editing and Code Optimization Solutions""",https://www.morphllm.com/,https://www.linkedin.com/company/morphllm,Active,15.5,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Harbera,Harbera is a AI software for healthcare industry to monitors and proactively helps admin teams re-credential doctors.,2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,Sophia Clark|Veronica Nutting,5,"""AI-Driven Healthcare Credentialing Management Software""",https://harbera.com/,https://www.linkedin.com/company/harbera/,Active,2.0,15.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Excellence Learning,Excellence Learning is an AI driven online platform that assists students in learning math and science.,2025,500000.0,1,2025-03-12,500000.0,Stanford,California,United States,Y Combinator,,5,"""AI-Enhanced E-Learning for STEM Education""",https://www.excellence-ai.com/,https://www.linkedin.com/company/excellence-ai/,Active,5.08,11.9,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Dex,"Dex is an artificial intelligence company that provides AI assistance, customized UI, data analysis, and workflow launching solutions.",2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,Kevin Gu|Regina Lin,5,"""AI-Driven Productivity and Workflow Optimization Tools""",https://www.joindex.com/,https://www.linkedin.com/company/dexterityai/,Active,8.0,26.7,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Donorlytics,"Donorlytics is an AI-powered intelligence platform for nonprofits. It combines advanced analytics, automation, and predictive insights to eliminate guesswork, drive smarter decisions, streamline operations, and scale mission-driven impact with confidence.",2025,300000.0,1,2025-04-14,300000.0,Irvine,California,United States,,Clinton Kertcher,5,"""AI-Driven Nonprofit Analytics and Insights Platform""",https://www.donorlytics.com/,https://www.linkedin.com/company/donorlytics-ai,Active,1.54,26.36,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Fab Technologies Inc,Fab Technologies is a startup developing AI-powered tools to help businesses get things done.,2025,113356.0,1,2025-06-01,113356.0,Wilmington,Delaware,United States,Antler Germany,Can Turanli|Volkan Olmez,5,"""AI-Driven Business Productivity Solutions""",https://beta.fab.page/,https://www.linkedin.com/company/fab-page/,Active,294.16,29.2,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Scam AI,"Scam AI is a platform that provides real-time detection of AI-generated content, including deepfakes, voice clones, and synthetic images. It offers an API-based solution that integrates into applications to analyze media files for authenticity. The system employs machine learning models trained on extensive datasets to identify digital patterns and artifacts characteristic of AI-generated media. The platform supports various image formats, such as JPEG and PNG, and is optimized for photographs and realistic renderings. It delivers analysis results with an average response time of under six seconds for standard images. It also provides client libraries for multiple programming languages, facilitating integration into existing systems.",2025,200000.0,1,2025-05-05,200000.0,Berkeley,California,United States,Berkeley SkyDeck Fund,,5,"""AI-Driven Content Authenticity Verification Solutions""",https://www.scam.ai/,https://www.linkedin.com/company/scam-ai,Active,1.79,21.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Threddle,Threddle is an AI powered fashion Intelligence tool helping brands to sell and scale better in a personalized way,2025,200000.0,1,2025-03-25,200000.0,Alameda,California,United States,,Shatarupa Sarma,5,"""AI-Driven Fashion Retail Optimization Software""",https://threddle.com/,https://linkedin.com/company/threddle,Active,3.06,39.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Kira,"Kira is a unified API platform for organizations to execute payrolls, remittances, wallets, and cross-border payments.",2025,2000000.0,1,2025-07-09,2000000.0,Miami,Florida,United States,,Camilo Jimenez|Edrizio De La Cruz|José Alberto,30,"""Unified API for Payroll and Cross-Border Payments""",https://www.kirafin.ai/,https://www.linkedin.com/company/kirafinai/,Active,227.63,7.1,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Kind Batch,Pioneering the future of neural style transfer technology with advanced AI solutions that empower creative professionals and businesses worldwide. Our cutting-edge algorithms transform the way visual content is created and enhanced.,2025,3700000.0,1,2025-04-11,3700000.0,Los Angeles,California,United States,Sound Ventures|Heartcore Capital,Shirley LiNa,30,"""AI-Driven Creative Content Enhancement Solutions""",https://kindbatch.net/,https://www.linkedin.com/company/kind-batch/about/,Active,14.8,32.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Quantstruct,"Quantstruct automatically creates and improves product documentation, implementation guides, and changelogs for application programming Interface & Software development kits and products, web-based enterprise software, and internal applications.",2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,Newman Hu|Sarthak Srinivas,5,"""AI-Driven Documentation Automation for Software Development""",https://quantstruct.com/,https://www.linkedin.com/company/quantstruct,Active,3.3,12.4,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
TripleZip,"TripleZip automates complex accounting tasks for Commercial Real Estate firms, cutting admin costs and lowering legal risk. It is also a live source of truth for lease data, organizing thousands of agreements, amendments, and notices into a clear view for property accountants.",2025,500000.0,1,2025-03-12,500000.0,New York,New York,United States,Y Combinator,Grayson Pike|Yash Sahota,5,"""AI-Driven Accounting Solutions for Commercial Real Estate""",https://triplezip.ai/,https://www.linkedin.com/company/triplezip,Active,14.8,13.2,4.3,27,unknown,0.85,4.6,4.1,2.3,4.2
Maive,Maive streamlines the aerospace compliance documentation required on the manufacturing shop floor.,2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,David Tondreau|Will Cray,5,"""Aerospace Compliance Automation Using Artificial Intelligence""",https://maive.ai/,https://www.linkedin.com/company/maive-ai/,Active,27.91,8.9,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
TamLabs,"TamLabs enhances document workflows with AI-driven editing, formatting, and real-time revision tracking.",2025,500000.0,1,2025-02-28,500000.0,San Francisco,California,United States,Y Combinator,Ben Doolan|Joshua Doolan,5,"""AI-Enhanced Document Workflow Automation Solutions""",https://www.tamlabs.ai/,https://www.linkedin.com/company/tamlabs/,Active,23.77,9.52,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Eventship,"Eventship is a San Diego-based company helping in-person event organizers grow faster. We combine AI-powered matchmaking, sponsor monetization tools, and engagement features that drive better connections, stronger communities, and new revenue streams for events of all sizes.",2025,300000.0,1,2025-07-16,300000.0,Encinitas,California,United States,,Hussein Yahfoufi,5,"""AI-Driven Event Management and Sponsorship Solutions""",https://eventship.com/,https://www.linkedin.com/company/eventshipco,Active,17.0,17.1,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
ChukAI,"ChukAI is an AI-native margin intelligence platform purpose-built for independent trade distributors. We help independent distributors uncover pricing gaps, missed rebates, and supply chain inefficiencies so they can match enterprise-level margins.",2025,145000.0,1,2025-06-09,145000.0,Brooklyn,New York,United States,Forum Ventures,Christopher Laham|Jack Lyden,5,"""AI-Driven Margin Optimization for Trade Distributors""",https://chukai.software/,https://www.linkedin.com/company/chukai,Active,13.45,19.4,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Omniscience LLC,Omniscience leverages cutting-edge Artificial Intelligence to uncover hidden possibilities through its platform for small businesses to thrive.,2025,750000.0,1,2025-02-06,750000.0,Columbus,Ohio,United States,Gorkhali Agents,Jeewan Singh,5,"""AI-Driven Business Insights and Optimization Solutions""",https://theomniscience.ai/,https://www.linkedin.com/company/omniscience-ai/,Active,15.5,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Fostr AI,Fostr AI is the AI execution intelligence layer purpose-built for enterprises.,2025,1210000.0,1,2025-05-14,1210000.0,Fort Worth,Texas,United States,,Chris Powers|Jason Baxter,5,"""Enterprise AI Execution Intelligence Solutions""",https://fostrai.com/,https://www.linkedin.com/company/fostrai,Active,97.2,18.9,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Sift Dev,"Sift Dev minimizes logging volume, empowering developers to take control back effectively.",2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,Ishir Vaidyanath|Kaushik Akula,5,"""Developer-Focused Log Management and Optimization Solutions""",https://runsift.com/,https://www.linkedin.com/company/sift-dev/,Active,3.3,14.2,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Pink Pig Inc.,Pioneering the future of AI-powered image enhancement. Our mission is to make professional-grade image up-scaling accessible to everyone.,2025,970000.0,1,2025-04-06,970000.0,Los Angeles,California,United States,Catalystrix Ventures,Chirag Behrani,5,"""AI-Driven Image Enhancement Software Solutions""",https://pinkpiginc.com/,https://www.linkedin.com/company/pink-pig-inc,Active,2.45,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Verbiflow,"Verbiflow is a platform designed for sales teams, facilitating the capture, management, and automation of sales processes.",2025,500000.0,1,2025-03-12,500000.0,San Francisco,California,United States,Y Combinator,Kashyab Ambarani|Rishi Mahadevan,5,"""Sales Process Automation and Analytics Platform""",https://verbiflow.com/,https://www.linkedin.com/company/verbiflow/,Active,10.66,10.98,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Ennisphere,Revolutionizing skin health through advanced AI technology. Ennisphere LLC delivers clinical-grade facial analysis and personalized skincare recommendations powered by state-of-the-art machine learning algorithms.,2025,3500000.0,1,2025-03-14,3500000.0,Studio City,California,United States,Inovia Capital|Techstars Ventures,Miguel De Muro Yarzon,5,"""AI-Driven Personalized Skincare Solutions""",https://ennisphere.net/,https://www.linkedin.com/company/ennisphere/,Active,1.79,16.53,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
NxtOF,"Nxtof is a pioneering Web3 company at the forefront of decentralized identity and digital ownership solutions. Leveraging blockchain technology, we empower individuals and enterprises to securely manage their digital identities, assets, and interactions without relying on centralized authorities. Our platform is designed to redefine trust and autonomy in the digital ecosystem. Problem & Solution Problem: Centralized control over digital identities and assets exposes users to security breaches, privacy violations, and limited ownership. Solution: Nxtof offers decentralized identity management tools, enabling users to own, control, and port their digital identities across platforms securely. Our blockchain-based solutions ensure transparency, interoperability, and user sovereignty. Founded in 2025 by a team of blockchain innovators and cybersecurity experts, Nxtof emerged from a shared vision to combat centralized data exploitation. The founders recognized the urgent need for user-centric digital infrastructure in an increasingly interconnected world, leading to the creation of a platform that prioritizes privacy and empowerment.",2025,400000.0,1,2024-05-02,400000.0,New York,New York,United States,,,30,"""Decentralized Identity and Digital Ownership Solutions""",https://nxtof.com/,https://www.linkedin.com/company/nxtof/,Active,3.49,20.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Practivated,"Practivated is a fully remote team, and we embrace the flexibility and autonomy that comes with it.",2025,1399997.0,1,2025-03-07,1399997.0,Berkeley,California,United States,,Mallory (Bressler) Erickson,5,"""AI-Driven Business Development Solutions""",https://practivated.com/,https://www.linkedin.com/company/getpractivated/,Active,243.72,27.67,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Janix.ai,"Deploy production-ready LLM tools and MCP servers in minutes, not months. Transform your enterprise with AI infrastructure that scales. MCP-compliant servers, OAuth 2.1 security, and seamless LLM deployment with zero complexity, no compromises, no delays. We help companies build and operate MCP networks. We make it easy to manage LLM integration with data sources and APIs with full observability, auth, compliance, and cost management allowing employees and agents to use AI tools at scale.",2025,200000.0,1,2025-03-21,200000.0,Austin,Texas,United States,Antler,,5,"""Enterprise AI Infrastructure and LLM Deployment Solutions""",https://janix.ai/,https://www.linkedin.com/company/janix-ai/?viewAsMember=true,Active,60.23,18.9,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
SeeVee,The AI-powered hiring platform that takes the first interview for you.,2025,310000.0,1,2023-10-01,310000.0,New York,New York,United States,,Maximilian Williamson,5,"""AI-Driven Recruitment Automation Solutions""",http://www.seevee.com/,https://www.linkedin.com/company/seevee,Active,1.35,18.9,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Borazon,"Leading the future of document intelligence with advanced AI technology. We transform complex PDFs into clear, actionable bullet-point summaries, empowering professionals to make faster, more informed decisions.",2025,3040000.0,2,2025-04-16,1200000.0,Los Angeles,California,United States,Plum Ventures|LaunchCapital,,5,"""AI-Driven Document Summarization Solutions""",https://borazon.net/,,Active,2.96,33.1,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Symmetricall,Symmetricall is a Software Development firm offering a tool that provides complete AI transcript of the call.,2025,225000.0,1,2025-07-16,225000.0,Miami,Florida,United States,,,5,"""AI-Driven Call Transcription and Analysis Software""",https://www.symmetricall.com/,,Active,5.2,15.4,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Assemblia,Assemblia AI platform help businesses and civic society engage with government policymaking.,2025,154950.0,1,2025-05-30,154950.0,Seattle,Washington,United States,,,,"""AI-Driven Civic Engagement and Policy Consulting Platform""",https://www.assemblia.ai/,,Active,5.6,12.8,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
ValueMate,"ValueMate’s LiDAR-plus-AI app captures a property in a three-minute walkthrough and delivers a regulator-ready report on our dashboard, slashing cycle times by 80% for the valuation firms already on board. In the next few months, every bank, AMC, and independent appraiser must switch to the new format or watch loans pile up. ValueMate handles the transition end-to-end, with zero tape measures, zero data entry, and zero closing delay. We’re transforming the multi-billion dollar appraisal industry with technology that captures millions of 3D data points per walkthrough.",2025,250000.0,1,2025-04-02,250000.0,San Francisco,California,United States,Y Combinator,Anir Prativadi,5,"""AI-Driven Real Estate Valuation Technology""",https://valuemate.co/,https://www.linkedin.com/company/valuemate-ai,Active,303.06,34.4,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Vala,"LegalTech, SaaS, AI",2025,500000.0,1,2025-02-21,500000.0,La Quinta,California,United States,Forum Ventures,James Campbell|Kyle Aquino,5,"""AI-Driven Legal Document Automation Software""",https://valalclaims.com/,https://linkedin.com/company/valaclaims,Active,1.55,29.27,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Skyrexio,"Skyrexio is an AI-driven trading automation platform designed for success in today’s fast-paced financial markets. Featuring a no-code webhook alert bot builder and a smart multi-order terminal powered by built-in TradeGPT AI agents, Skyrexio revolutionizes trading. As the ultimate game-changer, it offers a seamless all-in-one solution for major crypto exchange API integration and lightning-fast execution",2025,100000.0,2,2024-06-01,20000.0,Newark,Delaware,United States,,Anna-Liza Starkova|Dmitry Efremov|Ivan Lobeev|Pavel Podoprigorin,5,"""AI-Driven Financial Trading Automation Solutions""",https://www.skyrexio.com/,https://www.linkedin.com/company/skyrexio,Active,13.52,20.04,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
SuruS,"We are an AI infrastructure company focused on LatAm, with 3 main pillars:  1. Model serving infrastructure built on top of cloud providers 2. AIaaS platform, oriented on tasks rather than models, with comprehensive usage dashboards, model testing playground and documentation.   3. Models and workflows customized to serve the needs of our region, both proprietary and open source.  We are the same team that trained Tango-70b, the first 70b model from LatAm (https://tangoia.com/), and that started the open source AI R&D community SandboxAI (https://sandbox-labs.ai/) We also contribute to LatAm's AI community by providing opensource models, datasets and benchmarks, together with open documentation on how to build these.",2025,100000.0,1,2025-02-10,100000.0,Newark,Delaware,United States,Ariel Arrieta,Francis Felici|Marian Basti|Pablo De Lucca,5,"""AI Infrastructure and Services for Latin America""",https://surus.dev/,,Active,5.0,22.9,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
