Name,Description,founded year,total funding amount (in usd),number of funding rounds,last funding date,last funding amount (in usd),city,region,country,investor names,founder names,number of employees,sector,website,linkedin url,operating status,market_size_billion,cagr_percent,timing_score,competitor_count,market_stage,confidence_score_market,us_sentiment,sea_sentiment,total_funding_billion,momentum_score
Flux,"Flux is built on a simple belief: hardware design should be as effortless as typing a prompt. Our browser‑native AI hardware engineer turns that vision into reality, shouldering the entire electronics workflow so teams can move from idea to market at record speed. Hand it a high‑level requirement and watch it deliver: schematic capture, PCB layout, instant part procurement, peer‑grade reviews, programmable simulation, real‑time version control, and continuous cost‑versus‑performance optimization.",2019,24000000.0,5,2025-06-24,,San Francisco,California,United States,Bain Capital|8VC|Bain Capital Ventures|Liquid 2 Ventures|Outsiders Fund,Christian Blank|Lance Cassidy|Matthias Wagner,75,"""AI-Driven Hardware Design Automation Solutions""",https://www.flux.ai/,https://www.linkedin.com/company/buildwithflux,Active,7.5,9.7,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Teal,"Teal helps individuals advocate for themselves and build meaningful careers. The company provides content, tools, and support to help people navigate change and drive their careers. Users can create, manage, and track multiple versions of their resumes, making it easier to tailor applications for different job opportunities. Teal simplifies the job search process by allowing users to track their job applications and manage contacts efficiently.",2019,19800000.0,4,2025-01-22,7500000.0,Miami,Florida,United States,Alumni Ventures|Gaingels|Human Ventures|Flybridge|Four Cities Capital,David Fano,30,"""AI-Driven Career Development and Job Application Management""",https://www.tealhq.com/,https://www.linkedin.com/company/tealhq,Active,1.6,25.0,3.8,25,growth,0.85,4.3,3.8,1.8,3.9
Replicate,"Replicate is a startup that uses cloud technology to run machine learning models. By providing a streamlined solution, their platform is intended to reduce manual work for software teams. Developers can deploy AI models with minimal coding on Replicate's platform, making the process more efficient. The startup's technology promises to make machine learning model deployment easier by reducing the amount of manual work required from software teams. Developers can streamline their workflow and focus on other important tasks by utilizing their platform. Replicate's mission is to make AI model deployment more accessible and efficient for software teams.",2019,57800000.0,4,2023-12-05,40000000.0,San Francisco,California,United States,Andreessen Horowitz|Y Combinator|Sequoia Capital|SV Angel|NVentures,Ben Firshman,30,"""Cloud-Based Machine Learning Model Deployment Solutions""",https://replicate.com/,https://www.linkedin.com/company/replicate,Active,0.1,42.0,4.2,25,growth,0.85,4.5,4.0,0.2,4.0
Edge Impulse,"Edge Impulse is a software platform that simplifies the development of ML models that are optimized for the edge, where data is collected, with or without connectivity. It offers the power to seamlessly manage machine learning for the edge, including data acquisition, signal processing, ML training, model testing, and creating a deployable model that can run efficiently on an edge device from MCU to CPU to GPU.",2019,54400000.0,4,2021-12-09,34000000.0,San Jose,California,United States,Coatue|Acrew Capital|Momenta|Liquid 2 Ventures|Fika Ventures,Jan Jongboom|Zach Shelby,175,"""Edge Machine Learning Development Platform""",https://www.edgeimpulse.com/,https://www.linkedin.com/company/edgeimpulse,Active,3.5,20.0,3.8,25,growth,0.85,4.2,3.8,1.5,3.9
Enfabrica,"Enfabrica develops groundbreaking hardware, software, and system technologies that solve the critical bottlenecks in the next generation. It designs networking chips to handle AI workloads, allowing businesses to get upgraded and advanced information technology solutions to tackle modern problems.",2019,240000000.0,2,2024-11-19,115000000.0,Mountain View,California,United States,Valor Equity Partners|Alumni Ventures|NVIDIA|Spark Capital|Cisco Investments,Rochan Sankar|Shrijeet Mukherjee,175,"""AI-Optimized Networking Solutions for Data Processing""",https://enfabrica.net/,https://www.linkedin.com/company/acebinfra1,Active,3.2,25.0,3.8,20,growth,0.85,4.2,3.8,1.5,3.7
Shiru,Shiru leverages computational design to create enhanced proteins that feed the world sustainably.,2019,56500000.0,5,2024-11-12,16000000.0,Alameda,California,United States,Y Combinator|S2G Investments|Lux Capital|Flybridge|TwentyTwo VC,Jasmin Hume,30,"""AI-Driven Sustainable Protein Development Solutions""",https://www.shiru.com/,https://www.linkedin.com/company/shiru-inc/,Active,1.2,25.0,3.8,20,growth,0.85,4.3,3.8,1.5,3.9
Athos Therapeutics,"Athos Therapeutics is a late pre-clinical stage biotechnology company pioneering the development of artificial intelligence-based Precision Therapeutics for patients with Inflammatory Bowel, other Autoimmune Diseases, and cancer.",2019,54250000.0,3,2024-02-16,35000000.0,Torrance,California,United States,,Allan J. Pantuck|Dimitrios Iliopoulos|Michael Jung,30,"""AI-Driven Precision Therapeutics for Autoimmune Diseases""",https://athostx.com/,https://www.linkedin.com/company/athostx/,Active,53.2,11.2,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Selector,"Selector AI is a platform for operational intelligence of multi-cloud infrastructure and performance-sensitive managed services. By adopting an AI/ML-based data analytics approach, Selector AI provides actionable multi-dimensional insights to network, cloud, and application operators. Their customers can meet their service KPIs through seamless collaboration on messaging platforms, search-driven querying with a conversational user experience, and automated data engineering pipelines.",2019,66000000.0,3,2024-11-19,33000000.0,Santa Clara,California,United States,Atlantic Bridge|SineWave Ventures|Ansa Capital|Two Bear Capital|Hyperlink Ventures,Kannan Kothandaraman|Nitin Kumar,75,"""AI-Driven Multi-Cloud Operational Intelligence Platform""",https://www.selector.ai/,https://www.linkedin.com/company/selectorai,Active,3.0,12.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Skyflow,"Skyflow is a privacy API for sensitive data that is built on a customer data vault.  Skyflow is building a secure data privacy platform fronted by an API so all this data is secure and used as promised. Skyflow’s data privacy vault makes it easy to securely manage, store, and use any kind of personally identifiable information. The compliance with PCI, PHI, HIPAA, GDPR, CCPA, and other regulations is built in.",2019,97000000.0,4,2024-03-28,27000000.0,Palo Alto,California,United States,Khosla Ventures|Insight Partners|Foundation Capital|Canvas Ventures|Mouro Capital,Anshu Sharma|Prakash Khot|Roshmik Saha,175,"""Privacy-Focused Data Management API Solutions""",https://www.skyflow.com/,https://www.linkedin.com/company/skyflow,Active,2.0,27.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Fello,Empowering Businesses of all Sizes with Data-Driven Intelligence,2019,25000000.0,2,2022-06-28,25000000.0,Cleveland,Ohio,United States,Javelin Venture Partners|Ben Rubenstein,Ryan Young|Stephen London|Suman Varanasi|Tom Schrader,175,"""AI-Driven B2B Marketing Automation Solutions""",https://fello.ai/,https://www.linkedin.com/company/fello-ai/,Active,3.2,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
OctoAI,"OctoAI is an AI infrastructure platform designed to help developers run, tune, and scale generative AI models efficiently. The platform offers easy use with pre-built templates for popular open-source models like Stable Diffusion and LLaMA, enabling developers to deploy and fine-tune models seamlessly. OctoAI focuses on providing flexibility, allowing developers to use both off-the-shelf models and custom ones while ensuring cost-effective performance through model acceleration.",2019,131900000.0,4,2021-11-01,85000000.0,Seattle,Washington,United States,Madrona|Tiger Global Management|Amplify Partners|Addition,Jared Roesch|Jason Knight|Luis Ceze|Thierry Moreau|Tianqi Chen,75,"""Generative AI Model Deployment and Optimization Platform""",https://octo.ai/,https://www.linkedin.com/company/octoaicloud,Active,0.4,38.8,3.8,25,growth,0.85,4.2,3.8,0.5,3.9
Reclaim.ai,Reclaim.ai is an intelligence and automation calendar tool designed to aid users in prioritizing their work and balancing their schedules.,2019,13325000.0,7,2023-06-01,3825000.0,Portland,Oregon,United States,Index Ventures|Flying Fish Partners|Character|Bossa Invest|Calendly,Henry Shapiro|Patrick Lightbody,30,"""AI-Driven Productivity and Scheduling Automation Tools""",https://reclaim.ai/,https://www.linkedin.com/company/reclaim-ai/,Active,2.22,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Certiverse,"Certiverse is a technology company that specializes in online certification and testing solutions. Its platform leverages cloud-based technology to facilitate the development and delivery of certification exams, enabling organizations to efficiently create, manage, and administer assessments. Certiverse aims to streamline the certification process by offering tools for item writing, exam publishing, and candidate management, all within a secure and scalable environment. This approach allows organizations to reduce time-to-market for new certifications and enhance the accessibility of their credentialing programs.",2019,16150000.0,7,2025-03-25,11000000.0,Chicago,Illinois,United States,Zeal Capital Partners|Chingona Ventures|Cherryrock Capital|Hyde Park Venture Partners|Angeles Investors,Ruben Garcia|Tyler Meadlin,30,"""Cloud-Based Certification and Assessment Solutions""",https://www.enterprise.certiverse.com/,https://www.linkedin.com/company/certiverse,Active,3.2,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Robust.AI,"Robust.AI has unveiled its first software suite product, Grace, as well as a hardware product concept, Carter. Grace and Carter combine AI, robotics, and human-centered design to improve the way people and robots interact and work together. These technologies will be applied to the warehousing industry where more than 80% of warehouses operate without any automation, while labor shortages continue to wreak havoc on the global supply chain.  Robust.AI was established on May 17, 2019 by Anthony Jules in San Carlos, California.",2019,42500000.0,3,2023-04-20,20000000.0,San Carlos,California,United States,Future Ventures|Playground Global|Energy Impact Partners|Liquid 2 Ventures|Fontinalis Partners,Anthony Jules|Gary Marcus|Henrik Christensen|Mohamed Amer|Rodney Brooks,30,"""AI-Driven Warehouse Robotics and Automation Solutions""",https://robust.ai/,https://www.linkedin.com/company/robust-ai,Active,4.5,26.1,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Birdie,"Birdie is an AI platform that helps companies understand their customers more deeply by connecting three critical data layers: feedback, behavior, and identity. By unifying inputs from surveys, support tickets, product usage, and CRM data, Birdie uncovers the root causes behind churn, friction, and growth opportunities. This enables CX and Product teams to prioritize what truly matters—improving retention, reducing costs, and accelerating product adoption.",2019,9070000.0,5,2022-02-10,7000000.0,Palo Alto,California,United States,Fusion Fund|Samsung Electronics|Endeavor Catalyst|Illuminate Ventures|Bossa Invest,Alexandre Hadade|Everton Cherman|Patricia Osorio,30,"""AI-Driven Customer Insights and Analytics Platform""",https://birdie.ai/,https://www.linkedin.com/company/get-birdie,Active,7.5,21.8,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Ema,"Ema is revolutionizing the way that women interact with technology by using data to create positive health outcomes from fertility to menopause.  Our outcome data shows that our 100,000+ members have experienced countless health benefits, like an overall 84% reduction in loneliness, and a 75% reduction in anxiety.  96% of our medical experts find her accurate and reliable.  Ema develops proprietary AI models that live in the technology of other companies (women's health resources, employers, and payors)",2019,2750000.0,3,2022-01-01,1250000.0,Houston,Texas,United States,Techstars|Acumen|HearstLab|Curate Capital|Kubera Venture Capital,Amanda Ducach|Karishma Patel|Vishrut Sharma,30,"""AI-Driven Women's Health and Wellness Solutions""",https://www.emaapp.co/,https://www.linkedin.com/company/emaapp,Active,3.0,17.0,4.2,200,unknown,0.85,4.5,4.0,1.0,4.0
Nextmv,"Nextmv is a DecisionOps platform that accelerates optimization AI teams with tools for deployment, testing, CI/CD, collaboration, and management of decision models. With Nextmv, developers can create scalable, custom decision services complete with unique API endpoints and options to integrate with popular solvers and modeling solutions. Nextmv is a globally distributed Series A startup backed by FirstMark Capital, YCombinator, and leaders from Stripe, Twilio, GitHub, and Seamless.",2019,19385000.0,4,2022-11-20,8000000.0,Philadelphia,Pennsylvania,United States,Y Combinator|RTP Global|Dynamo|FirstMark|Flybridge,Carolyn Mooney|Ryan O'Neil,30,"""AI-Driven Decision Optimization Platform for Logistics""",https://nextmv.io/,https://www.linkedin.com/company/nextmv,Active,4.5,37.1,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Model Medicines,Model Medicines uses human expertise and AI to accelerate the development of life-changing drugs at scale. Model Medicines harnesses AI and ML with its ActivPred AI Drug Discovery Platform to discover drugs that may be repositioned to serve as therapeutics to treat patients suffering from humankind’s toughest diseases. The drugs that Model Medicines discovers can enter clinical trials in as little as several months.,2019,18854032.0,2,2024-10-11,14754032.0,La Jolla,California,United States,8VC|Irving Investors|Nex Cubed|TRITON FUNDS LLC|Friedman BioVentures,Daniel Haders,5,"""AI-Driven Drug Discovery and Development Solutions""",https://www.modelmedicines.com/,https://www.linkedin.com/company/modelmedicines,Active,0.52,40.8,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
TruEra,"TruEra is a leader in software solutions that test, analyze, and monitor machine learning. TruEra's AI quality management software solutions quickly improve model quality and build trust, and have become an essential part of the ML workflow and tech stack. The platform is trusted by data science, ML engineering, and MLOps leaders and is delivering value to leading companies in banking, insurance, tech, and publishing, as well as other companies in the Fortune 100.",2019,42284998.0,3,2022-03-16,25000000.0,Redwood City,California,United States,Menlo Ventures|B Capital|Forgepoint Capital|Greylock|Wing Venture Capital,Anupam Datta|Shayak Sen|Will Uppington,75,"""Machine Learning Model Quality Management Solutions""",https://truera.com/,https://www.linkedin.com/company/truera,Active,1.2,25.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Latitude,Latitude develops AI-powered games designed for player freedom and self-expression. Latitude is the creator of AI Dungeon.,2019,4050000.0,3,2021-02-04,3300000.0,Provo,Utah,United States,Griffin Gaming Partners|NFX|Album VC,Alan Walton|Nick Walton,5,"""AI-Driven Interactive Gaming Experiences""",https://latitude.io/,https://www.linkedin.com/company/latitude-games,Active,0.5,20.0,3.5,20,growth,0.85,4.0,3.8,0.5,3.8
MuukTest,"MuukTest is a software testing platform powered by AI that increases Software Devs testing productivity up to 26X. The company was founded in 2019 and based in Raleigh, North Carolina.",2019,3448691.0,10,2024-04-25,2071319.0,Raleigh,North Carolina,United States,National Science Foundation|Techstars|MassChallenge|Contour Venture Partners|Triangle Tweener Fund,Ivan Barajas Vargas|Renan Ugalde,30,"""AI-Driven Software Testing Automation Platform""",https://muuktest.com/,https://www.linkedin.com/company/muuktest/,Active,0.4,20.9,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Torre,Automated recruiting is difficult but inevitable. We’re solving it by building the global matching network for work.,2019,16000000.0,2,2021-04-12,16000000.0,San Francisco,California,United States,Simma Capital|EchoVC Partners|The Ark Fund|MatterScale Ventures|Salkantay Ventures,Alexander Torrenegra|Andrés Cajiao,175,"""AI-Driven Recruitment and Talent Matching Platform""",https://www.torre.ai/,,Active,0.58,6.8,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Atomic Industries,Atomic Industries is a computational manufacturing company building an AI-powered tool and die maker.,2019,20325000.0,5,2025-06-26,,Warren,Michigan,United States,Y Combinator|8VC|Point72|Toyota Ventures|Acequia Capital (AceCap),Aaron Slodov|Austin Bishop|Lou Young Jr.,5,"""AI-Driven Industrial Tool and Die Manufacturing Solutions""",https://www.atomic.industries/,https://www.linkedin.com/company/atomicindustries,Active,1.2,15.0,3.5,20,unknown,0.85,3.8,3.2,0.5,3.7
Anvilogic,"Anvilogic breaks the SIEM lock-in that drives detection gaps and high costs for enterprise SOCs. It enables detection engineers and threat hunters to keep using their existing SIEM while seamlessly adopting a scalable and cost-effective data lake for high-volume data sources and advanced analytics use cases. By eliminating the need for rip-and-replace, Anvilogic allows security leaders to confidently join the rest of the enterprise on the modern data stack without disrupting existing processes. Security operations teams at banks, airlines, and large tech companies use Anvilogic’s modular detection engine, thousands of curated threat scenarios, and AI security copilot to improve detection coverage and save millions of dollars.",2019,84400000.0,4,2024-04-17,45000000.0,Palo Alto,California,United States,StepStone Group|Foundation Capital|Cervin Ventures|G Squared|Point72 Ventures,Deb Banerjee|Karthik Kannan,175,"""AI-Driven Cybersecurity Detection and Analytics Solutions""",https://anvilogic.com/,https://www.linkedin.com/company/anvilogic,Active,8.6,25.7,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Floodlight,"Floodlight is a geospatial data intelligence company providing an extensive catalog of Environmental, Social, and Governance Datasets by leveraging ground sensors, aerial satellites, and artificial intelligence.",2019,1720000.0,3,2021-12-17,,Los Angeles,California,United States,Techstars|Village Global|MassChallenge,Erin Angerer|Josh Pitts|Nate Wyne|Suchi Gopal,5,"""Geospatial AI for Environmental Data Intelligence Solutions""",https://www.floodlightinvest.com/,https://www.linkedin.com/company/floodlight-invest/,Active,30.0,12.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Ekkobar,"Ekkobar has achieved its mission of cracking the social media code.  Using proprietary cutting-edge predictive and conversational AI technologies, Ekkobar’s solutions take advantage of the largest data set in the world to provide ROI-based answers to sports leagues, teams, agents, and others in the industry.  There are two sets of products, risk and actionable insights.  On the risk side, there is a risk assessment solution that is essentially a social media background check using our 20-point AI technology.  Then there is the risk monitoring solution that keeps an eye on social media, 24/7, to look for issues that may arise and if so, alerts the appropriate people.  On the other side, our conversational and stance insights solutions helps brands understand the conversation at a deep level.",2019,950000.0,4,2025-02-25,50000.0,Indianapolis,Indiana,United States,Elevate Ventures|Comcast NBCUniversal SportsTech|Taissa Maleh,Amber Dodson|Rhys Ryan,5,"""AI-Driven Social Media Risk and Insights Solutions""",http://ekkobar.ai/,https://www.linkedin.com/company/ekkobar/,Active,1.2,26.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Home Lending Pal,"Home Lending Pal charges lenders monthly to implement fairness solutions to increase fairness and profits. We remove preconceived notions from lenders that increased fairness equals decreased profits while building trust and engagement with marginalized communities. Our monthly software + CRA Qualifying Marketing fees for banks aim to increase compliance, speed, and readiness through automation. HLP customer success teams lead marketing optimizations to increase application volumes, approval, and take rates.",2019,4565000.0,8,2023-05-04,100000.0,Orlando,Florida,United States,PayPal|Village Capital|DeepWork Capital|MetLife|Financial Solutions Lab,Bryan Young|Frank Pollock|Steven Better,30,"""Fairness-Focused FinTech Solutions for Lenders""",https://www.homelendingpal.com/,https://www.linkedin.com/company/home-lending-pal,Active,0.8,12.5,4.2,29,unknown,0.85,4.5,4.0,2.1,4.0
Jurny,"Jurny is a leading vertically integrated, AI-powered property management solution transforming hotels and short-term rental hosts' operations. Founded in 2019 by hospitality industry insiders, Jurny is streamlining processes, reducing operational costs, and delivering unparalleled customer satisfaction for the $4.7 trillion global hospitality industry.",2019,16494363.0,4,2024-02-22,974104.0,North Hollywood,California,United States,SaaS Ventures|VITALIZE Venture Capital|Mucker Capital|Okapi Venture Capital,David Phillips|Luca Zambello,75,"""AI-Driven Hospitality Property Management Solutions""",https://www.jurny.com/,https://www.linkedin.com/company/jurny/,Active,1.1,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
PictorLabs,"PictorLabs is a digital pathology company advancing AI-powered virtual staining technology to revolutionize histopathology and accelerate clinical research with the goal of improving patient outcomes. Led by a team with deep expertise in bioengineering, artificial intelligence and health-tech product development, the Company is reimagining the age old practice of histopathology. From a single unstained tissue sample, PictorLabs’ proprietary platform can sustainably produce an unlimited number of virtual stains that are indistinguishable from analogous chemical ones. PictorLabs' technology can replicate standard of care stains and perform specialized virtual biomarker stains for indications that require novel and accelerated diagnostic tests. To learn more, visit https://pictorlabs.ai/ and please follow PictorLabs on LinkedIn.",2019,48815000.0,3,2024-09-18,30000000.0,Los Angeles,California,United States,Insight Partners|M Ventures|SCC Soft Computer|Koc Holding,Aydogan Ozcan|Yair Rivenson,30,"""AI-Driven Digital Pathology and Histopathology Solutions""",https://www.pictorlabs.ai/,https://www.linkedin.com/company/pictorlabs/,Active,0.6,15.0,3.8,20,unknown,0.85,4.2,3.7,0.5,3.9
XL8,"XL8 is an AI company that offers NLP services, specializing in the media localization area including machine translation and ASR. The company accelerates translations of vast amounts of data and content.",2019,21194382.0,4,2023-09-26,7500000.0,San Jose,California,United States,FuturePlay|KB Investment|Atinum Partners,Jinhyung Park|Tim Jung,30,"""AI-Driven Media Localization and Translation Services""",https://xl8.ai/,https://www.linkedin.com/company/xl8-ai,Active,32.1,20.0,3.8,25,growth,0.85,4.2,3.9,0.8,3.7
Mango Sciences,"Mango Sciences is an emerging market data science company that connects millions of underrepresented patients to precision medicine. Its Querent platform utilizes AI analytics to transform deep clinical data into key insights that drive global health improvements. Mango Sciences is currently partnering with hospitals to understand the health data of individuals in India and other emerging markets to drive advancement in patient care and drug discovery for all populations. Mango Sciences is headquartered in Boston, Massachusettes.",2019,3459982.0,5,2025-07-08,,Boston,Massachusetts,United States,Veeda Lifesciences|Incisive Ventures|Unlock Venture Partners|Kube VC|Spartech Ventures,Mohit Misra|Vamsi Chandra Kasivajjala,30,"""AI-Driven Precision Medicine Analytics for Emerging Markets""",https://mangosciences.com/,https://www.linkedin.com/company/mango-sciences/,Active,0.9,12.1,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Cascade,Cascade helps operations teams automate their data workflows.,2019,5300000.0,1,2021-11-09,5300000.0,San Francisco,California,United States,First Round Capital|Susa Ventures|Redpoint|Octave,Jake Fuentes|Jon Brelig,5,"""Automated Data Workflow Management Solutions""",https://www.cascade.io/,https://www.linkedin.com/company/cascadeio/,Active,7.5,26.7,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
SonicJobs,"Companies spend $15bn annually on talent acquisition in the US. The most important metric in performance recruitment advertising is the conversion from the paid click on the job platform to the application the employer receives. Industry-wide, apply conversion is just 5% today.  This means that 95% of candidates are dropping off, and 95% of budgets are wasted! The biggest reason for abandonment is the redirection of the candidate from the job platform to the company site; this step has a 70% bounce rate.  SonicJobs have built proprietary AI Web Agents that enable candidates to apply seamlessly on any site without redirection to the career site. Instead of a 5% conversion, SonicJobs delivers a 26% conversion; 5X better.  The SonicJobs AI Agents create inherently scalable B2B connectivity where employers and their applicant tracking systems (ATS) don't need to do any API tech work and only pay per application.",2019,13201564.0,2,2021-12-17,10588005.0,San Francisco,California,United States,Triple Point Ventures|TMT Investments|Velocity Capital Advisors|Ufi Ventures|Rajan Navani,Francesca Boccolini|Francesco Masia|Mikhil Raja,30,"""AI-Driven Recruitment Conversion Optimization Solutions""",https://www.sonicjobs.com/us,https://www.linkedin.com/company/sonicjobs,Active,0.3,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Advocat,"Advocat is an AI that handles, creates, negotiates, e-signs, stores, analyzes, understands, and tracks legal documents.",2019,2624668.0,3,2022-09-06,,Bellevue,Washington,United States,Sybilla Masters Fund|Spark Growth Ventures|Inclusive Ventures Lab|San Diego Angel Conference,Chetan Desh|Pradnya Desh,30,"""AI-Driven Legal Document Management Solutions""",https://www.advocat.ai/,https://www.linkedin.com/company/advocat-ai,Active,0.6,25.0,3.5,20,growth,0.85,4.0,3.5,0.5,3.8
BlueOceanAI,"BlueOcean AI is the Agentic AI platform purpose-built for marketing. We empower marketers to unlock creativity, accelerate go-to-market, and deliver measurable impact by putting AI agents to work across brand, product marketing, content, analyst, and partner ecosystems. Unlike generic copilots and GPTs, BlueOcean is built to act, adapt, and orchestrate with the precision and creativity that marketing demands.",2019,50000000.0,3,2022-04-13,30000000.0,Oakland,California,United States,Insight Partners|FJ Labs|Global Venture Capital,Grant McDougall|Liza Nebel|Matthew Gross|Michael Semick,175,"""AI-Driven Marketing Automation and Optimization Solutions""",https://blueocean.ai/,https://www.linkedin.com/company/blueocean-ai,Active,3.5,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
CogniCor,"CogniCor develops cutting-edge AI platforms and AI-augmented digital assistants designed to enhance the operational efficiency and customer service capabilities of wealth management firms, insurance companies, and financial advisors.",2019,941690.0,8,2022-06-07,,Palo Alto,California,United States,MassChallenge|Wayra|SixThirty|OnRamp Insurance Accelerator|gbeta,Rosh Cherian|Sindhu Joseph,75,"""AI-Driven Wealth Management and Customer Service Solutions""",http://www.cognicor.com/,http://www.linkedin.com/company/cognicor-technologies,Active,4.5,20.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Granica,"The Granica AI Data Readiness Platform helps data engineers and data platform leaders build AI-ready data in support of their AI, ML and analytics consumers. Armed with AI-ready data, these teams can improve their models, control their costs, and preserve privacy. Granica makes AI safe, effective and efficient by optimizing the data sets used to train and fine-tune LLMs and other AI models, as well as optimizing data used during inference and RAG. Granica makes tabular and NLP training data more efficient by optimizing the compression of cloud data lakehouse files such as Apache Parquet to lower storage cost by up to 60% and improve query performance by up to 56%. Granica delivers privacy and safety for AI inputs and outputs, mitigating the risk of sensitive data leakage and harmful content while also improving AI accuracy, performance and fairness. Granica also makes AI more effective by curating and refining training data sets, selecting the most impactful samples for training in order to increase model performance. By making data AI-ready, model-powered applications deliver more accurate and more useful results, increasing the trust in AI. Granica is optimized for enterprises and technology companies in data and AI-intensive industries such as financial services, retail and ecommerce, geo-spatial intelligence, and autonomous vehicles.",2019,45000000.0,1,2023-06-08,45000000.0,Mountain View,California,United States,New Enterprise Associates|Bain Capital Ventures|Abstract|Kevin Hartz|Frederic Kerrest,Rahul Ponnala|Tarang Vaish,30,"""AI-Ready Data Optimization for Enterprises""",https://granica.ai/,https://www.linkedin.com/company/granica-ai,Active,7.5,27.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
SOAP Health,"SOAP helps patients and physicians make better decisions by capturing and analyzing detailed patient data pre-visit, offering augmented intelligence at the point of care, graphically representing risk, and providing actionable insights to improve clinical decision-making. It identifies, verifies, and simplifies accurate and complete patient-reported data collection, risk assessment, documentation, and electronic delivery to physicians in a 90% completed SOAP (Subjective, Objective, Assessment, Plan) Note to improve patient care and doctor productivity, and decrease liability exposure. The company was founded in 2019 and is based in Boca Raton, Florida.",2019,3400000.0,5,2022-09-22,2000000.0,Boca Raton,Florida,United States,Right Side Capital Management|MassChallenge|Jumpstart Foundry|Ambit Health Ventures|Mayo Clinic Platform,Sinhwa Kang|Steven Charlap,30,"""AI-Enhanced Patient Data Management Solutions""",https://soap.health/,https://www.linkedin.com/company/soaphealth,Active,1.8,13.0,4.0,25,unknown,0.85,4.5,4.0,2.1,4.0
Saturn Cloud,"Saturn Cloud enables your team to build AI and ML models in the cloud, using whatever technology they need, including high-memory computing, GPU processors, and Dask clusters. Saturn Cloud supports Python, R, and nearly any other programming language. Visit www.saturncloud.io to see why companies like NVIDIA, Nestle, Custom Ink, Mercury Insurance and more choose Saturn Cloud to build AI.",2019,9500000.0,3,2021-08-17,3000000.0,New York,New York,United States,NVIDIA|SignalFire|Outsiders Fund,Hugo Shi|M. Sebastian Metti,75,"""Cloud-Based AI and Machine Learning Development Platform""",https://www.saturncloud.io/,https://www.linkedin.com/company/saturn-cloud,Active,7.5,30.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
CompScience,"CompScience is a platform that offers AI-driven solutions for workers' compensation insurance, focusing on workplace safety through data analysis and risk identification. The company provides tools that help organizations assess their safety protocols, identify potential hazards, and implement effective risk management strategies. By leveraging machine learning algorithms, CompScience analyzes historical data to predict future incidents and recommend preventive measures. This enables businesses to reduce claims costs and enhance employee safety. Additionally, CompScience facilitates communication between safety teams and management, ensuring that safety initiatives are aligned with organizational goals.",2019,47600000.0,5,2025-02-27,27600000.0,San Francisco,California,United States,Alumni Ventures|Valor Equity Partners|Hustle Fund|Sands Capital Ventures|Preface Ventures,Josh Butler,30,"""AI-Driven Workplace Safety and Risk Management Solutions""",http://www.compscience.com/,https://www.linkedin.com/company/compscience,Active,3.5,15.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Ox,"Ox is an enterprise software provider that develops human-centered automation systems across the supply chain. The Operator Experience directs frontline operators to perform their work through software automation, wearable displays, and artificial intelligence to deliver operational excellence.",2019,19511000.0,5,2025-07-15,885000.0,Bentonville,Arkansas,United States,MaC Venture Capital|Florida Funders|KCRise Fund|Atento Capital|Willow Growth Partners,Charu Thomas|Tanner Green,30,"""AI-Driven Supply Chain Automation Solutions""",https://getox.com/,https://www.linkedin.com/company/getox,Active,7.0,23.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Vianai,Vianai provides enterprise artificial intelligence solutions.,2019,190000000.0,2,2021-06-16,140000000.0,Palo Alto,California,United States,SoftBank Vision Fund|Jim Davidson|Jerry Yang|Henry Kravis|George R Roberts,Vishal Sikka,30,"""Enterprise AI Solutions for Intelligent Business Automation""",https://www.vian.ai/,https://www.linkedin.com/company/vianai,Active,9.0,13.2,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
