Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Curi Bio,https://www.crunchbase.com/organization/nanosurface-biomedical,"Artificial Intelligence (AI), Biopharma, Biotechnology, Medical, Service Industry","Seattle, Washington, United States",2015-01-01,year,20400000,USD,20400000,"Curi Bio integrates human stem cells, systems, and AI-enabled data analytics for the development of new therapeutics.","10,212",,"9,063",3,2023-08-23,4400000,USD,4400000,16000000,USD,16000000,"National Institutes of Health, Dynamk Capital, DS Asset Management, UTC Investment",2,4,1,Elliot Fisher,11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Other, Science and Engineering, Software",,,Active,For Profit,https://www.curibio.com,https://twitter.com/curi_bio,http://facebook.com/curibio,https://www.linkedin.com/company/curibio,"Curi Bio is a biotechnology company that focuses on advancing drug discovery and development through innovative approaches involving human stem cells, systems biology, and data analytics. The company's primary goal is to accelerate the process of identifying and developing new medicines. Curi Bio's platform revolves around the use of human stem cells, which have the potential to be differentiated into various cell types, replicating the behavior of different tissues and organs. This allows researchers to create more accurate and relevant models for studying disease mechanisms and testing potential drug candidates."
IP Fabric,https://www.crunchbase.com/organization/ip-fabric,"Big Data, Cloud Infrastructure, IT Infrastructure, Network Security, Predictive Analytics","Boston, Massachusetts, United States",2015-08-10,day,27900000,EUR,30588934,"IP Fabric is an IT company focused on network assurance, security assurance, and multi-cloud networking.","10,242",,"9,093",5,2023-06-29,23100000,EUR,25104603,27900000,EUR,30588934,"Presto Ventures, Credo Ventures, One Peak, Senovo, TechSquare",6,6,3,"Miroslav Hybl, Pavel Bykov, Roman Aprias",101-250,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Privacy and Security, Software",,,Active,For Profit,https://www.ipfabric.io,https://twitter.com/ipfabric,https://www.facebook.com/ipfabric.io,https://www.linkedin.com/company/ip-fabric,"Automated Networks Assurance Platform fully maps complete network infrastructure, providing hyper-converged visibility and a single point of truth for global networks, providing advanced visualization for troubleshooting issues, and simulates network behavior to infer deviation from policy or infer risks that could cause an outage in the future."
Balbix,https://www.crunchbase.com/organization/balbix,"Artificial Intelligence (AI), Cloud Security, Cyber Security, Network Security","San Jose, California, United States",2015-01-01,year,101600000,USD,101600000,Balbix enables organizations to transform their cybersecurity posture and quantifiably reduce their breach risk.,"10,299",,"9,144",3,2022-03-01,70000000,USD,70000000,101600000,USD,101600000,"Mayfield Fund, Mubadala Capital Ventures, Singtel Innov8, Third Point Ventures, MVP Ventures",3,14,1,Gaurav Banga,101-250,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://www.balbix.com/,https://twitter.com/balbixinc,,https://www.linkedin.com/company/balbix,"Balbix is the world’s leading cybersecurity posture automation company. The Balbix Security Cloud uses AI and automation to reinvent how the world’s leading organizations reduce their cyber risk. With Balbix, security teams can accurately inventory their cloud and on-prem assets, conduct risk-based vulnerability management, and quantify their cyber risk in monetary terms. Balbix was ranked #32 on the 2021 Deloitte Fast 500 North America and was named a Gartner ‘Cool Vendor.’"
Neurable,https://www.crunchbase.com/organization/neurable,"Artificial Intelligence (AI), Augmented Reality, Human Computer Interaction, Neuroscience, Virtual Reality","Boston, Massachusetts, United States",2015-01-01,year,22756543,USD,22756543,Neurable is a neurotechnology company focused on developing AI tools for brain signal translation and brain-computer interface technology.,"10,466",,"9,294",14,2025-05-30,,,,22531628,USD,22531628,"National Science Foundation, Global Brain Corporation, Innospark Ventures, FundersClub, Sahin Boydas",3,23,3,"Adam Molnar, James Hamet, Ramses Alcaide",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Design, Hardware, Science and Engineering, Software",,,Active,For Profit,http://neurable.com/,https://twitter.com/neurable,https://www.facebook.com/neurable/,https://www.linkedin.com/company/neurable,"Neurable is a neurotechnology company specializing in developing AI-powered tools for brain signal translation and brain-computer interface technology. Utilizing patented signal processing, developed through research across labs and institutions, and advanced by a scientific and expert product team, its platform enables high-performance brain-computer interface in everyday devices."
Netomi,https://www.crunchbase.com/organization/netomi,"Artificial Intelligence (AI), Customer Service, Digital Marketing, Enterprise Software, Machine Learning, SaaS, Software","San Mateo, California, United States",2015-05-01,month,52000000,USD,52000000,Netomi provides multimodal and omnichannel Sanctioned Generative AI for enterprises.,"10,486",,"9,314",4,2021-11-17,30000000,USD,30000000,52000000,USD,52000000,"BoxGroup, Index Ventures, Y Combinator, Salesforce Ventures, Eldridge Industries",3,25,1,Puneet Mehta,101-250,"Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.netomi.com/,https://twitter.com/netomi_official,https://www.facebook.com/officialnetomi,https://www.linkedin.com/company/netomi/,"Backed by the world’s top AI leaders and trusted by the largest global brands, Netomi is the leader in customer experience AI for enterprises. Netomi provides multimodal and omnichannel Sanctioned Generative AI, ensuring brand-safe conversations at scale with built-in AI governance controls for accuracy, security, and data privacy. Our innovative AI deployment guarantees cost savings, operational efficiencies, and boosts in customer satisfaction, loyalty, revenue, and profitability. Netomi’s no-code solution deploys in weeks, scales automatically, and offers comprehensive tools for non-technical users to easily manage CX AI at scale. This results in a lower total cost of ownership, faster time to market, and reduced reliance on developer resources. Founded in 2016, Netomi leverages the latest AI developments to enhance customer experience, empowering brands with high-quality automated support and tools to augment human agent teams. In a rapidly evolving AI landscape, Netomi makes it easy for brands to meet rising customer expectations and deliver exceptional service."
Biome Makers,https://www.crunchbase.com/organization/biome-makers,"Agriculture, Bioinformatics, Biotechnology, Data Visualization, Farming, Sustainability","West Sacramento, California, United States",2015-01-01,year,24997871,USD,24997871,Biome Makers develops neural biocomputing applications that enable sustainable and productive farming.,"10,826",,"9,624",9,2024-08-22,,,,21200000,USD,21200000,"LocalGlobe, Seaya, Pymwymic, European Innovation Council, European Union",5,12,2,"Adrian Ferrero, Alberto Acedo",51-100,"Agriculture and Farming, Biotechnology, Data and Analytics, Design, Information Technology, Science and Engineering, Software, Sustainability",,,Active,For Profit,http://www.biomemakers.com,https://twitter.com/biomemakers,https://www.facebook.com/biomemakers,https://www.linkedin.com/company/biome-makers-inc-,Biome Makers is a biotech company born in Silicon Valley specialized in the identification and understanding of the microbiome. They use DNA Sequencing technologies and proprietary Intelligent Computing systems to ease detailed information and recommendations that allow customers improve their agricultural production and the quality of their products.
Tierra Biosciences,https://www.crunchbase.com/organization/tierrabiosciences,"Artificial Intelligence (AI), Biopharma, Biotechnology, Life Science","San Leandro, California, United States",2015-01-01,year,36608498,USD,36608498,Tierra Biosciences is a synthetic biology company that offers an AI-driven platform with a vast range of custom proteins for research.,"10,828",,"9,626",6,2024-03-12,11400000,USD,11400000,35106003,USD,35106003,"National Science Foundation, Material Impact, Fifty Years, Creative Ventures, Social Capital",4,11,2,"Richard Murray, Zachary Sun",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://tierrabiosciences.com,https://twitter.com/tierrabio,,https://www.linkedin.com/company/tierrabiosciences,Tierra Biosciences is an operator of a synthetic biology company intended to accelerate the pace of discovery to enable the next generation of bioengineered products. The company's protein platform leverages cell-free protein production and artificial intelligence and couples high-throughput protein manufacturing with the simplicity of e-commerce.
Clarify Health Solutions,https://www.crunchbase.com/organization/clarify-health-solutions,"Analytics, Artificial Intelligence (AI), Health Care, Management Information Systems, Medical","San Francisco, California, United States",2015-11-15,day,327998000,USD,327998000,Clarify Health Solutions develops an intelligence platform that delivers insights across healthcare.,"11,055",,"9,826",4,2022-04-05,150000000,USD,150000000,327998000,USD,327998000,"BlackRock, Insight Partners, Spark Capital, SoftBank Vision Fund, Kohlberg Kravis Roberts",7,15,2,"Jean Drouin, Todd Gottula",101-250,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",,,Active,For Profit,http://www.clarifyhealth.com,https://twitter.com/clarifyhealth,https://www.facebook.com/ClarifyHealthSolutions/,https://www.linkedin.com/company/clarify-health-solutions/,"Clarify Health enables health systems to deliver more satisfying and efficient care through a software and analytics platform that provides real-time insights and nudges to patients, family members, and clinicians. The solution optimizes episode of care workflows. Real-time tracking and machine learning analytics guide patients through dynamically-updated care journeys. Patients and family members benefit from greater transparency, personalization, and engagement. Clinicians can focus on the highest need patients while the platform streamlines workflows and simplifies tasks."
Biofourmis,https://www.crunchbase.com/organization/biofourmis-pte-ltd,"Biotechnology, mHealth, Personal Health, Predictive Analytics, Therapeutics","Boston, Massachusetts, United States",2015-11-27,day,463571051,USD,463571051,Biofourmis is a biotechnology company that develops healthcare technology platforms for monitoring patients at home.,"11,133",,"9,899",10,2022-07-27,20000000,USD,20000000,463571051,USD,463571051,"Sequoia Capital, Peak XV Partners, General Atlantic, CVS Health, SoftBank Vision Fund",9,15,3,"Kuldeep Singh Rajput, Maulik Majmudar, Wendou Niu",251-500,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Mobile, Science and Engineering, Software",,,Active,For Profit,http://www.biofourmis.com,https://twitter.com/biofourmis,https://www.facebook.com/Biofourmis-Singapore-Pte-Ltd-1164390220312645,https://www.linkedin.com/company/biofourmis,"Biofourmis is a biotechnology company that augments personalized care and therapies using digital therapeutics. The company discovers, develops, and delivers clinically validated software-based therapeutics to enable better outcomes for patients. These solutions include advanced tools for clinicians to deliver personalized care and cost-effective solutions for payers. Biofourmis was founded in 2015 and headquartered in Boston, Massachusetts."
OpenWeb,https://www.crunchbase.com/organization/spotim,"Internet, Machine Learning, Online Forums, Publishing, Social","New York, New York, United States",2015-03-04,day,393000000,USD,393000000,OpenWeb partners with publishers and brands to build audience relationships.,"11,190",,"9,952",6,2022-10-27,170000000,USD,170000000,393000000,USD,393000000,"Insight Partners, Georgian, The New York Times, Samsung NEXT, Entrée Capital",3,21,3,"Ishay Green, Nadav Shoval, Roee Goldberg",251-500,"Artificial Intelligence (AI), Community and Lifestyle, Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Software",,,Active,For Profit,https://www.openweb.com,http://twitter.com/OpenWebHQ,https://www.facebook.com/OpenWebHQ,http://www.linkedin.com/company/openwebhq,"OpenWeb is a social engagement platform for people to elevate an open exchange of ideas across communities online. The platform utilizes AI and machine learning to incentivize healthy dialogue, decrease toxicity, and create thriving, engaged communities. OpenWeb works with more than 700 top-tier publishers and hosts 100 million active users each month. OpenWeb is on a mission to democratize and improve conversations online.  Founded in 2012, OpenWeb has over 100 employees in New York City and Tel Aviv and is backed by world-class investors including Insight Partners, AltaIR Capital, ScaleUp, Norma Investments, and Index Ventures."
People Data Labs,https://www.crunchbase.com/organization/talentiq,"Analytics, Artificial Intelligence (AI), B2B, Database, Developer APIs, Machine Learning, Software","San Francisco, California, United States",2015-04-01,month,55250000,USD,55250000,Enabling all companies to build compliant b2b data solutions,"11,419",,"10,163",7,2021-11-16,45000000,USD,45000000,55250000,USD,55250000,"Founders Fund, Craft Ventures, 8VC, Flex Capital, Right Side Capital Management",4,18,2,"Henry Nevue, Sean Thorne",101-250,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,Active,For Profit,https://www.peopledatalabs.com,https://twitter.com/peopledatalabs,https://www.facebook.com/peopledatalabs/,https://www.linkedin.com/company/peopledatalabs/,"People Data Labs builds B2B data for developers, engineers, and data scientists. They empower clients to build and scale innovative data-driven products using 3 billion highly-accurate B2B records. Every day, clients use their data to build person profiles, enrich person records, power predictive modeling, drive artificial intelligence and build new tools to make their teams more efficient, productive, and successful. They’re proud to be the preferred data partner to the data science and engineering teams building the next generation of data-driven products and services. People Data Labs is the single source of truth in B2B data serving enterprise and startup clients across a range of data-enabled businesses."
HeadSpin,https://www.crunchbase.com/organization/headspin-inc,"Analytics, Application Performance Management, Artificial Intelligence (AI), Digital Marketing, Graphic Design, Machine Learning, Software, Virtual Reality, Web Development","Sunnyvale, California, United States",2015-08-15,day,115700000,USD,115700000,HeadSpin is a developer of a digital experience intelligence platform used to provide flawless digital experiences.,"11,519",,"10,252",7,2023-03-28,,,,91000000,USD,91000000,"Nexus Venture Partners, Sierra Ventures, ICONIQ Growth, SV Angel, Battery Ventures",3,42,2,"Brien Colwell, Manish Lachwani",101-250,"Artificial Intelligence (AI), Data and Analytics, Design, Hardware, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.headspin.com,https://twitter.com/headspin_io,https://www.facebook.com/HeadSpin.io,http://www.linkedin.com/company/headspin,"HeadSpin is a developer of a digital experience intelligence platform used to provide flawless digital experiences. Its platform utilizes automation, AI, and analytics to unify end-to-end testing, performance optimization, and experience monitoring with thousands of devices deployed in 100+ locations on the real carrier and WiFi networks around the globe that enable development, QA, operations, and product teams to remotely test and monitor mobile applications and increase revenue."
Cognitiv,https://www.crunchbase.com/organization/cognitiv,"Advertising, Analytics, Artificial Intelligence (AI), Big Data, Machine Learning","New York, New York, United States",2015-06-04,day,4950000,USD,4950000,Cognitiv uses proprietary Deep Learning technology to help companies with Big Data problems get beyond analysis to decisions.,"11,540",,"10,272",5,2019-03-07,450000,USD,450000,1500000,USD,1500000,Ethos Family Office,,1,3,"Aaron Andalman, Jeremy Fain, Marc Hudacsko",51-100,"Advertising, Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://cognitiv.ai,https://www.twitter.com/teamcognitiv,https://www.facebook.com/teamcognitiv,https://www.linkedin.com/company/cognitiv,"Cognitiv helps companies with Big Data problems get beyond analysis to decisions using Deep Learning.  They specialize in industry-specific Deep Neural Network products based on a first-of-its-kind, advanced, flexible Deep Learning platform.  Their mission is to be at the center of Big Data decisions throughout the world, and they are tackling Advertising, Healthcare, and Industrial IoT to start.  Cognitiv's Founders, Dr. Aaron Andalman, Marc Hudacsko, and Jeremy Fain have known each other since childhood and have deep experience in neural networks, engineering, and business leadership."
Streamline,https://www.crunchbase.com/organization/streamline-3,"Internet, Machine Learning, Real Estate, Retail, Software, Web Development","Sacramento, California, United States",2015-01-01,year,17413359,USD,17413359,Streamline offers software solutions for property management sectors.,"11,566",,"10,294",5,2025-01-31,7863359,USD,7863359,17413359,USD,17413359,"Techstars, Arthur Ventures, BarronKent Family Office, BarronKent Ventures",3,4,1,Sloane Dell'Orto,11-50,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Internet Services, Real Estate, Software",,,Active,For Profit,https://www.getstreamline.com,https://www.twitter.com/streamlinegov,https://www.facebook.com/streamlinegov,https://www.linkedin.com/company/streamline-gov,"Streamline offers a CRM system that can help property management companies automate tasks and save time. They offer vacation rental software that includes features such as automated locks, distribution channels, full home management, yield management, electronic signatures, and powerful marketing software."
Clinc,https://www.crunchbase.com/organization/clinc-3,"Artificial Intelligence (AI), Machine Learning, Software","Ann Arbor, Michigan, United States",2015-07-13,day,60725000,USD,60725000,"Clinc is a conversational AI platform that enables enterprises to build human-in-the-room level, next-gen, virtual assistants.","11,661",,"10,378",6,2019-05-20,52000000,USD,52000000,59750000,USD,59750000,"National Science Foundation, Insight Partners, DFJ Growth, Hyde Park Venture Partners, Drive Capital",4,7,4,"Jason Mars, Johann Hauswald, Lingjia Tang, Michael Laurenzano",51-100,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://clinc.com,https://twitter.com/clincAI,https://www.facebook.com/clincai,https://www.linkedin.com/company/10865993,"Clinc is an AI platform that enables enterprises to build ""human-in-the-room"" level, next-gen, virtual assistants. It analyzes dozens of factors from the user’s input including wording, sentiment, intent, tone of voice, time of day, location, and relationships, and uses those factors to deliver an answer that represents a composite of knowledge extracted from its trained brain. Its underlying technology is based on state-of-the-art machine learning and deep neural networks -a as-a-service. It has been given an initial deep knowledge of the financial and banking industry. Its machine learning capabilities enable it to expand its knowledge with every query and to then draw from that knowledge for each subsequent customer query."
Simfoni,https://www.crunchbase.com/organization/simfoni,"Analytics, Artificial Intelligence (AI), Big Data, Internet, Machine Learning, Predictive Analytics, Procurement, Software","San Francisco, California, United States",2015-08-26,day,18000000,USD,18000000,Simfoni provides spend analytics and spend automation products to leading global enterprises.,"11,710",,"10,425",2,2021-07-22,15000000,USD,15000000,18000000,USD,18000000,"PeakSpan Capital, BOOST&Co",2,2,2,"Chirag Shah, Stefan Dent",101-250,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software, Transportation",,,Active,For Profit,https://simfoni.com,https://twitter.com/simfoniapps,https://www.facebook.com/SimfoniApps/,https://www.linkedin.com/company/simfoni/,"Simfoni is a digital solutions provider of spend analytics and spend automation products for leading global enterprises. Products deploy machine learning and artificial intelligence to accelerate and automate key aspects of the procurement process, saving customers both time and money in the process. Operating from offices in USA, Europe, Middle East and Australia, Simfoni works ‘in harmony’ with its customers and their vendor community to improve vendor diversity and other CSR objectives."
Urbint,https://www.crunchbase.com/organization/urbint-transforming-urban-data-into-intelligence,"Artificial Intelligence (AI), Construction, Predictive Analytics, Public Safety, Risk Management","Miami Beach, Florida, United States",2015-01-01,year,144000000,USD,144000000,"Urbint is an AI platform for identifying and mitigating threats to workers, critical infrastructure, and communities.","11,757",,"10,470",6,2024-10-24,35000000,USD,35000000,144000000,USD,144000000,"S2G Investments, Salesforce Ventures, Fifth Wall, Energize Capital, Third Sphere",5,12,3,"Corey Capasso, Josh Troy, Ryan Schmukler",101-250,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Professional Services, Real Estate, Science and Engineering, Software",,,Active,For Profit,https://www.urbint.com,https://www.twitter.com/urbint,,https://www.linkedin.com/company/urbint,"Urbint predicts threats to workers and critical infrastructure to stop incidents before they happen. Leveraging real-world data and artificial intelligence, Urbint’s software delivers a clear picture of risk up to a week in advance, so decision-makers can take action in the right place, at the right time, before an incident occurs. Many of the largest energy and infrastructure companies in North America trust Urbint to protect their workers, assets, and the communities they serve."
Flowcast,https://www.crunchbase.com/organization/flowcast,"Artificial Intelligence (AI), Banking, Commercial Lending, Credit, Credit Cards, Financial Services, FinTech, Machine Learning, Risk Management, Small and Medium Businesses","San Francisco, California, United States",2015-12-01,month,14150000,USD,14150000,Flowcast provides an AI platform that automates and powers lender credit decisions.,"12,087",,"10,769",8,2021-03-08,3000000,USD,3000000,11150000,USD,11150000,"Plug and Play, The House Fund, Alchemist Accelerator, Right Side Capital Management, SAP.iO",4,16,3,"Bosco Chan, Ken So, Winnie Cheng",11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Other, Payments, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://flowcast.ai/,https://twitter.com/flowcastlab,,https://www.linkedin.com/company/flowcast/,"Flowcast leverages its patented machine learning methodologies to create high-performing predictive models that assess risk and enable lenders to unlock credit to all size businesses at scale. Flowcast’s models offer unparalleled explainability in understanding the root cause of a business’ creditworthiness, the risk of delinquency, the timeliness of repayment, and the likelihood of dilution of their transactions. Unlike traditional risk assessments, the API-based solution updates and monitors the risk assessment of the borrower in real-time based on alternative data and Flowcast’s proprietary data."
Bountiful,https://www.crunchbase.com/organization/bountiful,"Agriculture, AgTech, Artificial Intelligence (AI), Big Data, Geospatial, Information Technology, Machine Learning, Software","San Francisco, California, United States",2015-01-01,year,4550000,USD,4550000,Bountiful is an agtech company that helps farmers understand what impacts crop production in the field and at scale.,"12,259",,"10,927",4,2024-06-25,150000,USD,150000,4400000,USD,4400000,"Y Combinator, Foundation Capital, Google for Startups, Basis Set Ventures, Flybridge",1,10,3,"Megan Nunes, Michael Bertino, Tomas Svitek",11-50,"Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Information Technology, Navigation and Mapping, Science and Engineering, Software",,,Active,For Profit,https://bountiful.ag/,https://twitter.com/BountifulAg,https://www.facebook.com/BountifulAg/,https://www.linkedin.com/company/bountifulag/,"Bountiful is an agtech company that helps farmers understand what impacts crop production in the field and at scale. The company provides transparent and precise insights for farmers and the greater agricultural industry. Their tools take the guesswork out of farming to yield thriving harvests year after year. By combining machine learning and weather, satellite, geographic and historical data they turn complex information into actionable insights for farmers. Bountiful built and developed several proprietary technologies which include crop classification via satellite imagery, hyper-localized weather modeling techniques, feature analysis to forecast yield, and provide agricultural insights. Bountiful was founded in 2015 and is headquartered in San Francisco, CA, USA."
Nauto,https://www.crunchbase.com/organization/nauto-inc,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Information Services, Machine Learning, Mobile","Sunnyvale, California, United States",2015-03-03,day,173850000,USD,173850000,Nauto is a transportation company that provides an AI-enabled fleet and driver safety tool to help detect and prevent distracted driving.,"12,304",,"10,966",6,2024-10-20,,,,173850000,USD,173850000,"Index Ventures, Playground Global, Toyota Ventures, Greylock, SoftBank Vision Fund",6,14,2,"Frederick Soo, Stefan Heck",101-250,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Mobile, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.nauto.com/,https://x.com/NautoInc,https://www.facebook.com/NautoInc,https://www.linkedin.com/company/nauto/,"Nauto is an AI technology company that’s improving the safety of commercial fleets today and the autonomous fleets of tomorrow. Nauto’s intelligent driver safety system assesses how drivers interact with the vehicle and the road ahead to reduce distracted driving and prevent collisions. Nauto’s intelligent driver safety system assesses how drivers interact with the vehicle and the road ahead to reduce distracted driving and prevent collisions. With this knowledge, Nauto is powering the development of self-driving technology that brings the best of human driving to autonomy."
Koniku,https://www.crunchbase.com/organization/koniku,"Biotechnology, Internet of Things, Life Science, Machine Learning, Personal Health","San Rafael, California, United States",2015-08-01,month,49150980,USD,49150980,Koniku merges synthetic biology with silicon to build machines that detect smells.,"12,366",,"11,022",7,2021-12-17,37000000,USD,37000000,38650980,USD,38650980,"Airbus Ventures, SOSV, SoftBank Vision Fund, LoftyInc Capital, Sahin Boydas",3,15,2,"Osh. Agabi, Salys Christina",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://koniku.com,https://twitter.com/KonikuTech,https://www.facebook.com/koniku,https://www.linkedin.com/company/koniku,"Koniku has built technology that allows a computer to smell. The company built a smell cyborg that can detect disease in human breath and other bodily fluids. Koniku aims to turn every bathroom in the world into a data center that captures VOC's or chemical data. This data, combined with machine learning, can predict disease outcomes before disease manifests.  The Konikore is a smell processor, with applications in healthcare, security, industrial monitoring, food, and more."
ThisWay,https://www.crunchbase.com/organization/thisway-global,"Artificial Intelligence (AI), Blockchain, Human Resources, Machine Learning, Recruiting, Software","Austin, Texas, United States",2015-01-01,year,3872512,USD,3872512,ThisWay offers an unbiased candidate matching engine to identify top qualified candidates for every job.,"12,638",,"11,261",6,2021-12-09,1140000,USD,1140000,3872512,USD,3872512,"Grupa Pracuj, Geekdom Fund, Imperial Innovations, Central Texas Angel Network, Meyer Global",1,7,1,Angela Hood,11-50,"Administrative Services, Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Other, Professional Services, Science and Engineering, Software",,,Active,For Profit,http://www.thiswayglobal.com,https://twitter.com/thiswayglobal,https://www.facebook.com/thiswayglobal,https://www.linkedin.com/company/thisway-global,"ThisWay uses 'Signature AI' and blockchain technology provides individualized machine learning and data security. Its first enterprise solution is AI4Jobs. It provides 20X more efficient and accurate sourcing of qualified talent, while also increasing diversity and inclusion so that ROI is optimized. In just a couple of minutes you will receive a matched and scored list of the candidates you are looking for.  No integration is required but all are available."
Paro,https://www.crunchbase.com/organization/paro-2,"Accounting, Artificial Intelligence (AI), Business Development, Finance, Financial Services, Freelance","Chicago, Illinois, United States",2015-08-01,month,68500000,USD,68500000,Paro provides on-demand bookkeeping and financial services powered by AI technology.,"12,672",,"11,290",8,2025-03-21,,,,67000000,USD,67000000,"Alumni Ventures, Sierra Ventures, Madrona, FJ Labs, Revolution Ventures",5,14,2,"Dan Wywrot, Michael Burdick",101-250,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.paro.ai,https://www.twitter.com/Paro_GoBeyond,https://www.facebook.com/paro.ai1,https://www.linkedin.com/company/paro-ai,"Paro is a growth platform that brings a talent community and businesses together to navigate immediate challenges and architect a plan. Powered by proprietary AI technology and in-depth industry expertise, Paro matches businesses with the right expertise and solutions to solve problems and drive growth. Their elite community of finance and accounting experts provides a range of services to clients, from bookkeeping and accounting to highly specialized corporate development and strategic advisory. By harnessing the power of people and technology, Paro empowers businesses and professionals to pursue meaningful work and go beyond even their loftiest goals."
greymatter.io,https://www.crunchbase.com/organization/decipher-technology-studios,"Apps, Artificial Intelligence (AI), Cloud Computing, Cloud Management, Developer Platform, Developer Tools, Enterprise Applications, Enterprise Software, IT Infrastructure","Alexandria, Virginia, United States",2015-01-01,day,7100000,USD,7100000,greymatter.io uses the service mesh ecosystem to create connected intelligence and intervention for next-gen modern infrastructure.,"12,840",,"11,436",1,2022-04-14,7100000,USD,7100000,7100000,USD,7100000,Elsewhere Partners,1,1,1,Christopher Holmes,51-100,"Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://greymatter.io,https://twitter.com/GreymatterIo,https://www.facebook.com/greymatterio/,https://www.linkedin.com/company/greymatterio/,"Grey Matter or greymatter.io, is an intelligent mesh platform for enterprise microservice, container, and hybrid cloud operations and management. Our focus on enabling enterprise governance, risk and compliance by leveraging the service mesh technologies for the development to day 2 AI Ops lifecycle. Our platform delivers reliable secure network performance, service level management and business intelligence, resource control, automation, and cost efficiency for the enterprise.  Grey Matter is a pathway to enterprise modernization and cost control, providing interlacing service control, data management, and neural net functions designed to optimize enterprise distributed systems ROI and TCO. Grey Matter facilitates the management of distributed microservice workloads, controls network traffic, and smartly scales infrastructure to meet business demands. The capture and analysis of over 100 telemetry types powers onboard service level management and control. Our customers rely on Grey Matter’s speed, security, and reliability for critical distributed cloud management and data discovery, storage, and global sharing requirements. An industrial AI software pathway to intent-based networking and AIOps, the platform is also designed to optimize enterprise network availability and performance through AI neural network analysis, enabling AIOps for contextual awareness and intelligent network monitoring."
Artera,https://www.crunchbase.com/organization/well-health-inc,"Artificial Intelligence (AI), Enterprise Software, Health Care, SaaS","Santa Barbara, California, United States",2015-04-14,day,45100000,USD,45100000,Artera is a SaaS leader transforming patient experience with AI-powered virtual agents (voice and text),"13,090",,"11,673",6,2020-11-24,45000000,USD,45000000,45100000,USD,45100000,"Techstars, Right Side Capital Management, Freestyle Capital, Jackson Square Ventures, Lead Edge Capital",5,12,2,"Guillaume De Zwirek, Joe Tischler",251-500,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://artera.io,https://twitter.com/artera_io,https://www.facebook.com/artera.io,https://www.linkedin.com/company/artera-io,"Artera, a SaaS leader in digital health, transforms patient experience with AI-powered virtual agents (voice and text) for every step of the patient journey. Trusted by 900+ provider organizations — including specialty groups, FQHCs, large IDNs and federal agencies — engaging 100 million patients annually. Artera’s virtual agents support front desk staff to improve patient access including self-scheduling, intake, forms, billing and more. Whether augmenting a team or unleashing a fully autonomous digital workforce, Artera offers multiple virtual agent options to meet healthcare organizations where they are in their AI journey. Artera helps support 2B communications in 109 languages across voice, text and web. A decade of healthcare expertise, powered by AI.  For more information, visit www.artera.io."
