Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Autify,https://www.crunchbase.com/organization/autifyhq,"Analytics, Artificial Intelligence (AI), Information Technology, Machine Learning, Software","San Francisco, California, United States",2016-09-02,day,26010000,USD,26010000,Autify is an AI-powered tool that simplifies web and mobile application testing allowing users to automate tests without having to code.,"22,186",,"19,986",4,2024-06-17,13000000,USD,13000000,26010000,USD,26010000,"East Ventures, Salesforce Ventures, Genesia Ventures, Global Brain Corporation, Alchemist Accelerator",4,20,2,"Ryo Chikazawa, Sam Yamashita",51-100,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://autify.com,https://x.com/autifyhq,https://www.facebook.com/autifyhq,https://www.linkedin.com/company/autify,"Autify is an AI-focused company that offers software testing solutions to address the challenges associated with automation testing. The company's flagship product, Autify No Code, empowers anyone to create automated end-to-end tests for their applications. Additionally, Autify's new product, Zenes, aims to simplify the process of creating new software tests through AI, allowing customers to work directly with the company's AI agent to generate tests from product documents."
Alloy.ai,https://www.crunchbase.com/organization/alloy-3,"Business Intelligence, Consumer Goods, PaaS, Predictive Analytics, Retail, SaaS, Supply Chain Management","San Francisco, California, United States",2016-01-01,year,15300000,USD,15300000,"Alloy.ai is an inventory management platform that tracks sales, promotions, and cut-out-of-stocks and manages inventory levels.","22,232",,"20,026",2,2018-05-14,12000000,USD,12000000,15300000,USD,15300000,"Menlo Ventures, 8VC, Refactor",2,3,4,"Evan Goldenberg, Joel Beal, Roberto Carli, Zack Reynolds",51-100,"Artificial Intelligence (AI), Commerce and Shopping, Consumer Goods, Data and Analytics, Software, Transportation",,,Active,For Profit,https://alloy.ai,https://twitter.com/goalloy,https://www.facebook.com/alloytechnologies,https://www.linkedin.com/company/alloy-inc/,"Alloy.ai is a demand and inventory control tower purpose-built to help consumer goods brands sell more products, save time and solve complex supply chain challenges. With daily SKU-store level insights in Alloy.ai, brands can quickly sense problems, respond in seconds instead of days, and predict issues their competitors won’t see coming. Alloy.ai is built on a cloud data platform powered by 850+ pre-built connectors that integrate point-of-sale and inventory data with supply chain data — giving brands complete and instant visibility into demand and inventory across their network. Alloy.ai is trusted by companies ranging from the Fortune 500 to digital-natives, including Ferrero, Bic, Valvoline, Bosch and Melissa & Doug. Customers routinely achieve a 35%+ reduction in out-of-stocks, a 5%+ bottom line impact, and millions of dollars in incremental orders with their retail partners."
VIE Technologies,https://www.crunchbase.com/organization/vie-technologies,"Artificial Intelligence (AI), Industrial Automation, Productivity Tools, Software","San Diego, California, United States",2016-01-01,year,19369970,USD,19369970,VIE Technologies provides a personalized asset maintenance solution for industrial operations.,"22,774",,"20,521",3,2025-03-04,15000000,USD,15000000,15000000,USD,15000000,Energy Impact Partners,1,1,1,Rahul Chaturvedi,51-100,"Artificial Intelligence (AI), Data and Analytics, Manufacturing, Science and Engineering, Software",,,Active,For Profit,https://vietechnologies.com/,,,https://www.linkedin.com/company/vie-technologies-iiot-solutions/,"VIE Technologies provides a personalized asset maintenance solution for industrial operations. VIE Technologies helps facility and industrial operators advance their maintenance practices from standardized, reactive approaches to ones that are proactive and well-orchestrated. Deploying the end-to-end solution, a VIE-powered operation enjoys unprecedented levels of visibility and accurate guidance for upcoming machine maintenance. The result is a new level of effectiveness and efficiency with dramatic reductions in unplanned downtime, reduced maintenance costs, and enhanced asset life. The power of VIE's patented sensors, connectivity, and AI technologies are realized in an easy-to-use app, complete with collaboration tools to support improved workflows. The company is headquartered in San Diego, California, and is founded in 2016."
Tekion,https://www.crunchbase.com/organization/tekion,"Artificial Intelligence (AI), Automotive, Big Data, Machine Learning, Management Information Systems, Software","Pleasanton, California, United States",2016-01-01,year,635100000,USD,635100000,Tekion is a software development company that develops business applications on the cloud.,"23,088",,"20,815",7,2024-07-16,200000000,USD,200000000,635100000,USD,635100000,"Advent International, Index Ventures, Airbus Ventures, BMW i Ventures, Alliance Ventures",7,18,2,"Guru Sankararaman, Jay Vijayan",1001-5000,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software, Transportation",,,Active,For Profit,http://www.tekion.com,https://twitter.com/tekioncorp,https://www.facebook.com/TekionCorp,https://www.linkedin.com/company/tekion,"Positively disrupting an industry that has not seen disruption in over 50 years, Tekion has challenged the paradigm with the first and fastest cloud-native automotive platform that includes the revolutionary Automotive Retail Cloud (ARC) for retailers, Automotive Enterprise Cloud (AEC) for manufacturers and other large automotive enterprises and Automotive Partner Cloud (APC) for technology and industry partners. Tekion connects the entire spectrum of the automotive retail ecosystem through one seamless platform. The transformative platform uses cutting-edge technology, big data, machine learning, and AI to seamlessly bring together OEMs, retailers/dealers and consumers. With its highly configurable integration and greater customer engagement capabilities, Tekion is enabling the best automotive retail experiences ever."
Matroid,https://www.crunchbase.com/organization/matroid,"Artificial Intelligence (AI), Big Data, Computer Vision, Machine Learning","Palo Alto, California, United States",2016-01-01,day,33500000,USD,33500000,"Matroid provides a studio to create, combine, and use computer vision detectors, without programming.","23,135",,"20,860",3,2020-10-13,20000000,USD,20000000,33500000,USD,33500000,"New Enterprise Associates, Energize Capital, Intel Capital",3,3,1,Reza Zadeh,11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,http://matroid.com,https://www.twitter.com/matroid,https://www.facebook.com/matroid,https://www.linkedin.com/company/matroid,"Matroid is a computer vision company that provides a studio to create, combine, and use computer vision detectors, without programming. Its platform allows users to create computer vision detectors that recognize the people, events, and objects they are interested in, monitor television streams in real-time, send notifications about custom events on security cameras, and search visual media. Matroid was founded by Reza Zadeh in 2016 and is headquartered in Palo Alto, California."
Pilot,https://www.crunchbase.com/organization/pilot-a94a,"Accounting, Artificial Intelligence (AI), Bookkeeping and Payroll, Financial Services, FinTech, Professional Services, Software","San Francisco, California, United States",2016-01-01,year,172100000,USD,172100000,"Pilot is a platform that offers bookkeeping, tax, and CFO services for growing businesses.","23,410",,"21,117",6,2022-01-01,,,,172100000,USD,172100000,"Stripe, Sequoia Capital, South Park Commons, Index Ventures, Geodesic Capital",6,28,4,"james anny, Jeff Arnold, Jessica McKellar, Waseem Daher",251-500,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Other, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://pilot.com,https://twitter.com/PilotHQ,https://www.facebook.com/PilotHQ/,https://www.linkedin.com/company/pilothq/,"Pilot offers bookkeeping, tax, and CFO services for growing businesses. The company's platform offers accurate financial reports and automated accrual basis bookkeeping to produce on-demand and error-free reports, enabling businesses to reduce time, cost, and labor associated with traditional outsourced bookkeeping practices."
Tortuga AgTech,https://www.crunchbase.com/organization/tortuga-agtech,"Agriculture, AgTech, Artificial Intelligence (AI), Farming, Machine Learning","Denver, Colorado, United States",2016-01-01,year,28624999,USD,28624999,"Tortuga AgTech helps growers by using robots that performs a variety of labor-intensive tasks on the farm, with an emphasis on harvest.","23,498",,"21,199",6,2021-04-08,20000000,USD,20000000,27399999,USD,27399999,"National Science Foundation, Root Ventures, Haystack, Susa Ventures, SVG Ventures",5,14,2,"Eric Adamson, Tim Brackbill",11-50,"Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,http://www.tortugaagtech.com,https://twitter.com/tortugaagtech,https://www.facebook.com/TortugaAgTech/,https://www.linkedin.com/company/tortuga-agtech/about/,"Tortuga AgTech empowers growers by using robots that perform a variety of labor-intensive tasks on the farm, with an emphasis on the harvest. Tortuga AgTech's mission is to build a healthier society, and a thriving ecosystem, through smarter farming. To do this, they want to enable growers to sell better produce - unique, tasty, nutritious food. They're doing this by building Digital Horticulture systems, made up of powerful technology like robotics, automation, and precision data analytics and machine learning. These systems will enable advanced growing methods to compete with scale agriculture, which means growers will be able to grow better produce that's also better for the planet. The automation of picking, packing, and trimming will reduce significantly the manual labor hours needed to grow to produce. It will also increase yields through denser layouts and optimized grow conditions. And, they'll help create full-time local technical jobs as well. And they do all of that while providing fresher, healthier, and more sustainable products to the humans living near their grower customers' operations."
Altoida,https://www.crunchbase.com/organization/altoida,"Artificial Intelligence (AI), Augmented Reality, Health Care, Health Diagnostics, Medical, Medical Device, mHealth, Software","Washington, District of Columbia, United States",2016-01-01,year,24749815,USD,24749815,Altoida is creating a new gold standard in brain health with Precision Neurology.,"23,553",,"21,247",9,2022-03-30,14000000,USD,14000000,21966529,USD,21966529,"FYRFLY Venture Partners, Hikma Ventures, VI Partners, Venture Kick, Whitecap Venture Partners",7,15,5,"Adrian Locher, Fabian Wahle, Ioannis Tarnanas, Maximilian Bügler, Richard Fischer",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Health Care, Mobile, Science and Engineering, Software",,,Active,For Profit,http://www.altoida.com,https://twitter.com/altoida,,https://www.linkedin.com/company/altoida,"Altoida is creating a new gold standard in brain health with Precision Neurology. We're radically transforming the method for measuring brain function and diagnosing neurological disease, using just your smartphone or tablet. Our products are backed by more than 20 years of innovative research in digital biomarkers, augmented reality (AR), and artificial intelligence (AI). Altoida received FDA Breakthrough Device Designation in July 2021. Our first device is a Computerized Cognitive Assessment Aid that is classified as Class II, 510(k) exempt."
Cobalt,https://www.crunchbase.com/organization/cobalt-robotics-inc,"Artificial Intelligence (AI), Robotics, Security","San Mateo, California, United States",2016-01-01,year,53300000,USD,53300000,"Cobalt Robotics is a service robotics company designed to enhance operational effectiveness, starting with physical security and facilities.","23,727",,"21,410",3,2019-06-25,36800000,USD,36800000,53300000,USD,53300000,"Founders Fund, Sequoia Capital, Coatue, Fifth Wall, Promus Ventures",4,12,2,"Erik Schluntz, Mike LeBlanc",101-250,"Artificial Intelligence (AI), Data and Analytics, Hardware, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://www.cobaltrobotics.com/,https://twitter.com/CobaltRobotics,https://www.facebook.com/cobaltrobotics/,https://www.linkedin.com/company/cobaltrobotics/,"Cobalt builds indoor robots that work alongside human guards to provide security. It offers indoor security robots that do patrolling in the premises, as well as look for intruders or anything that's out of the ordinary; and comprise intruder and anomaly detection, human-robot interaction, and mapping and sensing capabilities.   Erik Schluntz and Travis Deyle founded it in 2016, with its headquarters in San Mateo in California."
"EolianVR, Inc.",https://www.crunchbase.com/organization/eolianvr-inc,"Artificial Intelligence (AI), Augmented Reality, Government, GovTech, Military, Mobile Apps, Software, Virtual Reality","Largo, Florida, United States",2016-04-16,day,2012500,USD,2012500,Mixed Reality (XR) Focused Defense Tech Firm,"23,884",,"21,554",3,2025-07-01,,,,2012500,USD,2012500,,,,1,Mike Simmons,11-50,"Apps, Artificial Intelligence (AI), Data and Analytics, Government and Military, Hardware, Information Technology, Mobile, Science and Engineering, Software",,,Active,For Profit,https://www.eolianvr.com,https://twitter.com/EolianVR,https://www.facebook.com/eolianvr,https://www.linkedin.com/company/eolianvr,"Founded in 2016 and headquartered in Florida, Eolian is a defense-tech firm principally engaged in the research, design, development, integration, and sustainment of military solutions that utilize mobile devices and mixed reality (XR). Our mission is to help America win her next war. Our primary customer is the United States Special Operations Command (“USSOCOM”), and our current contracts include a $10m Production OTA with USSOCOM via the congressionally funded APFIT program, and a $2.9m prototype OTA with the Defense Innovation Unit (“DIU”).  Our patented flagship commercial product is the Augmented Reality Team Awareness Kit (ARTAK)— a 3D mission planning and command & control (“C2”) platform."
Streann Media,https://www.crunchbase.com/organization/streann-media,"Advertising, Apps, Artificial Intelligence (AI), Augmented Reality, Fantasy Sports, Music Streaming, Soccer, Social Media, Video Streaming","Miami, Florida, United States",2016-04-01,day,3040000,USD,3040000,"Pioneering TV 3.0: Where AI, Augmented Reality, and Social Content converge for an unparalleled multi-platform entertainment experience.","23,998",,"21,661",4,2024-09-27,,,,2040000,USD,2040000,"DeepWork Capital, Endeavor Miami, Naples Technology Ventures, Tamiami Angel Funds, New World Angels",2,5,2,"Antonio Calderon, Giovanni Punzo",51-100,"Advertising, Apps, Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Gaming, Hardware, Internet Services, Media and Entertainment, Music and Audio, Sales and Marketing, Science and Engineering, Software, Sports, Video",,,Active,For Profit,http://www.streann.com/,https://twitter.com/streannmedia,https://www.facebook.com/streann/,https://www.linkedin.com/company/streann-media/,"Transforming the landscape of modern media, we are pioneering the era of TV 3.0, where Artificial Intelligence, Augmented Reality, and Social Content seamlessly integrate to offer an unparalleled entertainment experience across all platforms and screens. Setting the gold standard for next-generation media, we blend cutting-edge technologies with engaging content, turning passive viewing into interactive social experiences. Welcome to the future of entertainment. Established in Miami, Florida, the company has won several industry awards for its innovations and has millions of active users in 141 geographies."
Miso Robotics,https://www.crunchbase.com/organization/miso-robotics,"Artificial Intelligence (AI), Consumer Electronics, Machine Learning, Robotics","Pasadena, California, United States",2016-01-01,year,96850809,USD,96850809,"AI & Robotics for Restaurants, Makers of Flippy","24,310",,"21,949",12,2023-09-18,551384,USD,551384,96850809,USD,96850809,"SeedInvest, Crowdcube, Pitbull Ventures, Ecolab, Levy Restaurants",3,12,4,"Buck Jordan, David D. Zito, Robert Anderson, Ryan Sinnet",51-100,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,http://misorobotics.com,https://twitter.com/misorobotics,https://www.facebook.com/misorobotics,https://www.linkedin.com/company/miso-robotics,"Miso Robotics develops and manufactures artificial intelligence-driven robots that assist chefs in making food at restaurants. Through intelligent automation solutions that close some of the most significant gaps in back-of-house kitchen operations, Miso Robotics is transforming the commercial foodservice industry.  The company offers Flippy, a burger-grilling robot, which grabs unwrapped burger patties, moves them into position on a hot grill, keeps track of each burger’s cook time and temperature then alerts human cooks when it’s time to apply cheese or other toppings."
Voicea,https://www.crunchbase.com/organization/workfit,"Artificial Intelligence (AI), Collaboration, Machine Learning, Virtual Assistant","Menlo Park, California, United States",2016-10-01,day,20000000,USD,20000000,"Voicea created EVA, an Enterprise Voice Assistant that joins meetings to take notes and identify action items; making them more productive!","24,403",,"22,039",4,2019-09-25,,,,20000000,USD,20000000,"Headline, Battery Ventures, Cisco Investments, Greycroft, Microsoft",3,15,4,"Ahmad Abdulkader, David Wiener, Mohamed El-Geish, Omar Tawakol",11-50,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,Closed,For Profit,https://www.voicea.com/,https://twitter.com/VoiceaCorp,https://www.facebook.com/voiceacorp/,https://www.linkedin.com/company/voicea/,"Voicea is the creator of EVA, an Enterprise Voice Assistant. EVA is an intelligent meeting facilitator that helps people have more productive meetings by making meetings searchable, taking note of decisions, and encouraging follow-up on action items. Leveraging a blend of artificial intelligence and speech recognition, EVA is built to propel professionals to be more efficient, effective and creative. Headquartered in Menlo Park, CA. Voicea is led by veterans from Oracle, Facebook, and LinkedIn."
Aicody,https://www.crunchbase.com/organization/aicody,"Artificial Intelligence (AI), Robotics, Software","San Francisco, California, United States",2016-01-01,year,13437100,USD,13437100,Aicody is an artificial intelligence company that builds AI products and services for businesses.,"24,503",,"22,127",3,2023-10-19,5834700,USD,5834700,13437100,USD,13437100,,,,7,"Alice Graham, Ash Kauf, Ava Abraham, Daniela Perez, Joubin Reif, Lisa Adams, Mike Wang",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://www.aicody.com,https://x.com/aico247,,https://www.linkedin.com/company/aicody,"Aicody is a San Francisco-based company specializing in artificial intelligence (AI) products and services. It brings together a team of exceptionally talented individuals to foster collaboration on cutting-edge AI technologies, tackling some of the most challenging problems of our time. Aicody's mission is to advance AI-driven solutions that contribute to the betterment of humanity, with a strong focus on artificial intelligence, robotics and mechatronics, and software development."
Espressive,https://www.crunchbase.com/organization/espressive,"Artificial Intelligence (AI), Information Technology, Robotics, Software","Santa Clara, California, United States",2016-01-01,year,53000000,USD,53000000,Espressive specializes in providing companies with artificial intelligence support for employees.,"24,694",,"22,298",3,2020-03-25,30000000,USD,30000000,53000000,USD,53000000,"General Catalyst, Insight Partners, Wing Venture Capital",3,3,1,Pat Calhoun,51-100,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.espressive.com/,https://www.twitter.com/Espressive_AI,,https://www.linkedin.com/company/espressive/,"Espressive specializes in providing companies with artificial intelligence support for employees. Its AI-based virtual support agent (VSA) called Barista, brings the ease of consumer virtual assistants, such as Amazon Alexa and Google Home, into the workplace. Barista automates the resolution of employee questions, issues, and requests with personalized experiences that result in employee adoption of 80 to 85% and reduced help desk call volume of 40 to 60%. The company was founded in 2016 and is headquartered in Santa Clara, California."
Legion Technologies,https://www.crunchbase.com/organization/legion,"Analytics, Artificial Intelligence (AI), Human Resources, Productivity Tools, SaaS","Santa Clara, California, United States",2016-01-01,year,185500000,USD,185500000,Legion Technologies offers an AI-powered workforce management platform designed to enhance labor efficiency and employee engagement.,"24,951",,"22,539",6,2024-12-12,50000000,USD,50000000,185500000,USD,185500000,"Norwest Venture Partners, First Round Capital, Riverwood Capital, Dollar General, XYZ Venture Capital",4,10,1,Sanish Mondkar,101-250,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://legion.co,https://twitter.com/LegionTech,https://www.facebook.com/LegionWork,https://www.linkedin.com/company/legionco,"Legion Technologies delivers a workforce management platform that enables businesses to maximize labor efficiency and employee engagement simultaneously. The Legion WFM platform is intelligent, automated, and employee-centric. It delivers 13x ROI through schedule optimization, reduced attrition, increased productivity, and operational efficiency. Legion delivers cutting-edge technology in an easy-to-use platform and mobile app that employees love. Backed by Norwest Venture Partners, Stripes, First Round Capital, XYZ Ventures, Webb Investment Network, Workday Ventures, and NTT DOCOMO Ventures, Legion is recognized by Inc. as one of the 5000 fastest-growing private companies in America."
Hippo Video,https://www.crunchbase.com/organization/hippo-video,"Consumer Research, Enterprise Software, Machine Learning, SaaS, Sales","Newark, Delaware, United States",2016-01-01,year,14000000,USD,14000000,Hippo Video provides a video CX platform to help businesses engage with their audiences in an authentic way through personalized videos.,"25,033",,"22,615",4,2023-02-15,8000000,USD,8000000,14000000,USD,14000000,"Alpha Wave Global, Kae Capital, Exfinity Venture Partners, Dallas Venture Capital, Alpha Wave Incubation",5,6,3,"Karthi Mariappan, Nilamchand Jain, Srinivasan Krishnan",51-100,"Artificial Intelligence (AI), Data and Analytics, Design, Sales and Marketing, Software",,,Active,For Profit,http://www.hippovideo.io,https://twitter.com/thehippovideo,https://www.facebook.com/hippovideo,https://www.linkedin.com/company/lyceumhippo,"Hippo Video provides a video customer experience platform that helps businesses engage with their audiences in an authentic way through personalized videos and hence accelerate conversions multifold. Hippo Video leverages AI and machine learning technologies to help businesses create, edit, personalize, and provide actionable analytics for videos. Hippo Video has hundreds of thousands of active users globally and is backed by KAE Capital and Sequoia Surge."
Apptest.ai,https://www.crunchbase.com/organization/apptest-ai,"Artificial Intelligence (AI), Developer Tools, Mobile, Usability Testing","San Jose, California, United States",2016-10-01,month,8700000,USD,8700000,Fully automated mobile app QA at your fingertips,"25,252",,"22,820",4,2024-06-10,3700000,USD,3700000,8700000,USD,8700000,"Samsung NEXT, STIC Ventures, DA Value Investment, Xeno Holdings, Naviator Global",3,7,3,"HyunJin Park, Jae-Jun Hwang, Sandy Sanghui Park",11-50,"Artificial Intelligence (AI), Data and Analytics, Design, Mobile, Science and Engineering, Software",,,Active,For Profit,https://apptest.ai,https://twitter.com/ApptestAI,,https://www.linkedin.com/company/apptest-ai/,"AI-powered automated mobile QA/testing solution. We envision a future free of mobile app crashes for mobile app users, and no more scripting or workflow design required for developers and testers. The company develops a bot AI engine for a high performing, reliable exploratory testing experience. Offices are located in the US and Seoul."
Octane AI,https://www.crunchbase.com/organization/octane-ai,"Artificial Intelligence (AI), Data Collection and Labeling, E-Commerce, Marketing Automation, SaaS, SMS","San Francisco, California, United States",2016-01-01,year,10750000,USD,10750000,"Octane AI provides an all-in-one platform for engaging quizzes, data collection, and personalized Facebook Messenger and SMS automation.","25,761",,"23,291",4,2021-07-20,5000000,USD,5000000,10750000,USD,10750000,"General Catalyst, FJ Labs, Mana Ventures, Boost VC, Bullpen Capital",3,16,4,"Ben Parr, Ben Parr, Leif K-Brooks, Matt Schlicht",11-50,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Internet Services, Messaging and Telecommunications, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.octaneai.com,https://twitter.com/octaneai,https://www.facebook.com/octaneai,https://www.linkedin.com/company/octane-ai,"Trusted by 1,000+ Shopify and Shopify plus brands, Octane AI provides an all-in-one platform for engaging quizzes, data collection, and personalized Facebook Messenger and SMS automation. Merchants use Octane AI to connect, convert, and retain customers by personalizing the customer journey and giving customers the confidence to purchase. Octane AI is backed by top Silicon Valley investors, including Bullpen Capital, General Catalyst, FJLabs, M Ventures, and the founders of Hipmunk, Hearsay Systems, and Articulate. The company is all-remote and employs team members in 10+ countries. It was founded in 2016 by Matt Schlicht, Ben Parr, and Leif K-Brooks."
Spectrum Labs,https://www.crunchbase.com/organization/spectrum-5,"Artificial Intelligence (AI), Big Data, Enterprise Software, Gaming, Internet, Machine Learning, Software","San Francisco, California, United States",2016-12-01,month,45000000,USD,45000000,Spectrum Labs is a technology company that helps build a safer internet through AI content moderation.,"25,824",,"23,351",4,2022-01-24,32000000,USD,32000000,45000000,USD,45000000,"Gaingels, Greycroft, Wing Venture Capital, Ridge Ventures, Munich Re Ventures",4,17,3,"Jackson Moses, Josh Newman, Justin Davis",11-50,"Artificial Intelligence (AI), Data and Analytics, Gaming, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://www.spectrumlabsai.com,https://twitter.com/SpectrumLabsAI,https://www.facebook.com/RealSpectrumApp,https://www.linkedin.com/company/spectrum-labs,"Spectrum Labs is a technology company, platform, and community that focuses on making the internet a safer and more valuable place for all. The company identifies toxic behaviors across text, voice, and languages enabling trust and safety teams to reduce content moderation costs and increase the detection of brand-destroying behaviors."
TypingDNA,https://www.crunchbase.com/organization/typingdna,"Artificial Intelligence (AI), Cyber Security, Developer APIs, Fraud Detection, Identity Management, SaaS, Software","Brooklyn, New York, United States",2016-10-01,month,8920000,USD,8920000,TypingDNA is a cybersecurity SaaS platform that offers authentication and fraud detection services.,"26,355",,"23,838",5,2020-01-04,7000000,USD,7000000,8920000,USD,8920000,"Techstars, Right Side Capital Management, Credo Ventures, GapMinder VC, Gradient",2,16,3,"Adrian Gheara, Cristian Tamas, Raul Popa",11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Payments, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://www.typingdna.com,https://www.twitter.com/typingdna,https://www.facebook.com/typingdna,https://www.linkedin.com/company/typingdna,"TypingDNA provides typing biometrics authentication as a service, enabling companies to recognize people by the way they type. The company's authentication technology compares how people type on their keyboards against previous recordings. Works on both mobiles and PCs. Headquartered in New York, United States, with offices in Romania, EU."
Astraea,https://www.crunchbase.com/organization/astraea-inc,"Analytics, Artificial Intelligence (AI), Geospatial, Machine Learning, Satellite Communication, Software, Sustainability","Charlottesville, Virginia, United States",2016-09-01,day,16450000,USD,16450000,GeoSpatial Intelligence SaaS deriving insight from EO satellite imagery,"26,662",,"24,120",4,2022-07-21,6500000,USD,6500000,16450000,USD,16450000,"Aligned Climate Capital, Children's Investment Fund Foundation, CAV Angels, Carbon Drawdown Collective, Tydall Investment Partners",3,7,5,"Brendan Richardson, Daniel Bailey, Kimberly Scott, Matt Eldridge, Simeon Fitch",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Navigation and Mapping, Science and Engineering, Software, Sustainability",,,Closed,For Profit,https://www.astraea.earth,https://twitter.com/AstraeaInc,,https://www.linkedin.com/company/astraea/,"Astraea has built the world’s most advanced machine learning platform for Earth-observing satellite data and geospatial information.  Our EarthAI platform provides instant access to more than 20 petabytes and 20 years of satellite imagery and other sources of geospatial data as well as powerful machine learning & cloud based compute capabilities to rapidly and cost-effectively prototype GeoAI applications in any sector or industry.  Once developed, these GeoAI applications can be seamlessly scaled and automated thru EarthAI Pulse.  A few examples of EarthAI derived applications include a US-wide up-to-the minute survey of ALL utility scale solar installations using free Sentinel 2 satellite data;  a multi-state, multi-year assessment of the health and heat stress effects on long leaf pine forest assets for a global non-profit; a multi-city industrial real-estate acquisition target list evaluation for a global real estate investment group; a satellite-based carbon accounting application for a global ERP vendor and many, many more.  The power/potential of geospatial AI is almost unlimited.  Astraea's EarthAI makes it real."
Yembo,https://www.crunchbase.com/organization/yembo,"Artificial Intelligence (AI), B2B, Internet, Machine Learning, Software","San Diego, California, United States",2016-01-01,year,12945163,USD,12945163,Yembo is an artificial intelligence company that uses advanced deep learning technology and understands videos just like humans do.,"27,037",,"24,472",2,2021-04-21,8500000,USD,8500000,12945163,USD,12945163,Imagen Capital Partners,1,1,2,"Siddharth Mohan, Zach Rattner",51-100,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Other, Science and Engineering, Software",,,Active,For Profit,https://yembo.ai,,,https://www.linkedin.com/company/yembo,"At Yembo, we are bringing a digital shopping experience to all home services (moving, insurance, painting, etc.). We are using software and computer vision based artificial intelligence to eliminate the super analog process - waiting for a trained estimator to visit your home to count furniture or measure your floors and walls."
Overwatch Imaging,https://www.crunchbase.com/organization/overwatch-imaging,"Aerospace, Artificial Intelligence (AI), Drones, Navigation, Photography","Hood River, Oregon, United States",2016-02-01,month,11150000,USD,11150000,Overwatch Imaging designs and manufactures imaging systems with custom onboard AI software for piloted aircraft and drones.,"27,045",,"24,479",1,2022-04-05,11150000,USD,11150000,11150000,USD,11150000,"Shield Capital, L3Harris Technologies, Portland Seed Fund, Bridger Aerospace, Squadra Ventures",2,5,2,"Greg Davis, Nick Anderson",11-50,"Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Content and Publishing, Data and Analytics, Hardware, Media and Entertainment, Navigation and Mapping, Science and Engineering, Software",,,Active,For Profit,http://www.overwatchimaging.com/,,,https://www.linkedin.com/company/overwatch-imaging/,"Overwatch Imaging designs and manufactures imaging systems with custom onboard AI software for piloted aircraft and drones. The precision imaging systems help organizations quickly find what they are looking for from the air, so they can focus less on the search and more on the best response. Specific uses of Overwatch Imaging systems include automated land surveillance, maritime patrol and search, and linear infrastructure inspection. Overwatch Imaging was founded in 2016 by UAS and airborne imaging experts and is based in Hood River, Oregon."
