Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Ushur,https://www.crunchbase.com/organization/ushur-inc,"Artificial Intelligence (AI), Cloud Management, Machine Learning, Natural Language Processing, SaaS","Santa Clara, California, United States",2014-01-01,year,106999998,USD,106999998,Ushur is a cloud-based AI company that automates service workflows in both the backend process and conversational interfaces.,"9,653",,"8,558",6,2025-02-07,14999998,USD,14999998,106999998,USD,106999998,"Plug and Play, 8VC, Iron Pillar, Third Point Ventures, Pentland Ventures",3,6,2,"Henry Peter, Simha Sadasiva",251-500,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://ushur.com,https://twitter.com/ushurInc,https://www.facebook.com/ushurme,https://www.linkedin.com/company/ushur-me,"Ushur is a cloud-based automation platform that automates service workflows in both the backend process and conversational interfaces.The company develops intelligent automation solutions that include, Ushur Virtual Customer Assistant, smart technology that automates proactive member, claimant, agent, or broker communications across virtually any channel, reaching out to customers, understanding what they need, and automatically taking the next steps; Ushur SmartMail, a software that allows insurers to process high-volumes of the customer, agent and broker email automatically, allowing carriers to respond faster and efficiently; Ushur Flowbuilder, the web-based no-code builder allows claims, broker services, and customer support teams to build, deploy and track rich digital engagements that improve business agility and the customer experience while minimizing the burden on IT. By leveraging the company's Robotic Process Automation (RPA) and Language Intelligence Service Architecture (LISA), insurance companies can accelerating capital and time-intensive processes like claims, customer support, billing, and enrollment to digitally transform service workflows."
Sentera,https://www.crunchbase.com/organization/sentera,"Agriculture, AgTech, Analytics, Artificial Intelligence (AI), Farming, Machine Learning, Robotics, Software","Saint Paul, Minnesota, United States",2014-01-01,year,62439193,USD,62439193,Analytics and machine learning insights for digital agriculture.,"10,634",,"9,450",6,2023-05-02,,,,56939193,USD,56939193,"La Caisse, S2G Investments, AgFunder, iSelect Fund, Middleland Capital",4,8,4,"Eric Taipale, Greg Emerick, John Hudson, Kris Poulson",101-250,"Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://sentera.com,https://twitter.com/sentera_uas,https://www.facebook.com/senterauas/,https://www.linkedin.com/company/sentera/,"Sentera provides decision support and insights to growers, advisors, and enterprise customers.  Our products use machine learning, modeling, and data sciences tools to gather data, organize it, and quickly turn it into insights that improve outcomes for growers, advisors, and retailers.  We deliver the best insights from high-resolution drone imagery, satellites, field equipment, and other sensors, and combine it with advanced modeling and analytics tools at scale."
Komodo Health,https://www.crunchbase.com/organization/komodo-health,"Health Care, Information Technology, Predictive Analytics, Software","San Francisco, California, United States",2014-01-01,year,514000000,USD,514000000,"Komodo Health is an IT firm that specializes in data engineering, life sciences, artificial intelligence, and machine intelligence services.","10,705",,"9,515",7,2022-12-13,200000000,USD,200000000,514000000,USD,514000000,"Andreessen Horowitz, Coatue, Felicis, ICONIQ Growth, Oak HC/FT",3,12,2,"Arif Nathoo, Web Sun",501-1000,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Software",,,Active,For Profit,https://www.komodohealth.com/,https://x.com/komodohealth,,https://www.linkedin.com/company/komodo-health,"Komodo Health develops computer software that brings transparency and market intelligence to healthcare and life sciences. Its software platform applies artificial intelligence and other advanced data science techniques to its Healthcare Map. The company empowers a multitude of healthcare stakeholders life science companies, healthcare payers and providers, patient advocacy groups, and others to create a more cost-effective, value-driven healthcare system."
ROSS Intelligence,https://www.crunchbase.com/organization/ross-intelligence,"Artificial Intelligence (AI), Legal, Machine Learning, Natural Language Processing","San Francisco, California, United States",2014-01-01,year,14760997,USD,14760997,ROSS Intelligence builds artificially intelligent tools to the legal world.,"10,725",,"9,531",8,2023-08-31,1640997,USD,1640997,14760997,USD,14760997,"Y Combinator, Inovia Capital, Real Ventures, Avant Global, UpHonest Capital",1,15,4,"Akash Venkat, Andrew Arruda, Jimoh Ovbiagele, Pargles Dall'Oglio",11-50,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://blog.rossintelligence.com,https://twitter.com/ROSSIntel,https://www.facebook.com/rossintelligence/,https://www.linkedin.com/company/5385357/,"ROSS Intelligence builds artificially intelligent tools to enhance lawyer’s abilities – allowing them to do more than ever before humanly possible. Their vision is to create the world’s smartest lawyer. Their first product, ROSS, is an artificially intelligent lawyer. ROSS Intelligence's customers include many of the top law firms and corporate legal departments, both in the United States and abroad. ROSS Intelligence transforms lawyers' workflow with artificial intelligence. ROSS Intelligence operates out of Toronto, San Francisco, and New York."
Descartes Labs,https://www.crunchbase.com/organization/descartes-labs,"Agriculture, Analytics, Artificial Intelligence (AI), Consumer Goods, Geospatial, Government, Image Recognition, Machine Learning, Mining, SaaS","Santa Fe, New Mexico, United States",2014-01-01,year,58000000,USD,58000000,Descartes Labs is a technology company that automates the analysis of geospatial data to help organizations answer key questions.,"10,829",,"9,627",4,2019-10-11,20000000,USD,20000000,58000000,USD,58000000,"DCVC, Cargill, Correlation Ventures, Crosslink Capital, Sandbox Industries",3,14,6,"Adam Smith, Mark Johnson, Mark Mathis, Mike Warren, Steven Brumby, Tim Kelton",51-100,"Agriculture and Farming, Artificial Intelligence (AI), Consumer Goods, Data and Analytics, Government and Military, Natural Resources, Navigation and Mapping, Science and Engineering, Software",,,Active,For Profit,http://www.descarteslabs.com,https://twitter.com/DescartesLabs,https://www.facebook.com/DescartesLabs/,https://www.linkedin.com/company/9412387,"Descartes Labs is a technology company that automates the analysis of geospatial data to help organizations answer key questions about the physical. It enables the analysis of earth observation data at scale, providing services and solutions across commodity sourcing and forecasting, resource exploration, and climate resilience."
ImmersiveTouch,https://www.crunchbase.com/organization/immersivetouch,"3D Technology, Artificial Intelligence (AI), Augmented Reality, Computer Vision, Health Care, Medical Device, Virtual Reality","Chicago, Illinois, United States",2014-01-01,year,4380000,USD,4380000,"AI Digital Surgery Platform to improve patient outcomes, reduce complications, and eliminate variability.","10,898",,"9,687",2,2023-06-06,,,,4380000,USD,4380000,MedTech Innovator,1,1,2,"Jay Banerjee, Pat Banerjee",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Health Care, Science and Engineering, Software",,,Active,For Profit,http://immersivetouch.com/,https://twitter.com/ImmersiveTouch,https://www.facebook.com/immersivetouch,https://www.linkedin.com/company/immersivetouch-inc-,"ImmersiveTouch is a medical technology company that develops AI digital surgery platforms to improve patient outcomes, reduce complications, and eliminate variability. It's Ikshana XR platform provides clinicians with key data insights that drive decision making."
Leia,https://www.crunchbase.com/organization/leia,"3D Technology, Artificial Intelligence (AI), Hardware, Mobile Devices, Nanotechnology","Menlo Park, California, United States",2014-01-01,year,325175000,USD,325175000,Leia Inc. is a leading provider of eyewear-free 3D display hardware and software solutions.,"11,406",,"10,152",9,2022-11-03,125000000,USD,125000000,130175000,USD,130175000,"Aon, Continental, Sputnik ATX, Babek Ismayil",2,4,3,"David Fattal, Pierre-Emmanuel Evreux, Zhen Peng",101-250,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Mobile, Science and Engineering, Software",,,Active,For Profit,https://www.leiainc.com,https://twitter.com/LeiaInc,https://www.facebook.com/leiainc,https://linkedin.com/company/leia-inc-,"Leia Inc. is a leading provider of eyewear-free 3D display hardware and software solutions. Their breakthrough technology, born from pioneering research at HP Labs and Philips, leverages advanced optics and AI to transform ordinary displays into naturally immersive experiences. They envision a future where the three-dimensional reality of our physical world is seamlessly reflected in the digital space to transform the way we work, play, and connect — and strive to make 3D accessible to anyone, anywhere, on any device."
Camino Financial,https://www.crunchbase.com/organization/camino-financial,"Artificial Intelligence (AI), Commercial Lending, Credit, Financial Services, FinTech, Small and Medium Businesses","Los Angeles, California, United States",2014-01-01,year,169550000,USD,169550000,Camino Financial is an online finance company that offers business loans and wealth-building solutions to help small businesses grow.,"12,110",,"10,791",11,2022-04-07,150000000,USD,150000000,10750000,USD,10750000,"L'ATTITUDE Ventures, Flybridge, Collaborative Fund, Impact America Fund, DILA Capital",4,11,2,"Kenneth Salas, Sean Salas",51-100,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Other, Science and Engineering, Software",,,Active,For Profit,http://www.caminofinancial.com/,https://twitter.com/caminofinancial,https://www.facebook.com/caminofinancial/info/?tab=page_info,https://www.linkedin.com/company/camino-financial,"Camino Financial is an AI-powered community lending platform that offers affordable credit and wealth building solutions to overlooked entrepreneurs. The company builds proprietary credit assessment and data aggregation AI to identify, price and provide affordable loans tailored to credit-invisible, cash-heavy businesses. By partnering with other financial institutions, public agencies and mission-aligned companies, Camino Financial is able to pool and distribute low-cost funding and educational resources to entrepreneurs. The winning combination of community-driven partnerships and AI technology results in offering loans with monthly payments 40% lower than alternative products in the market. All loans are tailored for upward mobility, setting entrepreneurs on a graduation path to an expanded suite of credit and other wealth building solutions. Camino Financial is a nationally certified Community Development Financial Institution (CDFI) with oversight by the U.S. Department of Treasury. Since inception, the company has funded over $140,000,000 across the United States, netting above $95,000,000 in incremental revenues and fees saved among its members. Camino Financial is headquartered in Los Angeles, California with supporting offices in Mexico City, Mexico and Bogota, Colombia."
Ceres AI,https://www.crunchbase.com/organization/ceres-imaging,"Agriculture, AgTech, Analytics, Artificial Intelligence (AI), Machine Learning, SaaS, Software","Oakland, California, United States",2014-01-01,year,83836385,USD,83836385,"Ceres AI is a data analytics platform designed for agriculture, assisting growers, lenders, and insurers in minimizing farming risks.","12,116",,"10,797",8,2024-09-04,,,,83836385,USD,83836385,"Insight Partners, Elemental Impact, XTX Ventures, REMUS Capital, Romulus Capital",4,10,1,Ashwin Madgavkar,101-250,"Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://ceres.ai,https://twitter.com/ceresimaging,https://www.facebook.com/ceresimaging,https://www.linkedin.com/company/ceres-a-i,"Ceres AI s a SaaS-based aerial spectral imagery and analytics company that serves farmers and agribusinesses. Using proprietary sensors, analytics, machine learning models, and plant science, Ceres delivers university-validated imagery-based intelligence to farms in the US, Australia and South America. This enables customers to identify pest, disease, water, and fertilizer issues weeks before they are visible to the naked eye."
Zeitview,https://www.crunchbase.com/organization/dronebase,"Artificial Intelligence (AI), Construction, Drones, Mapping Services","Los Angeles, California, United States",2014-01-01,year,173957370,USD,173957370,Zeitview is an aerial data analytics platform that provides aerial drone services for energy and infrastructure sectors.,"12,117",,"10,798",10,2025-03-05,60000000,USD,60000000,173957370,USD,173957370,"Y Combinator, Accel, Valor Equity Partners, Union Square Ventures, DJI",7,16,2,"Daniel Burton, Eli Tamanaha",101-250,"Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Navigation and Mapping, Real Estate, Science and Engineering, Software",,,Active,For Profit,https://www.zeitview.com,https://www.twitter.com/dronebase,https://www.facebook.com/DroneBaseInc,https://www.linkedin.com/company/dronebase,"Zeitview is an aerial data analytics platform that provides aerial drone services for energy and infrastructure sectors. Utilizing artificial intelligence and machine learning, the company analyzes visual data to provide actionable insights, enhancing asset performance and longevity. Zeitview serves industries such as solar, wind, property management, telecommunications, and utilities. Their platform delivers fast, accurate inspections, aiming to lower costs and improve operational efficiency."
Coda,https://www.crunchbase.com/organization/coda-add7,"Artificial Intelligence (AI), Collaboration, Document Management, Product Management, Productivity Tools, SaaS, Software","San Francisco, California, United States",2014-01-01,year,240000000,USD,240000000,Coda is a document collaboration platform that brings data and teams together.,"12,215",,"10,888",6,2023-03-02,,,,240000000,USD,240000000,"General Catalyst, Khosla Ventures, Alumni Ventures, New Enterprise Associates, NGP Capital",5,21,2,"Alex DeNeui, Shishir Mehrotra",251-500,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Science and Engineering, Software",,,Active,For Profit,https://coda.io,https://twitter.com/coda_hq,https://www.facebook.com/codahq,https://www.linkedin.com/company/codainc,"Coda creates online documents and the utility of applications into a single new canvas. Coda blends the flexibility of a document, the power of a spreadsheet, and the utility of applications into a single new canvas, enabling anyone to make a doc as powerful as an app. Coda is something entirely new, that looks and feels familiar. Makers start with a blank canvas and a familiar blinking cursor, but can use a new set of building blocks like tables that act like databases, or buttons that take action to create their own unique solutions."
Mashgin,https://www.crunchbase.com/organization/mashgin,"3D Technology, Artificial Intelligence (AI), Computer Vision, Retail Technology, Software","Palo Alto, California, United States",2014-09-01,day,73695000,USD,73695000,Mashgin is a software company that makes AI and computer vision checkout systems.,"12,876",,"11,470",5,2022-05-09,62500000,USD,62500000,73620000,USD,73620000,"Eclipse Ventures, Y Combinator, New Enterprise Associates, Root Ventures, Susa Ventures",4,17,2,"Abhinai Srivastava, Mukul Dhankhar",51-100,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,http://www.mashgin.com,http://twitter.com/mashgin,https://www.facebook.com/mashgin,https://www.linkedin.com/company/mashgin,"Mashgin's A.I. based self-checkout system can be deployed in a matter of minutes and at the fraction of the cost of Amazon Go. This system is already deployed across hundreds of locations and is used by tens of thousands of people every day. Mashgin was founded in 2014 and is based in Palo Alto, California."
ASAPP,https://www.crunchbase.com/organization/asapp,"Artificial Intelligence (AI), CRM, Customer Service, Enterprise Software, Sales Automation","New York, New York, United States",2014-01-01,year,380000000,USD,380000000,Breakthroughs are born out of research and ASAPP is advancing AI to drive greater human productivity and automating the world's workflows,"13,563",,"12,098",5,2023-06-01,,,,380000000,USD,380000000,"HOF Capital, Emergence Capital, Fidelity, Titanium Ventures, Dragoneer Investment Group",2,18,2,"Gustavo Sapoznik, Marcus Westin",251-500,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Professional Services, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,http://www.asapp.com,https://twitter.com/asapp,https://www.facebook.com/ASAPPInc,https://www.linkedin.com/company/asappco,"ASAPP AI Native® products, driven by advances in fundamental AI research, make organizations highly productive and effective by augmenting human activity and automating the world’s workflows. The ASAPP Customer Experience Performance (CXP) platform provides Contact Center customer care and sales agents with a platform to know the right thing to say and the right action to take, in real-time.  The ASAPP machine learning models are continuously learning and predicting from every customer interaction, effectively turning every agent into the best agent without the need for manual programming or extensive training. Many of the world’s largest companies in telecom, financial services, and travel use the solution. The company has offices in New York, Silicon Valley, London and Buenos Aires."
Clickvoyant,https://www.crunchbase.com/organization/clickvoyant,"Analytics, Artificial Intelligence (AI), Information Technology, Internet, Machine Learning, Software","San Diego, California, United States",2014-01-01,year,1200000,USD,1200000,Clickvoyant is an AI-powered analytics software that automates customer insights and finds $$ left on the table.,"13,868",,"12,370",2,2024-01-01,,,,1200000,USD,1200000,"EXPERT DOJO, How Women Invest, Hawke Ventures, Rogue Women’s Fund, Ideaship",1,8,2,"Kate Bartkiewicz, Mia Umanos",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://www.clickvoyant.com/,,https://www.facebook.com/clickvoyant,https://www.linkedin.com/company/clickvoyant/,"Clickvoyant's proprietary algorithms combine Director-level expertise with mathematical automation, statistics, and predictive analytics to provide customer analytics for all sized business."
Esperanto Technologies,https://www.crunchbase.com/organization/esperanto-technologies,"Artificial Intelligence (AI), Computer, Energy Efficiency, Machine Learning, Semiconductor","Mountain View, California, United States",2014-01-01,year,124000000,USD,124000000,"Esperanto Technologies develops massively parallel, energy-efficient chips for Generative AI based on the open standard RISC-V ISA","14,028",,"12,518",3,2021-04-30,61000000,USD,61000000,63000000,USD,63000000,"Western Digital, Almaz Capital, R136 Ventures, Comet Labs, Decent Capital",2,7,1,Dave Ditzel,51-100,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Energy, Hardware, Science and Engineering, Software, Sustainability",,,Active,For Profit,https://www.esperanto.ai/,https://twitter.com/EsperantoTech,,https://www.linkedin.com/company/esperanto-ai/,"Esperanto Technologies develops massively parallel, high-performance, energy-efficient computing solutions for Generative Artificial Intelligence / Machine Learning / HPC based on the open standard RISC-V instruction set architecture. Initially designed to meet the performance, power and total cost of ownership (TCO) requirements of large-scale datacenter customers, Esperanto’s inference chip is a general purpose, parallel processing solution that can accelerate many parallelizable workloads. It is designed to run any machine learning (ML) workload well, and to excel at Generative AI, one of the most important emerging AI workloads in datacenter and near edge applications."
Beyond Limits,https://www.crunchbase.com/organization/beyond-limits,"Artificial Intelligence (AI), Energy, Health Care, Industrial, Machine Learning","Glendale, California, United States",2014-01-01,month,158500000,USD,158500000,"Beyond Limits is an industrial and enterprise-grade AI technology company that focuses on energy, utilities and healthcare.","14,046",,"12,534",3,2020-09-22,133000000,USD,133000000,158500000,USD,158500000,"G42, BP Ventures",2,2,2,"AJ Abdallat, Mark James",251-500,"Artificial Intelligence (AI), Data and Analytics, Energy, Health Care, Manufacturing, Science and Engineering, Software",,,Active,For Profit,http://www.beyond.ai/,https://twitter.com/beyondlimitsai,https://www.facebook.com/BeyondLimitsAI/,https://www.linkedin.com/company/beyond-ai,"Beyond Limits is an Industrial and Enterprise-grade AI technology company that covers the full range of Artificial Intelligence, purpose-built for the most demanding sectors, including energy, utilities, and healthcare (as well as finance).   Beyond traditional artificial intelligence, Beyond Limits has developed powerful Cognitive AI that unifies human knowledge with machine learning techniques.  Its technology provides decision makers with efficient, reliable guidance and clear, understandable recommendations for everyday operational challenges to the most complex, mission-critical situations. Customers use Beyond Limits AI to drastically boost operational insights, improve operating conditions, enhance performance at every level, and ultimately increase profits as a result."
Mursion,https://www.crunchbase.com/organization/mursion,"Artificial Intelligence (AI), Augmented Reality, Corporate Training, Human Resources, Virtual Reality","San Francisco, California, United States",2014-01-01,year,40051868,USD,40051868,Mursion provides immersive simulated practice for essential skills in the workplace powered by humans and assisted by AI.,"14,873",,"13,289",5,2022-10-14,5000000,USD,5000000,40051868,USD,40051868,"NewSchools Venture Fund, New Markets Venture Partners, Charles and Lynn Schusterman Family Philanthropies, Propel Capital, Figure 8 Investments",2,8,2,"Arjun Nagendran, Mark Atkinson",101-250,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Education, Hardware, Science and Engineering, Software",,,Active,For Profit,https://mursion.com/,https://twitter.com/MursionInc,https://www.facebook.com/MursionInc,https://www.linkedin.com/company/mursion/,Mursion provides immersive simulated practice for essential skills in the workplace powered by humans and assisted by AI. Its virtual reality platform uses a combination of artificial intelligence and live actors to deliver powerful and personalized simulations. It provides a wide range of immersive and authentic workplace environments in which to simulate challenging interpersonal on-the-job exchanges.
Bonsai,https://www.crunchbase.com/organization/bonsai-ai,"Artificial Intelligence (AI), Developer Platform, Developer Tools, Machine Learning, Operating Systems","Berkeley, California, United States",2014-02-18,day,13620000,USD,13620000,Bonsai offers an AI platform that empowers enterprises to build and deploy intelligent systems.,"14,980",,"13,379",5,2020-06-10,,,,13620000,USD,13620000,"Siemens, New Enterprise Associates, SV Angel, Samsung NEXT, Forum Ventures",1,9,2,"Keen Browne, Mark Hammond",11-50,"Artificial Intelligence (AI), Data and Analytics, Platforms, Science and Engineering, Software",,,Active,For Profit,http://bons.ai,https://twitter.com/bonsaiai,https://www.facebook.com/bonsaiai,https://www.linkedin.com/company/bonsai-ai,"Bonsai offers an AI platform that empowers enterprises to build and deploy intelligent systems. By completely automating the management of complex machine learning libraries and algorithms, Bonsai enables enterprises to program AI models that improve system control and enhance real-time decision support. Businesses use these models today to increase automation and improve operational efficiency of industrial systems including robotics, manufacturing, supply chain, logistics, energy and utilities. Based in Berkeley, CA, Bonsai is backed by leading investors including NEA, Microsoft Ventures, ABB, Samsung NEXT and Siemens."
Cognixion,https://www.crunchbase.com/organization/cognixion,"Artificial Intelligence (AI), Augmented Reality, Machine Learning, Neuroscience, Software","Santa Barbara, California, United States",2014-01-01,year,16705097,USD,16705097,Cognixion is a neural interface startup creates AI-powered products for individuals with disabilities.,"15,385",,"13,746",5,2023-10-03,1939097,USD,1939097,13000000,USD,13000000,"Amazon Alexa Fund, Prime Movers Lab, Northwell Ventures, Volta Circle, Particular Ventures",2,7,1,Andreas Forsland,11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://www.cognixion.com,http://www.twitter.com/cognixion_ai,https://www.facebook.com/cognixion,https://www.linkedin.com/company/cognixion,"Cognixion is a computer software company that specializes in the fields of artificial intelligence, machine learning, and biotechnology. It features a sensory communication system that enables people to communicate using a brain-computer interface that translates brainwaves directly into communication. The company was founded in 2014 and headquartered in Santa Barbara, California."
Kevala,https://www.crunchbase.com/organization/kevala,"Analytics, Artificial Intelligence (AI), Energy, Environmental Consulting, Power Grid, Renewable Energy, Sustainability","San Francisco, California, United States",2014-01-01,year,21000000,USD,21000000,Kevala provides data-driven insights for an evolving energy market by combining proprietary analytics with advanced grid mapping.,"15,595",,"13,937",3,2021-08-31,21000000,USD,21000000,21000000,USD,21000000,"Elemental Impact, Thin Line Capital, C5 Capital, Tom Werner, Mark Ferron",3,5,2,"Aram Shumavon, Brad Bordine",51-100,"Artificial Intelligence (AI), Data and Analytics, Energy, Professional Services, Science and Engineering, Software, Sustainability",,,Active,For Profit,https://kevala.com/,https://twitter.com/kevalaanalytics,,https://www.linkedin.com/company/kevalaanalytics,"Founded in 2014, Kevala is a data and analytics company that specializes in delivering actionable grid intelligence. We help decision makers at the forefront of decarbonization predict and plan for a more robust, environmentally sustainable, effective, and safe grid with our cloud-based data analytics and visualization platform. Kevala leverages deep subject matter expertise across the entire energy value chain to expand insights from our platform, accelerate workflow integration, and position results to lead to successful strategic outcomes. Kevala is trusted by governments, utilities, and industry with the most sensitive critical infrastructure, market, and address-specific electric consumption and production data. We are a team of scientists, engineers, and energy wonks, inspired to usher in a cleaner future for the energy economy. Kevala's founder, Aram, worked in the heart of these emerging technologies and energy markets as an economist — and saw a clear path to an electrified world served by a more robust, environmentally sustainable, and effective power grid that took full advantage of new distributed energy and storage and revealed ways to best integrate this with the current, evolving reality. The principle of creating a better future by mapping mutual energy sources and systems is the foundation for everything we do."
Indico Data,https://www.crunchbase.com/organization/indico-data-solutions,"Analytics, Artificial Intelligence (AI), Machine Learning, Software","Boston, Massachusetts, United States",2014-01-01,year,49379000,USD,49379000,Indico Data provides machine learning solutions for automating data extraction and analysis from unstructured content.,"15,775",,"14,098",8,2024-06-06,19000000,USD,19000000,49200000,USD,49200000,"General Catalyst, Techstars, Two Sigma Ventures, .406 Ventures, Right Side Capital Management",4,22,4,"Alec Radford, Diana Yuan, Madison May, Slater Victoroff",101-250,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,http://indicodata.ai,http://twitter.com/IndicoData,http://www.facebook.com/IndicoDataSolutions,http://www.linkedin.com/company/indico-data-solutions,"Indico Data develops machine learning tools that automate the extraction and analysis of unstructured data. The tools enable users to process information from documents, images, and other non-standard formats. The focus is on facilitating access to relevant data for various applications."
Swish Analytics,https://www.crunchbase.com/organization/swish-analytics,"Analytics, Big Data, Fantasy Sports, Machine Learning, Predictive Analytics, Sports","San Francisco, California, United States",2014-03-01,day,8727422,USD,8727422,Swish Analytics  operates as machine learning system for sports.,"15,820",,"14,140",4,2019-05-29,6909110,USD,6909110,8727422,USD,8727422,"Titanium Ventures, R/GA Ventures, Elysian Park Ventures, SK Ventures, Global Sports Venture Studio",1,5,3,"Corey Beaumont, Joseph Hagen, Robert Skoff",1-10,"Artificial Intelligence (AI), Data and Analytics, Gaming, Software, Sports",,,Active,For Profit,http://swishanalytics.com,http://twitter.com/swishanalytics,http://www.facebook.com/pages/Swish-Analytics/652303321502147,https://www.linkedin.com/company/swish-analytics,"Swish Analytics provides sports predictions and analytics by using in-depth historical data and proprietary algorithms. In the age of information overload, we do the technical heavy lifting to provide the end consumer with simplistic metrics, stats, and forecasts that matter. Its platform serves fans, bettors and media partners via licensing and subscription-based services/products."
Salestools AI,https://www.crunchbase.com/organization/salestools-io,"Artificial Intelligence (AI), Business Development, Generative AI, Internet, Marketing, Sales Automation","San Francisco, California, United States",2014-12-01,day,2278290,USD,2278290,Salestools the worlds first AI ASDR and leader in Agentic Sales Agents,"15,890",,"14,207",3,2025-06-20,,,,2278290,USD,2278290,"GapMinder VC, Jesper Qvist",1,2,2,"Jesper Qvist, Loredana Qvist",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Professional Services, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,http://salestools.io,https://twitter.com/salestools.io,,,
Sea Machines Robotics,https://www.crunchbase.com/organization/sea-machines-robotics,"Artificial Intelligence (AI), Autonomous Vehicles, Marine Transportation, Navigation, Robotics","Boston, Massachusetts, United States",2014-01-04,day,44300000,USD,44300000,Sea Machines Robotics builds autonomous control and navigation systems for the commercial marine and boating industries.,"15,999",,"14,306",10,2024-02-06,12000000,USD,12000000,44250000,USD,44250000,"Techstars, Toyota Ventures, Right Side Capital Management, MassChallenge, LDV Capital",3,25,1,Michael Johnson,11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Navigation and Mapping, Science and Engineering, Software, Transportation",,,Active,For Profit,http://www.sea-machines.com,https://twitter.com/SeaMachines,https://www.facebook.com/pg/seamachinesrobotics/,https://www.linkedin.com/company/sea-machines,"Sea Machines Robotics develops autonomous control systems for commercial vessels. The technology enables navigation in marine environments. The focus is on applications in sectors such as shipping, offshore energy, and maritime logistics."
Xeeva,https://www.crunchbase.com/organization/xeeva,"Artificial Intelligence (AI), Machine Learning, Procurement, Software","Madison Heights, Michigan, United States",2014-01-01,year,40000000,USD,40000000,Xeeva is the leader in AI-powered spend management solutions that help drive real-time savings and optimize procurement processes.,"16,099",,"14,399",1,2018-04-12,40000000,USD,40000000,40000000,USD,40000000,Peakequity,1,1,1,Dilip Dubey,51-100,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.xeeva.com,https://www.twitter.com/xeevasoftware,https://www.facebook.com/xeevasoftware/,https://www.linkedin.com/company/xeeva,"Founded in 2014, Xeeva is focused on accelerating the advancement and automation of indirect spend management solutions. Its full suite source-to-pay solution does more than just improve processes, it transforms your business – allowing you to truly see more, do more, and save more. Uniquely built with patented AI at its core, the power of its advanced technology is embedded throughout the entire suite and drives actual results across your organization. Xeeva reveals insights no other solution can see, eliminates tactical and tedious procurement tasks, and generates immediate bottom-line value in places you didn’t even know to look. For more information, visit www.xeeva.com."
Imandra,https://www.crunchbase.com/organization/imandra,"Cloud Computing, Cloud Management, Government, Information Technology, Machine Learning","Austin, Texas, United States",2014-09-01,day,21581873,USD,21581873,Imandra specializes in cloud-scale automated reasoning.,"16,150",,"14,448",6,2024-04-20,9000000,USD,9000000,12581873,USD,12581873,"Citi, IQ Capital, Anthemis, AlbionVC, Green Visor Capital",7,8,2,"Denis Ignatovich, Grant Passmore",11-50,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Information Technology, Internet Services, Software",,,Active,For Profit,https://www.imandra.ai/,https://twitter.com/verifiedbyai,https://www.facebook.com/VerifiedByAI,https://www.linkedin.com/company/imandra,"Imandra specializes in cloud-scale automated reasoning. Its platform is designed to deliver rigor and governance to the world's most critical algorithms. The company was founded in 2014 and is headquartered in Austin, Texas."
