Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
MURF.AI,https://www.crunchbase.com/organization/murf-ai,"Artificial Intelligence (AI), Audio, Machine Learning, Speech Recognition","Salt Lake City, Utah, United States",2020-10-01,month,11500000,USD,11500000,"Murf AI is a synthetic speech technology startup developing lifelike AI voices for podcasts, slideshows, and professional presentations.","7,990",,"7,068",2,2022-09-20,10000000,USD,10000000,11500000,USD,11500000,"Elevation Capital, Z47, Vidit Aatrey, Ankit Bhati, Ashish Goel",2,11,3,"Ankur Edkie, Divyanshu Pandey, Sneha Roy",101-250,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Music and Audio, Science and Engineering, Software",,,Active,For Profit,https://murf.ai,https://twitter.com/MURFAISTUDIO,,https://in.linkedin.com/company/murf-ai,"Murf AI is a synthetic speech technology startup developing lifelike AI voices for podcasts, slideshows, and professional presentations without hiring a voice artist or using any complex recording equipment. It utilizes a text-based voice-over maker tool with hyper-realistic AI voices to simplify voice audios. The company's AI engine has been trained for hours to produce high-fidelity synthetic AI voices that mimic the nuances and subtleties, including the likeness, style, and uniqueness of the human voice. Murf AI was founded in October 2020 by Sneha Roy, Ankur Edkie, and Divyanshu Pandey and is headquartered in Salt Lake City, Utah."
Vector ML Analytics,https://www.crunchbase.com/organization/vector-ml-analytics,"Analytics, Artificial Intelligence (AI), B2B, Banking, Finance, Financial Services, FinTech, SaaS, Software","New York, New York, United States",2020-10-22,day,3200000,USD,3200000,"B2B, SaaS, Financial Forecasting Platform for Banks & Lending Institutions","8,129",,"7,189",3,2022-09-01,3000000,USD,3000000,3200000,USD,3200000,"Plug and Play, Right Side Capital Management",2,2,5,"... ..., Jade Clarke, Kevin McCarville, Phillip Morgia, Sadeq Safarini",11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Other, Science and Engineering, Software",,,Active,For Profit,https://www.vmlanalytics.com/,,,https://www.linkedin.com/company/vmlanalytics/,"Vector ML Analytics, Financial Forecasting Platform for Banks & Lending Institutions. Vector forecasts the balance sheet and income statement. This allows banks and lending institutions to capture all the moving parts for decision-making related to profitability analysis, capital planning, risk management and regulatory compliance."
Colossyan,https://www.crunchbase.com/organization/colossyan,"Artificial Intelligence (AI), Audio, Generative AI, Media and Entertainment, Software, Video, Video Editing","Wilmington, Delaware, United States",2020-01-01,year,28179350,USD,28179350,"Colossyan specializes in AI video for workplace learning, empowering users to generate videos from text through AI technology.","8,232",,"7,284",4,2024-02-06,22000000,USD,22000000,28179350,USD,28179350,"Lakestar, LAUNCHub Ventures, APX, Day One Capital, Emerge VC",3,9,3,"Dominik Mate Kovacs, Kristof Szabo, Zoltan Kovacs",51-100,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Music and Audio, Science and Engineering, Software, Video",,,Active,For Profit,https://www.colossyan.com,https://twitter.com/colossyan,https://www.facebook.com/colossyan,https://www.linkedin.com/company/colossyan,"Colossyan enables users to create videos from text using AI and is focused on Learning & Development (L&D) creators. Colossyan sidesteps the traditional video creation process, removing the need for cameras, studios, and conventional actors. Colossyan''s approach cuts down the time necessary to create videos from weeks to minutes. The company is dedicated to advancing the Colossyan platform, transforming it from a mere video creation tool into a comprehensive solution that facilitates interactive and engaging learning experiences."
Félix,https://www.crunchbase.com/organization/felix-44f4,"Artificial Intelligence (AI), Blockchain, FinTech, Natural Language Processing, Payments","San Francisco, California, United States",2020-01-01,year,99530292,USD,99530292,Félix is ​​a chat-based platform that enables Latinos in the US to send money abroad.,"8,243",,"7,293",6,2025-04-03,75000000,USD,75000000,99530292,USD,99530292,"General Catalyst, QED Investors, Castle Island Ventures, Contour Venture Partners, Newtopia VC",3,21,2,"Bernardo Garcia, Manuel J Godoy",101-250,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Other, Payments, Science and Engineering, Software",,,Active,For Profit,https://www.felixpago.com,https://twitter.com/Felixpago,,https://www.linkedin.com/company/felix-pago/,Félix is ​​a chat-based platform that enables Latinos in the US to send money abroad. We combine Blockchain and Artificial Intelligence to disrupt how remittances are done today and build the future of cross-border payments.
Fountain Life,https://www.crunchbase.com/organization/fountain-life,"Artificial Intelligence (AI), Health Care, Medical, Wellness","Naples, Florida, United States",2020-01-03,day,48399826,USD,48399826,"Fountain Life is a provider of fully-integrated platforms delivering predictive, preventative, personalized, and data-driven health.","8,258",,"7,306",4,2025-03-11,16748926,USD,16748926,48399826,USD,48399826,"Eos Venture Partners, Newcross Healthcare",2,2,3,"Peter Diamandis, Robert Hariri, Tony Robbins",251-500,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.fountainlife.com,,https://www.facebook.com/fountainlife,https://www.linkedin.com/company/fountain-life,"Fountain Life is a provider of fully-integrated platforms delivering predictive, preventative, personalized, and data-driven health. The company's approach to predictive, preventative, and personalized treatment, is grounded in data-driven services, including AI-enabled insights. They source cutting-edge science and technologies globally to provide the most effective and affordable treatments to improve healthspan, performance, and vitality. Fountain Life was founded in 2019 and is based in White Plains, New York."
Zephyr AI,https://www.crunchbase.com/organization/zephyr-ai,"Artificial Intelligence (AI), Biotechnology, Medical","Fairfax Station, Virginia, United States",2020-01-01,year,129500000,USD,129500000,Zephyr AI is a healthcare technology company that reshapes traditional approaches to drug discovery and precision medicine.,"8,263",,"7,311",2,2024-03-13,111000000,USD,111000000,129500000,USD,129500000,"BoxGroup, Liquid 2 Ventures, MedStar Health, AME Cloud Ventures, EPIQ Capital Group",6,11,2,"Grant Verstandig, Jeff Sherman",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.zephyrai.bio,https://twitter.com/zephyr_ai,,https://www.linkedin.com/company/zephyr-ai,"Zephyr AI is a high-growth healthcare technology company committed to radically reshaping traditional approaches to drug discovery and precision medicine. Zephyr AI collaborates with top health systems, health insurance plans, and biotechnology innovators to enhance Quality, Outcomes, and Costs."
Base64,https://www.crunchbase.com/organization/base64-ai,"Artificial Intelligence (AI), Document Management, Generative AI, Information Technology, Machine Learning, Natural Language Processing, SaaS, Software","New York, New York, United States",2020-01-15,day,4847000,USD,4847000,Intelligent document processing,"8,284",,"7,328",3,2024-07-01,3000000,USD,3000000,4847000,USD,4847000,"Sequoia Capital, Gaingels, Long Journey Ventures, Zero Prime Ventures, Nevzat Aydın",3,19,1,Ozan E Bilgen,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://base64.ai,https://twitter.com/base64ai,https://facebook.com/base64ai,https://linkedin.com/company/base64ai,"Base64.ai automates all document processes using Generative AI and Large Language Models. The startup is disrupting the $100 billion Intelligent Document Processing market with its unique capability to understand any document without training. Base64 won multiple industry awards, including Best IDP (Intelligent Document Processing) Startup of 2025 and various G2 badges for best-in-class by customer votes. It has six patent applications, supports over 2,800 document types, and has 400+ no-code integrations. It's over $1m ARR with 2.5x growth in the year. The startup was funded by Long Journey Ventures, Prime Zero, and Sequoia Scout. The founder, Ozan Bilgen, was a software engineer/manager at Microsoft, Netflix, PayPal, Uber, and Palantir."
BLNG,https://www.crunchbase.com/organization/blng,"Artificial Intelligence (AI), E-Commerce, Jewelry","Los Angeles, California, United States",2020-12-09,day,4500000,USD,4500000,AI Jewelry Design & Experience Suite,"8,286",,"7,330",2,2025-04-08,3000000,USD,3000000,4500000,USD,4500000,"Speedinvest, Cove Fund, focal, eSeed Challenge",1,4,1,Valerie Leblond,1-10,"Artificial Intelligence (AI), Commerce and Shopping, Consumer Goods, Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://blng.ai,,,https://www.linkedin.com/company/blng-ai/,BLNG is a Generative AI company providing design software and data products for the jewelry industry.
Federato,https://www.crunchbase.com/organization/federato,"Artificial Intelligence (AI), FinTech, Insurance, InsurTech, Software","Palo Alto, California, United States",2020-01-01,year,80000000,USD,80000000,"Federato provides a RiskOps platform that streamlines underwriting processes for insurance carriers, MGAs, and MGUs.","8,396",,"7,430",4,2024-11-20,40000000,USD,40000000,80000000,USD,80000000,"StepStone Group, Pear VC, Caffeinated Capital, Emergence Capital, John Raguin",4,7,2,"William Ross, William Steenbergen",51-100,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,Active,For Profit,https://www.federato.ai,https://twitter.com/Federato_AI,,https://www.linkedin.com/company/federato,"Federato provides an underwriting platform for insurance companies. The company's underwriter workflow software ostensibly allows actuaries and portfolio analysts to drive analysis into the hands of front-line underwriters, allowing clients to understand and make better decisions."
Engin Sciences,https://www.crunchbase.com/organization/engin-sciences-inc,"Artificial Intelligence (AI), Human Resources, Recruiting, SaaS, Software","New York, New York, United States",2020-08-01,day,6596790,USD,6596790,Engin Sciences develops AI-Driven HR software that gives companies access to a virtual talent management system.,"8,508",,"7,533",3,2023-04-06,2500000,USD,2500000,6596790,USD,6596790,"The London Fund, JourneyOne Ventures, Gotham Green Partners, Peter Flint, David Belsky",2,5,3,"Ashesh Shah, Palle Pedersen, Sloane Barbour",11-50,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://engin.co,,,https://www.linkedin.com/company/engin-sciences-inc,"Engin Sciences develops AI-Driven HR software that plugs into existing job boards, giving companies access to a virtual talent management system for hourly jobs, allowing HR managers to gamify the job application process on any site, quickly evaluating applicants, engaging and routing viable candidates to the jobs to which they’re best suited. Saving time and reducing churn, Engin saves companies thousands of dollars in HR personnel expenses."
Pluto Biosciences,https://www.crunchbase.com/organization/pluto-biosciences,"Analytics, Bioinformatics, Data Management, Life Science, Machine Learning, SaaS","Denver, Colorado, United States",2020-12-02,day,8304373,USD,8304373,"Pluto Biosciences develops a collaborative life sciences platform for biological data management, analysis, and visualization.","8,582",,"7,598",3,2025-05-13,3600000,USD,3600000,8304373,USD,8304373,"Kickstart, Silverton Partners, Christopher Glode",3,3,1,Rani Powers,11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://pluto.bio,https://twitter.com/tryplutobio,,https://www.linkedin.com/company/pluto-biosciences,"Pluto Biosciences is a B2B SaaS platform that empowers researchers to explore their data and make high-quality, meaningful discoveries in a fraction of the time. For biology labs, Pluto is the single source of truth, a secure home for organizing all of their experimental data, analysis, and figures. Researchers can upload data and run statistics- and machine learning-based analyses easily in their browser, with no coding required. Unique share links enable private sharing between collaborators, as well as public sharing of Pluto Projects to support the full reproducibility of scientific manuscripts. The Pluto platform also allows researchers to compare their own results against a database of thousands of published experiments, bringing the global scientific community closer so that more life-changing discoveries can reach the world."
Alaffia Health,https://www.crunchbase.com/organization/alaffia-e8a5,"Artificial Intelligence (AI), Health Care, Machine Learning","New York, New York, United States",2020-01-01,year,16625000,USD,16625000,"Alaffia Health is a healthtech company that uses machine learning to identify and eliminate fraud, waste, and abuse in healthcare claims.","8,595",,"7,610",5,2024-09-16,25000,USD,25000,16625000,USD,16625000,"Plug and Play, Anthemis, FirstMark, 1984 Ventures, Aperture Venture Capital",3,11,2,"Adun Akanni, TJ Ademiluyi",11-50,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.alaffiahealth.com,,,https://www.linkedin.com/company/alaffia-health,"Alaffia Health is a healthtech company that uses machine learning and AI to proactively eliminate provider fraud, waste, and abuse in healthcare claims. The company offers an AI-driven payment integrity service to healthcare payers such as health plans, third-party administrators, self-insured employers, stop-loss carriers, and government agencies to eliminate overpayments and reduce healthcare costs."
Nabla Bio,https://www.crunchbase.com/organization/nabla-bio,"Biopharma, Biotechnology, Machine Learning","Cambridge, Massachusetts, United States",2020-05-29,day,37381000,USD,37381000,Nabla Bio is an autoverse platform of proprietary biologically informed machine learning that co-develops antibody drugs.,"8,667",,"7,671",5,2024-05-14,26000000,USD,26000000,37125000,USD,37125000,"National Science Foundation, Khosla Ventures, Y Combinator, Radical Ventures, Pillar VC",5,9,2,"Frances Anastassacos, Surge Biswas",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.nabla.bio,,,https://www.linkedin.com/company/nabla-bio,Nabla is an autoreverse platform that enables the rapid discovery of previously unattainable protein variants with supernatural qualities. Nabla Bio makes new medicines and improve nutrition by engineering novel proteins.
Rising Team,https://www.crunchbase.com/organization/rising-team,"Artificial Intelligence (AI), Training, Web Development","Palo Alto, California, United States",2020-01-01,year,11100000,USD,11100000,Rising Team is a software development company that offers tools to help increase employee engagement and scale talent development,"8,865",,"7,848",3,2024-06-06,8000000,USD,8000000,11100000,USD,11100000,"500 Global, Zeal Capital Partners, Female Founders Fund, Peterson Ventures, Roble Ventures",2,10,1,Jennifer Dulski,11-50,"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,Active,For Profit,https://risingteam.com,https://twitter.com/RisingTeamHQ,https://www.facebook.com/risingteamHQ,https://www.linkedin.com/company/rising-team,"Rising Team allows managers to build more engaged, connected, and successful teams."
Antidote Health,https://www.crunchbase.com/organization/med-beyond,"Artificial Intelligence (AI), Health Care, mHealth, Wellness","New York, New York, United States",2020-03-15,day,56000000,USD,56000000,Antidote Health offers an AI-based health platform that helps people receive proper medical treatment.,"8,898",,"7,878",7,2023-11-30,13000000,USD,13000000,56000000,USD,56000000,"Google for Startups, Group 11, iAngels, Flint Capital, Welltech Ventures",6,6,4,"Avihai Sodri, Ben Enosh, Carine-Belle Feder, David Zlotnick",51-100,"Artificial Intelligence (AI), Data and Analytics, Health Care, Mobile, Science and Engineering, Software",,,Active,For Profit,https://www.antidotehealth.com,https://twitter.com/antidoteai,https://www.facebook.com/AntidoteHealthAI,https://www.linkedin.com/company/antidotehealth,"Antidote Health offers an AI-based health platform that helps people receive proper medical treatment. Antidote Health's technology streamlines patient screening and augments the doctor's decision-making process, removing the burden of administrative tasks from the doctor and improving the quality of the doctor-patient experience. In addition to offering all the benefits of a standard telehealth platform, Antidote Health's platform is designed to address the added layer of social health, creating a health ripple effect, spreading from doctors to patients, to families and communities which loops back to positively impact the lives of everyone involved: patients, doctors, and the communities they live in."
Telmai,https://www.crunchbase.com/organization/telm-ai,"Analytics, Artificial Intelligence (AI), Big Data, Cloud Data Services, Data Mining, Machine Learning","San Francisco, California, United States",2020-12-11,day,5625000,USD,5625000,Telmai develops a centralized data observability platform for the data teams to detect and investigate anomalies.,"9,048",,"8,017",2,2023-06-15,5500000,USD,5500000,5625000,USD,5625000,"Y Combinator, Glasswing Ventures, .406 Ventures, Zetta Venture Partners",2,4,2,"Maxim Lukichev, Mona Rakibe",51-100,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://www.telm.ai,https://twitter.com/telmai1,https://www.facebook.com/profile.php?id=100069456803999,https://www.linkedin.com/company/telmai,"Telmai is a data observability platform for modern data stacks. Telmai automates scanning complex data stored in Datawarehouse, Datalakes, or event streams to find anomalies.  The company develops a centralized data observability platform for the data teams to detect and investigate anomalies in real-time proactively."
Topline Pro,https://www.crunchbase.com/organization/prophone,"Artificial Intelligence (AI), Internet, Mobile Apps, Software, Unified Communications","New York, New York, United States",2020-01-01,year,17000000,USD,17000000,Topline Pro is a Generative AI platform enabling home services professionals to manage and scale their businesses online.,"9,161",,"8,111",3,2023-07-31,12000000,USD,12000000,17000000,USD,17000000,"Y Combinator, Forerunner, TMV, Bonfire Ventures, Flybridge",2,7,3,"Daniel Stepanov, Nick Ornitz, Shannon Kay",11-50,"Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Science and Engineering, Software",,,Active,For Profit,https://www.toplinepro.com,https://www.twitter.com/GetToplinePro,https://www.facebook.com/GetToplinePro,https://www.linkedin.com/company/prophoneapp,Topline Pro is a digital marketplace that provides home services to businesses. It empowers small home service business owners to move online and control their online presence automatically. Topline Pro enables businesses to grow their business and optimize the time they spend running their business.
MetaAll.AI,https://www.crunchbase.com/organization/trustnetmd,"Artificial Intelligence (AI), E-Learning, Metaverse, Sharing Economy, Social Media, Web3","Miami, Florida, United States",2020-01-01,year,3040000,USD,3040000,"MetaAll is building AGI Health-Wealth Protector, colliding AI & social media technologies, building a Affiliate system for AI","9,174",,"8,123",2,2025-07-04,3000000,USD,3000000,3040000,USD,3040000,,,,5,"Alex Scheck, Edward Musinski, Mahboob Subuhani, Paul Bronstein, Serge Beresnev",11-50,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Education, Internet Services, Media and Entertainment, Other, Science and Engineering, Software",,,Active,For Profit,http://metaall.ai,https://x.com/metabookall,https://www.facebook.com/groups/aisum,https://www.linkedin.com/company/metaallai,"First Decentralized MetaAGI Business network, creating a global mass adoption mechanism for AI companies and community. MetaAll collides AI and quantum, neurosimbolic technologies to create ""AGI sharing economy"" based of Brett King (fintech influencer #2 in the world) technosocial principles that address the challenges of communication, collaboration, coordination and exit, when building first AGI Protector.  The AGI Alliance, created by MetaAll, is Emerging AI Innovations Exchange platform that serves as the technology transfer / communications backbone of what quickly becomes a collaborative Affiliate system for agentic AI assets,  The value creation mechanism for data owners is www.metaall.ai MetaAll is scaling Relounge.club and 9 other global companies in Alliance, creating the biggest AI influencer network led by Dr.Robert Goldman, founder of of Sport Hall of Fame and Arnold Schwarzenegger Festival"
Bardeen,https://www.crunchbase.com/organization/bardeen,"Artificial Intelligence (AI), Business Process Automation (BPA), Data Integration, Productivity Tools, SaaS","San Francisco, California, United States",2020-01-01,year,21800000,USD,21800000,"Bardeen.ai provides AI agents for businesses, automating tasks and removing workflow friction.","9,367",,"8,296",4,2024-08-08,3000000,USD,3000000,21800000,USD,21800000,"Insight Partners, 468 Capital, HubSpot Ventures, FirstMark, Dropbox Ventures",5,13,2,"Artem Harutyunyan, Pascal Christian Weinberger",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.bardeen.ai,https://www.twitter.com/bardeenai,https://www.facebook.com/bardeenai,https://www.linkedin.com/company/bardeen,"Bardeen is a no-code workflow automation tool that helps users to do productive businesses using technology for automating their workflow. It develops an application software to replace repetitive tasks with a single shortcut and control web applications and also assists in connecting diverse services. Users download its browser extension and select from a range of pre-built automation tasks they want to automate including copying information from apps into a spreadsheet, scraping data from the web, and reminding participants about an upcoming meeting. Additionally, users can create their own custom automation workflows or modify pre-built ones to fit their exact needs."
Syrup Tech,https://www.crunchbase.com/organization/syrup-2837,"Artificial Intelligence (AI), E-Commerce, Enterprise Software, Fashion, Machine Learning, Retail, SaaS, Software","New York, New York, United States",2020-07-09,day,25100000,USD,25100000,"Predictive software for inventory decision-making in commerce, powered by AI/ML.","9,432",,"8,356",3,2023-12-01,17800000,USD,17800000,25100000,USD,25100000,"Accel, Flybridge, 1984 Ventures, Firstminute Capital, Harvard Business School",3,11,3,"Ferdinand Stockmann, James Theuerkauf, Ramy Adeeb",11-50,"Artificial Intelligence (AI), Clothing and Apparel, Commerce and Shopping, Data and Analytics, Design, Science and Engineering, Software",,,Active,For Profit,https://syrup.tech,,,https://www.linkedin.com/company/syrup-tech,"Syrup Tech is a machine-learning decision-support engine for inventory in commerce. The company uses advanced demand forecasting and stochastic optimizations. Syrup Tech's software empowers brands and retailers to significantly increase full-priced inventory sell-through by (1) preventing stock-outs and end-of-season markdowns, (2) decrease unnecessary excess inventory and reduce overproduction, and (3) reduce the time spent on manual tasks for stretched merchandising and planning teams."
Zing,https://www.crunchbase.com/organization/zing-e859,"Apps, Artificial Intelligence (AI), Health Care, Mobile","New Castle, Delaware, United States",2020-01-01,year,10000000,USD,10000000,Zing is a tailored fitness app that uses artificial intelligence to create a hyper-personalized training experience and wellness journey.,"9,492",,"8,410",3,2024-06-21,10000000,USD,10000000,10000000,USD,10000000,"Zubr Capital, TriplePoint Capital",2,2,2,"Tanya Parfenyuk, Walter Gjergja",11-50,"Apps, Artificial Intelligence (AI), Data and Analytics, Health Care, Mobile, Science and Engineering, Software",,,Active,For Profit,https://zing.coach,https://twitter.com/coach_zing,https://www.facebook.com/Zing-AI-Fitness-Coach-100745681950404,https://www.linkedin.com/company/zing-fitness/,"Zing Coach™ is an interactive mobile app that makes is possible for everyone to benefit from truly customized workout programs, individual trainer guidance and immediate coach feedback, to reach real results and enjoy fitness tailored to You! Get uniquely immersive AI-enabled personal training experience."
Atmo,https://www.crunchbase.com/organization/atmo-ai,"Artificial Intelligence (AI), Government, Information Technology, Machine Learning, Military, Software","San Francisco, California, United States",2020-01-01,year,28776400,USD,28776400,Atmo is an AI SaaS company that offers a platform for precise weather information and forecasts generated by AI.,"9,606",,"8,511",3,2024-12-20,17576400,USD,17576400,28776400,USD,28776400,"Y Combinator, Tofino Capital",,2,2,"Alex Levy, Johan Mathe",11-50,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://atmo.ai/,https://twitter.com/atmo_ai,,https://www.linkedin.com/company/atmo-ai,"Atmo is the leading company bringing artificial intelligence to meteorology for governments, militaries, and corporations. Based in Silicon Valley, Atmo builds state-of-the-art AI weather forecasts that are up to 50% more accurate, 10x more detailed, and run 40,000x faster. Atmo has rapidly become the trusted AI meteorology partner for high-stakes users worldwide, such as the US Department of Defense, top aerospace companies, the Philippines, and the United Nations. Today, Atmo forecasting systems protect vital infrastructure and enhance economic activity for its partners, including disaster response, renewable energy, agriculture, transportation, and national security."
MRGN,https://www.crunchbase.com/organization/mrgn,"Artificial Intelligence (AI), E-Commerce, Finance, Information Technology, Internet, Predictive Analytics, Retail, SaaS, Software","Pembroke Pines, Florida, United States",2020-01-01,year,400000,USD,400000,Real-World Business Intelligence in Real-Time,"10,118",,"8,979",1,2022-07-01,400000,USD,400000,400000,USD,400000,"Techstars, Ride Home Fund, DataPower Ventures, Singularity Capital",1,4,4,"Daniel Reaser, Daniel Reaser, Sarah Baradaran, Yoni Rubin",1-10,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Financial Services, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://mrgn.ai/,https://www.twitter.com/MRGNbudgeting,https://www.facebook.com/MRGN-106233975015726/,https://www.linkedin.com/company/mrgn/,"MRGN is the only platform purpose-built for small businesses that builds and maintains their operating plan and advises the business on how to prepare for real-world events.  MRGN is on a mission to invert the small business attrition rate by closing the knowledge gap between small business owners and their monopolistic corporate counterparts. They are only now entering the market with their first enterprise franchise deal, $288k of committed ARR, a pipeline of over $100M and a substantial rollout in the City of Miami. #Techstars #StartupWorldCup #ITExpo #Chimera #TechcrunchDisrupt #CadePrize"
LOOP,https://www.crunchbase.com/organization/loop-4521,"Artificial Intelligence (AI), Financial Services, Insurance, InsurTech","Austin, Texas, United States",2020-12-09,day,34250000,USD,34250000,"LOOP uses AI-technology, big data, and telematics to create more fairly priced insurance products.","10,137",,"8,995",3,2023-01-01,10000000,USD,10000000,24250000,USD,24250000,"01 Advisors, Freestyle Capital, Foundry Group, Fontinalis Partners, Diverse Angels",3,18,2,"Carey Anne Nadeau, John Henry",51-100,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,Active,For Profit,https://www.ridewithloop.com,https://twitter.com/ridewithloop,https://www.facebook.com/ridewithloop8,https://www.linkedin.com/company/loopinsurance,"THE CAR INSURANCE INDUSTRY IS BROKEN They charge you more based on things that have nothing to do with how you drive. They point to gender, job title, marital status and even your credit score—which is systematically biased against vulnerable communities and has nothing to do with how you drive. They don’t want to change the system. We do. LOOP is different. We’re building fair, equitable, and affordable insurance based on how and where you drive. We put people first, treating our members with respect and dignity—making sure they can chat with an understanding person, not a frustrating bot. And as a B-Corp we’re committed to giving back and being a force for good in the world so we can uplift the communities impacted by systemic injustice. To us, that’s what it means to Drive Good."
Clearbrief,https://www.crunchbase.com/organization/clearbrief-ai,"Artificial Intelligence (AI), Document Management, GovTech, InsurTech, Legal Tech","Seattle, Washington, United States",2020-01-01,month,6487311,USD,6487311,Clearbrief is a legal technology startup that is revolutionizing the legal writing process and the justice system.,"10,385",,"9,221",2,2024-03-14,2987311,USD,2987311,6487311,USD,6487311,"Reign Ventures, Hadi Partovi, Jack Newton, Court Lorenzini, Amy Weaver Fisher",1,6,1,Jacqueline Schafer,11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Government and Military, Information Technology, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://clearbrief.com,https://twitter.com/clearbriefai,https://www.facebook.com/clearbrief,https://www.linkedin.com/company/clearbrief,Clearbrief leverages cutting-edge AI and NLP to transform legal writing and the justice system.
Enterpret,https://www.crunchbase.com/organization/enterpret,"Analytics, Artificial Intelligence (AI), Business Development, Machine Learning","San Francisco, California, United States",2020-01-01,year,25100000,USD,25100000,"Enterpret analyzes customer feedback using AI and NLP, offering tailored insights for product growth.","10,557",,"9,379",3,2024-12-04,20800000,USD,20800000,25100000,USD,25100000,"Wing Venture Capital, Kleiner Perkins, Peak XV Partners, Unusual Ventures, Canaan Partners",2,14,2,"Arnav Sharma, Varun Sharma",11-50,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.enterpret.com,https://x.com/enterpret_ai,,https://www.linkedin.com/company/enterpret,"Enterpret is a company that centralizes customer feedback to enhance product development and customer insights. It provides tools for sales teams to transform unstructured feedback into actionable intelligence, helping them understand customer needs and drive growth."
Dobby,https://www.crunchbase.com/organization/halos-insurance,"Artificial Intelligence (AI), Consumer, FinTech, Home Services, Software","Washington, District of Columbia, United States",2020-01-01,day,4870000,USD,4870000,"Done-for-you app for home services & renovations. Built for busy homeowners & top-quality, independent service pros.","10,571",,"9,392",4,2022-05-15,2900000,USD,2900000,4720000,USD,4720000,"Plug and Play, Techstars, 1984 Ventures, Progression, Dundee Venture Capital",1,9,2,"Alexandra Fontova, Satadru Sengupta",11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Other, Real Estate, Science and Engineering, Software",,,Active,For Profit,https://dobbyhome.com/,https://twitter.com/DobbyHomeOS,,https://www.linkedin.com/company/dobbyhome/,"Dobby is the highest rated home services and renovations app on the App Store! Try it today: DobbyHome.com/app We're building the future of home at Dobby with vertical AI, delightful CX, and a curated community of service pros. For homeowners: a few simple taps and guaranteed 5-star work. For pros: more money, faster. We’re funded by some of the top VCs and rockstar operators: 1984.vc (Ramy Adeeb), Progression Fund (Matt Lee), Dundee VC (Ron Watson), B5 Capital (Mark & Alex Bailey), Jeremy Achin, Maury Devine, Ash Rust (Sterling Road), Bill McKiernan, WeWork Alumni Fund, Techstars, and several former DataRobot execs (Igor Taber, Rob Hickey, Mark Aretha, Tom de Godoy). Currently serving the Washington, DC metro (DMV) and San Francisco Bay Area."
