Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
"dipp, inc.",https://www.crunchbase.com/organization/dipp,"Artificial Intelligence (AI), Cloud Storage, Digital Marketing, E-Commerce, SaaS","New York, New York, United States",2018-05-22,day,1900000,USD,1900000,"dipp, your centralized creative hub for agile e-commerce operation","14,959",,"13,360",3,2023-08-15,1500000,USD,1500000,1900000,USD,1900000,"Palm Drive Capital, Tezign, SparkLabs Taiwan, Startup Island TAIWAN, Expara IDM Ventures",2,5,3,"Christine Chan, Jennifer Chen, Mikhail Abramov",11-50,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Internet Services, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,http://withdipp.com/,https://www.twitter.com/withdipp,https://www.facebook.com/dipp.global,https://www.linkedin.com/company/dipp-inc,"dipp is a centralized creative solution that combines digital asset management, creative automation, with full-service design support to help growing brands maintain visual consistency at scale. Our platform enables marketing teams and agencies to systemize visual production, reduce operational bottlenecks, and accelerate campaign execution across regions. Whether you're launching 100 SKUs or localizing creatives in five languages, dipp ensures that your brand image stays protected — even as your team and business evolve."
NODAR,https://www.crunchbase.com/organization/nodar,"3D Technology, Artificial Intelligence (AI), Autonomous Vehicles, Computer Vision, Sensor","Somerville, Massachusetts, United States",2018-01-01,year,12000000,USD,12000000,NODAR develops a camera-based 3D vision system for autonomous vehicles.,"14,994",,"13,391",4,2022-04-12,12000000,USD,12000000,12000000,USD,12000000,"Plug and Play, New Enterprise Associates, Rhapsody Venture Partners",1,3,2,"Brad Rosen, Leaf Jiang",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software, Transportation",,,Active,For Profit,http://www.nodarsensor.com,https://twitter.com/nodar,,https://www.linkedin.com/company/nodar,"NODAR develops a camera-based 3D vision system for autonomous vehicles that provides unprecedented accuracy. The safety of these vehicles depends on the reliability and performance of their 3D sensors. NODAR is building the next generation of camera-based 3D vision technology that delivers the performance, reliability, and price required by mainstream automotive."
rct AI,https://www.crunchbase.com/organization/rct-ai,"3D Technology, Artificial Intelligence (AI), Gaming, Generative AI, Machine Learning, Metaverse","Burbank, California, United States",2018-01-01,year,26228945,USD,26228945,Providing AI solutions to the game industry,"15,378",,"13,739",6,2023-02-01,500000,USD,500000,26228945,USD,26228945,"Y Combinator, Makers Fund, Galaxy Interactive, HashKey Capital, Mask Network",4,18,4,"Queena Tsai, Xiankun Wu, Yan Zhang, Yuheng Chen",101-250,"Artificial Intelligence (AI), Data and Analytics, Gaming, Hardware, Media and Entertainment, Science and Engineering, Software",,,Active,For Profit,https://rct.ai/,https://twitter.com/rct_ai,,https://www.linkedin.com/company/rct-ai,"rct AI is providing AI solutions to the game industry and building the true Metaverse with AI generated content. By using cutting-edge technologies, especially deep learning and reinforcement learning, rct AI creates a truly dynamic and intelligent user experience both on the consumers’ side and production’s side. The founding team ever built a company, Raventech together and helped make it acquired by Baidu (NASDAQ:BIDU) in 2017."
FR8relay,https://www.crunchbase.com/organization/truckish,"Artificial Intelligence (AI), Logistics, Machine Learning, Military, Software, Supply Chain Management","Bentonville, Arkansas, United States",2018-05-22,day,2629234,USD,2629234,FR8relay is transforming supply-chain and logistics using relay and AI,"15,909",,"14,224",10,2024-08-08,998234,USD,998234,275000,USD,275000,"National Science Foundation, US Department of Energy, Innova Memphis, U.S. Department of Agriculture, Arkansas Economic Development Commission",5,5,3,"Aayush Thakur, Akshay Singh, Deme Yuan",1-10,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Information Technology, Science and Engineering, Software, Transportation",,,Active,For Profit,http://fr8relay.com,https://www.twitter.com/fr8relay,https://www.facebook.com/fr8relay/,https://www.linkedin.com/company/fr8relay/,"FR8relay is an Arkansas-based technology company that envisions a more efficient, profitable, equitable, and sustainable trucking logistics ecosystem. We are proud to be supported by U.S. Department of Agriculture (USDA), U.S. Department of Energy (DOE) and Arkansas Economic Development Commission (AEDC) and are an alum of the Fuel Accelerator Program for machine learning startups."
Ethyca,https://www.crunchbase.com/organization/ethyca,"Artificial Intelligence (AI), Compliance, Developer Tools, Open Source","New York, New York, United States",2018-01-01,year,37500000,USD,37500000,Ethyca is a privacy engineering platform that enables engineers to develop and ship privacy as a feature of any system.,"16,087",,"14,389",5,2024-12-05,10000000,USD,10000000,37500000,USD,37500000,"Founder Collective, Abstract, AVP, Sinai Capital Partners, IA Ventures",5,23,2,"Cillian Kieran, Miguel Burger-Calderon",11-50,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://ethyca.com,https://twitter.com/ethyca,https://www.facebook.com/ethycaprivacy,https://www.linkedin.com/company/ethyca,"Ethyca provides engineered solutions that assist businesses in saving time, reducing costs, and minimizing operational risks related to data privacy. The company focuses on building automated data privacy infrastructure, making it easier for developers and privacy teams to ensure compliance in their products. Ethyca's privacy engineering platform allows engineers to seamlessly integrate privacy features into any system they develop."
Kriptos,https://www.crunchbase.com/organization/kriptos,"Artificial Intelligence (AI), Cyber Security, Enterprise Software, SaaS, Software","Miami, Florida, United States",2018-03-01,day,6820000,USD,6820000,"Full Data Visibility, real-time insights and risk management through AI.","16,125",,"14,423",14,2025-03-28,,,,6630000,USD,6630000,"Techstars, Google for Startups, Florida Funders, SixThirty, Wayra",5,18,2,"Alfonso Villalba, Christian Torres",51-100,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://www.kriptos.io/,https://twitter.com/KriptosCorp,https://www.facebook.com/pg/kriptos.io/,https://www.linkedin.com/company/kriptos/,"Kriptos (www.kriptos.io) enhances Cybersecurity, Risk, and Compliance strategies with an AI-driven cybersecurity platform that provides Full Data Visibility, real-time insights, and risk management. It specializes in classifying 80%+ of a company’s information, which is unstructured data, including Word, Excel, PowerPoint, PDFs, and other formats, ensuring organizations can identify and protect critical information. Through Data Discovery and Classification across historical, new, and modified documents, Kriptos scans and analyzes over 1,000 variables per document, providing a full inventory of an organization’s data. It assigns visual labels (Confidential, Restricted, Internal Use, or Public), including PII and PCI data, ensuring seamless alignment with cybersecurity policies, strengthening compliance, and mitigating risks. Seamlessly integrating with cybersecurity tools like DLP, CASB, and encryption tools for Data Protection, Kriptos strengthens Data Risk Management by detecting critical users and high-risk areas, enabling proactive data security measures. Its Data Compliance module provides real-time insights to meet regulatory standards such as ISO 27001, PCI, GDPR, NIST, HIPAA, SOC2, and more, delivering an efficient, scalable solution that helps organizations reduce risk, enhance compliance, and strengthen data governance."
Second Nature AI,https://www.crunchbase.com/organization/secondnature-ai,"Artificial Intelligence (AI), Machine Learning, SaaS, Software","Covina, California, United States",2018-01-01,year,15500000,USD,15500000,"AI-Powered Role Plays - Practice any type of conversation with Second Nature AI's sales training software wherever, whenever you want.","16,183",,"14,480",2,2022-01-12,12500000,USD,12500000,15500000,USD,15500000,"Cardumen Capital, StageOne Ventures, Zoom Apps Fund, Signals Venture Capital",2,4,2,"Alon Shalita, Ariel Hitron",11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://secondnature.ai/,https://twitter.com/SecondNatureAI,https://www.facebook.com/SecondNatureAI/,https://www.linkedin.com/company/second-nature-ai/,"Second Nature transforms the way people engage in conversations with its AI-driven role plays tailored to any customer interaction. The Second Nature platform enables seamless onboarding, learning, practice, and certification at scale, preparing customer-facing teams for real-world scenarios. By enhancing training efficiency, driving sales growth, and empowering teams, Second Nature ensures consistent excellence in any customer interaction. Leading companies such as Adobe, SAP, GoHealth, and Oracle NetSuite are slashing onboarding times, sharpening skills, and increasing sales opportunities using Second Nature’s AI training solution."
Soteris,https://www.crunchbase.com/organization/soteris,"Artificial Intelligence (AI), Insurance, Machine Learning","San Francisco, California, United States",2018-01-01,month,8199995,USD,8199995,Soteris is a machine learning services company that offers artificial intelligence-based pricing tools to the insurance business.,"16,213",,"14,507",2,2025-07-03,8049995,USD,8049995,8199995,USD,8199995,Y Combinator,1,1,1,Sunit Shah,11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,Active,For Profit,https://soteris.co/,,,https://www.linkedin.com/company/soteris-inc,Soteris provides artificial intelligence-based pricing tools to the insurance business. The company is working hard to transform the entire insurance value chain and would like to keep you updated on developments.
Lincode,https://www.crunchbase.com/organization/lincode-labs,"Artificial Intelligence (AI), Computer, Industrial Automation, Information Technology, Internet, Machine Learning, Manufacturing","Sunnyvale, California, United States",2018-11-28,day,9585000,USD,9585000,"AI-powered visual inspection platform for manufacturing – Automating quality, reducing defects, driving precision.","16,256",,"14,548",6,2024-12-10,4000000,USD,4000000,9585000,USD,9585000,"Accel, Alumni Ventures, Right Side Capital Management, Forum Ventures, EXPERT DOJO",1,13,2,"Rajesh Iyengar, Ritika Nigam",51-100,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Information Technology, Internet Services, Manufacturing, Science and Engineering, Software",,,Active,For Profit,http://www.lincode.ai,https://twitter.com/lincodelabs,https://www.facebook.com/lincodelabs,https://linkedin.com/company/lincodelabs,"Setting the standard for precision in manufacturing. Lincode is an AI-driven technology company specializing in advanced machine vision and defect detection for automotive, aerospace, and industrial manufacturing. Our patent-pending AI platform leverages pre-trained models to solve complex defect detection challenges, reducing data requirements and enabling rapid, high-accuracy deployment. With on-premise edge AI deployments, we ensure real-time, low-latency processing, eliminating reliance on the cloud and enhancing production efficiency. Our solutions seamlessly integrate with existing machine vision systems, cutting costs while improving defect detection—especially for subtle flaws like porosity in automotive components. At Lincode, we deliver scalable, cost-effective AI solutions that redefine quality control, helping manufacturers save time, reduce waste, and improve productivity. Trusted by industry leaders in automotive, aerospace, electronics, or packaging  our solutions are proven to deliver results where it matters most—on the factory floor. Our system is built to suite the business requirements well without the need of additional rules or programming. With a few simple to use configurations manufacturers can set their quality tolerances per defect or per camera and work with both automation or non automated inspections seamlessly."
Sirona Medical,https://www.crunchbase.com/organization/sirona-medical,"Artificial Intelligence (AI), Health Care, Software","San Francisco, California, United States",2018-01-01,year,104500000,USD,104500000,"Sirona Medical transforms radiology with a cloud-native platform unifying worklist, viewer, reporter, archive, and AI into one workspace.","16,260",,"14,552",5,2024-11-26,42000000,USD,42000000,104500000,USD,104500000,"8VC, Xfund, GreatPoint Ventures, Avidity Partners, Global Founders Capital",3,9,2,"Ankit Goyal, Cameron Andrews",51-100,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.sironamedical.com,https://twitter.com/Sirona_Medical,https://www.facebook.com/sironarados,https://www.linkedin.com/company/sironamedical,"Sirona Medical is revolutionizing radiology by delivering a cloud-native platform that unifies the worklist, viewer, reporter, archive, and AI into a single, intuitive workspace. Designed specifically for radiologists, Sirona’s platform simplifies complex workflows, enhances productivity, and empowers practitioners to work as fast as they think. Founded in San Francisco, CA, Sirona combines deep expertise in the practice and business of radiology to create purpose-built solutions that address the evolving needs of the field. By streamlining radiology workflows and integrating cutting-edge AI, Sirona enables radiologists to deliver better, faster, and more efficient care."
Iterative.ai,https://www.crunchbase.com/organization/iterative-ai,"Artificial Intelligence (AI), Cloud Data Services, Data Integration, Machine Learning","San Francisco, California, United States",2018-03-01,month,25400000,USD,25400000,Iterative.ai is an MLOps platform that develops lifecycle management for datasets and machine learning models.,"16,292",,"14,580",3,2021-06-02,20000000,USD,20000000,25400000,USD,25400000,"468 Capital, True Ventures, Afore Capital, Ihar Mahaniok",3,4,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://iterative.ai,https://twitter.com/DVCorg,,https://www.linkedin.com/company/iterative-ai,"Iterative.ai brings engineering practices to data science and machine learning. It maintains a code repository with data files, machine learning model files, and model metrics. It keeps track of machine learning experiments to share knowledge about ideas. Iterative.ai was founded in 2018 and is headquartered in San Francisco, California."
The Good Face Project,https://www.crunchbase.com/organization/the-good-face-project,"Artificial Intelligence (AI), B2B, Beauty, Cosmetics, Machine Learning, Retail Technology, Software","La Jolla, California, United States",2018-01-01,day,7290000,USD,7290000,"Innovation platform for the next generation of beauty, enabling transparent, sustainable, compliant and competitive product development.","16,299",,"14,587",6,2024-01-24,,,,6410000,USD,6410000,"VMG Partners, Capsum, REDO Ventures, Andrew Ballester, John Heffner",2,7,2,"Iva Teixeira, Lena Skliarova-Mordvinova",11-50,"Artificial Intelligence (AI), Commerce and Shopping, Consumer Goods, Data and Analytics, Hardware, Other, Science and Engineering, Software",,,Active,For Profit,https://thegoodfaceproject.com/,,,https://www.linkedin.com/company/the-good-face-project/,"Good Face Project has developed the first of its kind AI-powered and science backed innovation hub for beauty and personal care, which uses the company's proprietary, and largest in the world, cosmetic ingredients ontology. For Brands: Develop transparent products that meet your customer’s needs, and comply with important retail, geography and consumer certification standards. For Retailers: Establish your Beauty Category standards, evaluate your current product portfolio, and enable your partner Brands to comply. For Manufacturers and Suppliers: Securely store your raw materials and formulations, and support the Brands you serve with creating effective and compliant products. For Consumers: Find products that are aligned with your values, and will work for your unique needs."
Reveal Technology,https://www.crunchbase.com/organization/reveal-technology-d8d1,"Analytics, Artificial Intelligence (AI), Public Safety, SaaS, Software","Bozeman, Montana, United States",2018-01-01,year,11949000,USD,11949000,Reveal Technology offers a defense tech platform and AI products that generate critical intelligence for military and public safety users.,"16,324",,"14,610",3,2024-12-11,11200000,USD,11200000,11200000,USD,11200000,"8VC, Defy.vc, Booz Allen Ventures, Booz Allen Hamilton, NEXT Frontier Capital",3,6,3,"Andrew Dixon, Garrett Smith, John Laxson",11-50,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Science and Engineering, Software",,,Active,For Profit,https://www.revealtech.ai/,,,https://www.linkedin.com/company/reveal-technology/,Reveal Technology is a visual analytics and edge artificial intelligence (AI) company.
Ahura AI,https://www.crunchbase.com/organization/ahura-ai,"Artificial Intelligence (AI), EdTech, Education, Machine Learning, Productivity Tools","Santa Clara, California, United States",2018-02-01,month,8850000,USD,8850000,Ahura AI develops an AI tutoring tool to improve employee productivity and retention.,"16,398",,"14,676",4,2023-01-11,5600000,USD,5600000,8850000,USD,8850000,"Alchemist Accelerator, 2 | Twelve, CP Ventures, Cathexis Ventures",2,4,2,"Alex Tsado, Bryan Talebi",1-10,"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,Active,For Profit,https://www.ahuraai.com/,,,https://www.linkedin.com/company/ahura-a-i/,"Ahura AI is an EdTech startup using artificial intelligence to create personalized learning tools that replicate a 1-to-1 learning experience. Ahura AI develops an AI tutoring tool to improve learning habits and drive higher engagement with digital learning content. It is scalable to all employees, resulting in increased productivity, retention, and success in competitive markets."
Boomy,https://www.crunchbase.com/organization/boomy,"Artificial Intelligence (AI), Music, Music Label, Music Streaming, Musical Instruments","Berkeley, California, United States",2018-10-25,day,4451016,USD,4451016,Generative music company building AI-powered tools that creators use to make original songs.,"16,443",,"14,720",4,2022-06-30,3100000,USD,3100000,4451016,USD,4451016,"Scrum Ventures, Warner Music Group, Boost VC, First Check Ventures, Future Labs",,7,2,"Alex Mitchell, Matthew Cohen Santorelli",11-50,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Media and Entertainment, Music and Audio, Science and Engineering, Software",,,Active,For Profit,https://boomy.com,https://twitter.com/boomy,,https://www.linkedin.com/company/boomy-corporation,"Boomy is a generative music company building AI-powered tools that creators use to make original songs, even if they don't have traditional music-making knowledge. Users can also create releases and distribute them to all major streaming services and digital music retailers worldwide, and earn a share of royalties when the songs are played on networks like Spotify, TikTok, and YouTube."
VERO,https://www.crunchbase.com/organization/surecave,"Predictive Analytics, Property Management, Real Estate","New York, New York, United States",2018-03-01,month,19010000,USD,19010000,VERO is a platform that automates rental applicant screening and accelerates leasing decisions.,"16,572",,"14,838",5,2025-05-08,810000,USD,810000,19010000,USD,19010000,"Plug and Play, Fifth Wall, Builders VC, Bienville Capital, Red House",4,10,2,"Joe Ben-Zvi, Lou Baugier",11-50,"Artificial Intelligence (AI), Data and Analytics, Real Estate, Software",,,Active,For Profit,https://sayvero.com,https://www.twitter.com/VeroLeasing,https://www.facebook.com/veroleasing,https://www.linkedin.com/company/veroleasing,"VERO is a centralized rental applicant screening platform designed to streamline the leasing process for both property teams and renters. VERO automates identity, income, and background verifications, delivering fast, consistent, and transparent decisions that reduce manual work, errors, and risk of delinquency or fraud. Rental applicants take the lead on their phones, securely uploading documents, scanning IDs, and linking banking and payroll systems — all of which significantly increase the speed at which leasing teams can decide on next steps. VERO integrates seamlessly with existing Property Management Systems (PMS) such as Yardi, Entrata, and RealPage, providing a smooth user experience for property managers. The company was founded in 2018 and is based in New York, New York."
Kalepa,https://www.crunchbase.com/organization/kalepa,"Artificial Intelligence (AI), Big Data, Commercial Insurance, Insurance, InsurTech, Software, Technical Support","New York, New York, United States",2018-01-01,year,14000000,USD,14000000,Kalepa is a commercial insurance company that provides an AI-powered underwriting workbench for insurers.,"16,697",,"14,947",2,2021-09-03,14000000,USD,14000000,14000000,USD,14000000,"Inspired Capital Partners, IA Ventures, Gokul Rajaram, Henry Ward, Jacqueline Reses",2,5,2,"Daniel Hillman, Paul Monasterio",11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Other, Science and Engineering, Software",,,Active,For Profit,https://www.kalepa.com,https://twitter.com/KalepaInsurance,https://www.facebook.com/kalepainsurance,https://www.linkedin.com/company/kalepa,"Kalepa is the leader in delivering Efficient Frontier commercial insurance. Insurers find it hard to understand the true exposures of businesses and to profitably provide them with policies that reflect that true risk. SMBs struggle to find the coverage they need and are often left underinsured, uninsured, or paying higher rates than needed. Our Copilot technology platform and Copilot-powered MGA combine Human and Artificial Intelligence to address this foundational issue head on, bringing commercial insurance to the Efficient Frontier where businesses and insurers work with a single version of the truth and collaborate to mitigate risk. It’s the way insurance should work. Kalepa is backed by IA Ventures, Inspired Capital, and leaders in technology and financial services."
Let's Enhance,https://www.crunchbase.com/organization/let-s-enhance,"Artificial Intelligence (AI), Machine Learning, Photo Editing, Photography","San Francisco, California, United States",2018-04-01,month,3120000,USD,3120000,Let's Enhance is a deep-tech company that builds next-gen AI photo management solution for marketplaces.,"16,790",,"15,034",3,2021-10-27,3000000,USD,3000000,3120000,USD,3120000,"Techstars, Acrobator Ventures, Chamaeleon, Synetro Group, Digital Future",4,8,2,"Sofiia Shvets, Vlad Pranskevičius",11-50,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Science and Engineering, Software",,,Active,For Profit,https://letsenhance.io/,https://twitter.com/letsenhance_io,https://www.facebook.com/letsenhance/,https://www.linkedin.com/company/18297525/,"Let's Enhance develops an AI-powered image-processing platform to assist marketplaces in editing, optimizing, and delivering user-generated content. It is an AI editor that automatically increases image resolution for personal and business needs. Businesses use Let's Enhance to connect to the API and configure the necessary parameters to improve image quality."
Dataplor,https://www.crunchbase.com/organization/dataplor-chapa-inc,"Analytics, Artificial Intelligence (AI), Big Data, Information Technology, Location Based Services","Los Angeles, California, United States",2018-01-01,year,37865000,USD,37865000,Dataplor is a location intelligence platform that connects businesses with a mobile workforce that is available on demand.,"16,823",,"15,066",6,2025-06-03,20500000,USD,20500000,37865000,USD,37865000,"Alumni Ventures, Spark Capital, Space Capital, F-Prime, Two Lanterns Venture Capital",7,19,1,Geoffrey Michener,51-100,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Navigation and Mapping, Science and Engineering, Software",,,Active,For Profit,http://www.dataplor.com,https://twitter.com/dataPlor,https://www.facebook.com/dataplorco,https://www.linkedin.com/company/dataplor,"Dataplor is a location intelligence platform provider that connects businesses with an on-demand mobile workforce. The platform offers real-time data verification, augmentation, and market research on local firms using machine learning and artificial intelligence models, allowing clients to alter their collecting requirements readily."
Briq,https://www.crunchbase.com/organization/brickschain,"Artificial Intelligence (AI), Construction, Financial Services, FinTech, SaaS","Santa Barbara, California, United States",2018-01-01,month,54000000,USD,54000000,Briq is a financial automation platform that utilizes artificial intelligence to automate finances in construction.,"16,892",,"15,130",5,2024-01-17,8000000,USD,8000000,54000000,USD,54000000,"Alumni Ventures, Tiger Global Management, Blackhorn Ventures, Eniac Ventures, MetaProp",5,7,2,"Bassem Hamdy, Ron Goldshmidt",101-250,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Real Estate, Science and Engineering, Software",,,Active,For Profit,http://briq.com/,https://twitter.com/BriqHQ,https://www.facebook.com/briqhq,https://www.linkedin.com/company/briqhq,"Briq is a financial automation platform that utilizes artificial intelligence to automate finances in construction. By automating data entry and transforming it into actionable insights, Briq empowers clients to take control of complex financial processes in construction. Its AI-based automation helps clients plan and forecast more predictable business outcomes, resulting in enhanced fees, fee erosion prevention, and frozen overhead costs."
"Verdant Robotics, Inc.",https://www.crunchbase.com/organization/verdant-robotics,"Agriculture, AgTech, Artificial Intelligence (AI), Farming, Manufacturing, Robotics","Hayward, California, United States",2018-10-08,day,58000000,USD,58000000,"Verdant builds AI-powered Smart Sprayers that weed, thin, fertilize & deliver nutrients at millimeter level.","17,022",,"15,249",4,2022-08-31,46500000,USD,46500000,58000000,USD,58000000,"Future Ventures, DCVC Bio, Autotech Ventures, AgFunder, Cleveland Avenue",2,9,3,"Curtis Garner, Gabe Sibley, Lawrence Ibarria",11-50,"Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software",,,Active,For Profit,http://www.verdantrobotics.com,https://twitter.com/verdantrobotics,https://www.facebook.com/verdantrobotics,https://www.linkedin.com/company/verdant-robotics-inc,"Verdant's Model B Smart Sprayer enables growers to reduce labor costs by 50% or more and decrease input costs by 96%. The Model B weeds and thins all types of crops (including high-density and conventional), in all types of fields (including organic and no-till), day or night. Our proprietary Bullseye targeting technology combined with the Model B's Pinpoint Spray System unlocks new profitability through micro-fertilization and nutrient delivery leading to substantial yield increases. Verdant helps growers of all sizes produce more food, more efficiently."
co:census,https://www.crunchbase.com/organization/cocensus,"Big Data, Data Visualization, Enterprise Software, Information Technology, Mobile Apps, Natural Language Processing, SaaS, Social Impact, Software, Text Analytics","New York, New York, United States",2018-06-18,day,2277000,USD,2277000,"We challenge the status quo of design with our Enterprise AI SaaS, which is used by leaders in the built environment & mobility industry.","17,131",,"15,349",4,2023-07-13,150000,USD,150000,2127000,USD,2127000,"Techstars, Amazon Alexa Fund, New Age Capital, Chan Zuckerberg Initiative, Techstars Ventures",2,9,2,"Michelle Brown, Tiasia O'Brien",1-10,"Apps, Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Mobile, Other, Social Impact, Software",,,Active,For Profit,http://cocensus.io,https://twitter.com/CoCensus,https://www.facebook.com/cocensus,https://www.linkedin.com/company/cocensus-io/,"Our suite of solutions includes co:census, an Enterprise SaaS solution that transforms feedback to insights for researchers + designers, and co:lab, digital learning workshops for civic leaders."
BizzyCar,https://www.crunchbase.com/organization/bizzycar,"Artificial Intelligence (AI), Automotive, Information Technology, Software","Saint Peters, Missouri, United States",2018-01-01,year,15000000,USD,15000000,BizzyCar is an AI-driven Automated Service Recall Management platform that simplifies automobile maintenance tasks.,"17,194",,"15,406",1,2024-10-08,15000000,USD,15000000,15000000,USD,15000000,Dealer Tire,1,1,1,Ryan Maher,101-250,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software, Transportation",,,Active,For Profit,https://bizzycar.com,https://www.twitter.com/bizzy_car,https://www.facebook.com/bizzycar,https://www.linkedin.com/company/bizzycar/,"BizzyCar's platform identifies and prioritizes vehicles within the dealership's customer base that are subject to open recalls. This comprehensive approach includes consumer-owned vehicles, fleet department vehicles, and even vehicles for sale on local dealership lots, ensuring a thorough and accurate recall management process. BizzyCar then engages in AI-powered outreach to arrange service appointments at the dealership for the necessary warranty recall repairs. Integration with the dealership's DMS and Service Scheduler ensures these appointments are set based on service capacity and parts availability."
Lumi Labs,https://www.crunchbase.com/organization/lumi-labs,"Artificial Intelligence (AI), Business Development, Incubators, Management Consulting","Palo Alto, California, United States",2018-01-01,year,20000000,USD,20000000,Lumi Labs is a tech incubator that focuses on consumer media and artificial intelligence space.,"17,330",,"15,528",1,2020-01-10,20000000,USD,20000000,20000000,USD,20000000,"Liquid 2 Ventures, Dorothee Gutierrez Fisher",,2,2,"Enrique Munoz Torres, Marissa Mayer",11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Professional Services, Science and Engineering, Software",,,Active,For Profit,http://www.lumilabs.com/,https://twitter.com/labslumi,https://www.facebook.com/LetYourSunshineIn/?ref=page_internal,https://www.linkedin.com/company/lumi-labs-inc/about/,"Lumi Labs is a tech incubator that focuses on consumer media and artificial intelligence space. It focuses on consumer media and artificial intelligence space as well as incubators, business development, and artificial intelligence.  It was founded in 2018 and headquartered in Palo Alto, California."
EdgeQ,https://www.crunchbase.com/organization/edgeq,"Artificial Intelligence (AI), Information Technology, Internet, Semiconductor, Wireless","Santa Clara, California, United States",2018-01-01,year,126000000,USD,126000000,EdgeQ is an information technology company that specializes in the field of 5G chip systems.,"17,344",,"15,542",2,2023-04-19,75000000,USD,75000000,126000000,USD,126000000,"Fusion Fund, ClearSky, EDBI, Threshold, Yaletown Partners",,10,1,Vinay Ravuri,101-250,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Mobile, Science and Engineering, Software",,,Active,For Profit,http://www.edgeq.io,https://www.twitter.com/edgeq_inc,,https://www.linkedin.com/company/edgeq,"EdgeQ is an information technology company that specializes in the field of 5G chip systems. The company is pioneering converged connectivity and AI that is fully software-customizable and programmable. It was founded in 2018 and is headquartered in Santa Clara, California."
BoostUp.ai,https://www.crunchbase.com/organization/boostup-ai-sales-intelligence,"Accounting, Analytics, Artificial Intelligence (AI), Finance, Information Technology, Machine Learning, Predictive Analytics, Sales, Sales Automation, Software","Santa Clara, California, United States",2018-01-01,year,56750000,USD,56750000,BoostUp helps companies achieve predictability and scaleable growth through accurate forecasting.,"17,523",,"15,708",3,2022-03-29,28500000,USD,28500000,56750000,USD,56750000,"NGP Capital, Bossa Invest, Canaan Partners, Benhamou Global Ventures, Correlation Ventures",3,11,3,"Amit Sasturkar, Neel Kamal, Sharad Verma",101-250,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Professional Services, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://boostup.ai/,https://twitter.com/BoostUp_ai,https://www.facebook.com/BoostUpRevenueIntelligence,https://www.linkedin.com/company/boostup-ai/,"BoostUp.ai's Front Office Revenue Operations and Intelligence platform is designed to help sales teams achieve forecasting accuracy, efficiency, predictability, and growth across the entire sales process. BoostUp.ai accelerates revenue performance with a single connected experience across revenue operations and digital revenue intelligence creating complete transparency, automating processes, and identifying risk and opportunity in the pipeline while improving forecasting rigor and accuracy. This drives team efficiency, leads to a high-performing sales team, and boosts sales execution and revenue. Leading companies like Teradata, Degreed, ContentSquare, Workato, and Iterable use BoostUp to drive predictable revenue growth. Leading companies including Branch, Iterable, ContentSquare, Windstream, Degreed and Udemy trust BoostUp.ai to drive predictable revenue and growth."
