Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Esper Bionics,https://www.crunchbase.com/organization/esper-bionics,"Artificial Intelligence (AI), Hardware, Internet of Things, Medical Device, Neuroscience, Robotics, Software","New York, New York, United States",2019-03-01,month,5200000,USD,5200000,Esper Bionics is an award-winning engineering company that builds human enhancement devices.,"14,350",,"12,805",5,2024-06-28,5000000,USD,5000000,5050000,USD,5050000,"European Bank for Reconstruction and Development, Alchemist Accelerator, YZR Capital, United States Agency for International Development, u.ventures",4,7,2,"Anna Believantseva, Dima Gazda",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Hardware, Health Care, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://esperbionics.com,https://twitter.com/EsperBionics,https://www.facebook.com/EsperBionics,https://www.linkedin.com/company/esperbionics,"Esper Bionics is an award-winning engineering company that builds human enhancement devices by using digital signal processing, artificial intelligence, data collection, and low-power electronics. Esper Bionics’ first products are Esper Hand, an FDA-registered bionic self-learning hand prosthesis, Esper Control, a wearable brain-computer interface, and Esper Platform, a cloud-based software solution to individualize the control of wearables."
Deepnote,https://www.crunchbase.com/organization/deepnote,"Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Cloud Data Services, Data Visualization, Machine Learning, PaaS","San Francisco, California, United States",2019-01-01,year,23800000,USD,23800000,"Deepnote is a collaborative data science notebook for teams that is shareable, Jupyter-compatible, and runs in the cloud.","14,376",,"12,829",3,2022-01-31,20000000,USD,20000000,23800000,USD,23800000,"Y Combinator, Accel, Index Ventures, DIG Ventures, Credo Ventures",2,18,4,"Filip Stollár, Jakub Jurovych, Jan Matas, Jirka Lhotka",11-50,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://www.deepnote.com/,https://twitter.com/DeepnoteHQ?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.facebook.com/deepnoteHQ/,https://www.linkedin.com/company/deepnote/,"Deepnote is building the best data science notebook for teams. In the notebook, users can connect their data, explore, and analyze it with real-time collaboration and version control. Users can easily share project links with team collaborators, or with end-users to present polished assets. All of this is done through a powerful, browser-based UI that runs in the cloud. We built Deepnote because data scientists don't work alone."
Synthesis AI,https://www.crunchbase.com/organization/synthesis-ai,"Artificial Intelligence (AI), Computer Vision, Generative AI, Machine Learning","San Francisco, California, United States",2019-01-01,year,21668889,USD,21668889,Synthesis AI provides a data generation platform for computer vision.,"14,378",,"12,831",4,2024-01-23,168889,USD,168889,21668889,USD,21668889,"468 Capital, Bossa Invest, Bee Partners, Swift Ventures, Sorenson Ventures",1,11,1,Yashar Behzadi,11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,http://synthesis.ai/,https://twitter.com/synthesisai_,,https://www.linkedin.com/company/synthesis-ai/about/,"Synthesis AI is a data generation platform for computer vision. Synthesis AI is pioneering synthetic data technology to build more capable AI. The company was founded in 2019 and is headquartered in San Francisco, California."
Dynam.AI,https://www.crunchbase.com/organization/dynam-ai,"Artificial Intelligence (AI), Augmented Reality, Computer Vision, Consulting, Developer Platform, Developer Tools, Information Technology, Intelligent Systems, Machine Learning, PaaS","San Diego, California, United States",2019-05-29,day,4166992,USD,4166992,Vizlab AI Platform with Context Augmented Machine Learning,"14,397",,"12,849",4,2022-07-22,1000000,USD,1000000,4166992,USD,4166992,"Ondas Holdings, Analytics Ventures",1,2,1,Andreas Roell,11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://dynam.ai,https://twitter.com/Dynam_AI,,https://www.linkedin.com/company/dynam-ai,"Dynam.AI is a team of scientists and ML engineers committed to helping customers solve critical business problems by developing cutting-edge AI for the real world. The Vizlab™ platform allows data science teams to apply patented Context-Augmented Machine Learning technologies to tackle challenges of science, nature, physics, and behavior, and solve challenging “cold cases.” For teams needing expert services and external data science resources, Dynam.AI has advanced engineering and data science expertise to deliver a solution with the highest level of accuracy."
Modzy,https://www.crunchbase.com/organization/modzy,"Artificial Intelligence (AI), Developer Tools, Enterprise Software, Machine Learning, Service Industry, Software","Vienna, Virginia, United States",2019-11-04,day,5001000,USD,5001000,Powering AI from enterprise to edge.,"14,503",,"12,946",3,2022-11-09,,,,5001000,USD,5001000,"Booz Allen Hamilton, Intel Ignite",2,2,4,"Josh Elliot, Josh Sullivan, Kirsten Lloyd, Seth Clark",11-50,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,Active,For Profit,https://www.modzy.com,,,https://www.linkedin.com/company/getmodzy/,Deploy and scale production machine learning in minutes.
Prepared,https://www.crunchbase.com/organization/invictus-apps,"Artificial Intelligence (AI), Enterprise Software, Public Safety","New York, New York, United States",2019-01-01,year,151429615,USD,151429615,Prepared offers an AI-powered platform designed to enhance emergency response operations.,"14,524",,"12,966",8,2025-05-30,80000000,USD,80000000,151389615,USD,151389615,"General Catalyst, Andreessen Horowitz, 8VC, Radical Ventures, NewView Capital",5,19,3,"Dylan Gleicher, Michael Chime, Neal Soni",101-250,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Science and Engineering, Software",,,Active,For Profit,https://www.prepared911.com,https://twitter.com/Prepared_HQ,,https://www.linkedin.com/company/prepared911,"Prepared offers an AI-powered platform designed to enhance emergency response operations. The platform integrates functionalities such as automated triage for non-emergency calls, real-time translation of audio and text in multiple languages, and situational awareness tools including live video and multimedia sharing. It also provides quality assurance features that allow supervisors to evaluate call-taking performance in real-time. By consolidating these tools into a single interface, Prepared aims to assist public safety answering points in managing calls more efficiently and effectively."
Pathr.ai,https://www.crunchbase.com/organization/pathr-ai,"Artificial Intelligence (AI), Machine Learning, Software","Mountain View, California, United States",2019-02-04,day,5327135,USD,5327135,AI-powered Spatial Intelligence platform using anonymous location data to derive actionable real time insights for operations and marketing.,"14,542",,"12,983",2,2021-05-04,5327135,USD,5327135,5327135,USD,5327135,"XRC Ventures, E14 Fund, JBV Capital",,3,1,George Shaw,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,http://pathr.ai,https://twitter.com/Pathr_ai,,https://linkedin.com/company/pathr/,"Pathr.ai is using the potential of spatial intelligence to alter how businesses comprehend their physical locations. Using existing infrastructure, the company's platform provides real-time information into people's activities inside physical venues."
Steg AI,https://www.crunchbase.com/organization/steg-ai,"Artificial Intelligence (AI), Cyber Security, Software","Irvine, California, United States",2019-01-01,year,6225000,USD,6225000,StegAI builds watermark SaaS tools for enterprise customers to secure their digital assets against leaks and misuse.,"14,605",,"13,042",4,2023-08-01,5000000,USD,5000000,5000000,USD,5000000,"National Science Foundation, Paladin Capital Group, Future Labs",2,3,2,"Eric Wengrowski, Kristin Dana",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://steg.ai,,,https://www.linkedin.com/company/steg-ai,
ConverzAI,https://www.crunchbase.com/organization/converzai,"Artificial Intelligence (AI), Employment, Human Resources, Recruiting, Software","Seattle, Washington, United States",2019-11-14,day,21000000,USD,21000000,ConverzAI provides AI-powered virtual recruiters that automate and to streamline the recruitment process.,"14,607",,"13,044",3,2025-02-11,16000000,USD,16000000,21000000,USD,21000000,"Menlo Ventures, Afore Capital, Foundation Capital, Left Lane Capital",3,4,1,Ashwarya Poddar,51-100,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.converzai.com ,,,https://www.linkedin.com/company/converzai ,"ConverzAI enables recruiting and staffing teams to realize their revenue potential with readily deployable Voice AI. The ConverzAI Voice AI platform automates candidate screening at scale while maintaining the human touch. The company's recruitment solutions are transforming how businesses discover, engage, and onboard talent. Leveraging advanced AI technology and automation, ConverzAI’s enterprise-grade platform enables organizations to streamline their hiring processes, enhance candidate experiences, and make data-driven recruitment decisions."
Arintra,https://www.crunchbase.com/organization/arintra,"Artificial Intelligence (AI), Electronic Health Record (EHR), PaaS, Software, Software Engineering","Austin, Texas, United States",2019-10-12,day,190000,USD,190000,Arintra is a software development company for health care.,"14,687",,"13,117",4,2023-09-22,85000,USD,85000,190000,USD,190000,"Y Combinator, Surge, TEN13, NetApp Excellerator",4,4,2,"Nitesh Shroff, Preeti Bhargava",11-50,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://arintra.com,https://twitter.com/arintrahealth,https://www.facebook.com/ArintraHealth,https://www.linkedin.com/company/arintra,"Arintra is a plug and play software solution for electronic health records. Arintra’s web app captures patient details before they meet the doctor, uses this information to generate the doctor’s documentation, and processes it to create the insurance claim for billing."
Bright Money,https://www.crunchbase.com/organization/bright-money,"Artificial Intelligence (AI), Finance, Financial Services, FinTech, Personal Finance","San Francisco, California, United States",2019-01-01,year,93000000,USD,93000000,Bright Money offers a personalized financial management platform to help individuals manage their finances effectively.,"14,783",,"13,205",5,2023-09-27,50000000,USD,50000000,43000000,USD,43000000,"Sequoia Capital, Peak XV Partners, FJ Labs, Hummingbird Ventures, Bossa Invest",5,14,6,"Alexander Seyfert, Amit Bendale, Avi Patchava, Avinash Ramakanth, Petko Plachkov, Varun Modi",101-250,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,Active,For Profit,https://www.brightmoney.co,https://twitter.com/BrightMoneyCo,https://www.facebook.com/BrightMoneyApp,https://www.linkedin.com/company/bright-money,"Bright is an AI-powered app that gives every consumer a path to get debt-free. It helps consumers delete all forms of debt (credit card, student loan, auto loan) and designs tailored credit products powered by Machine Learning. Bright Money uses artificial intelligence and machine learning algorithms to analyze users' financial data. It can provide personalized insights into their spending habits, budgeting, and overall financial health. The company aims to help users achieve financial wellness by providing them with tools and insights to reduce financial stress, build savings, and make informed financial decisions."
Northbeam,https://www.crunchbase.com/organization/northbeam,"Information Technology, Machine Learning","El Segundo, California, United States",2019-01-01,year,15000000,USD,15000000,Northbeam is a platform for marketing measurement that uses machine learning for DTC and ecommerce brands.,"15,045",,"13,437",1,2022-08-16,15000000,USD,15000000,15000000,USD,15000000,"Silversmith Capital Partners, Lorimer Ventures",1,2,3,"Austin Harrison, Dan Huang, Grant Margerum",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software",,,Active,For Profit,https://www.northbeam.io/,https://twitter.com/northbeam_io,,https://www.linkedin.com/company/northbeam/,Northbeam is a platform for marketing measurement that uses machine learning for DTC and ecommerce brands.
BlueSpace.ai,https://www.crunchbase.com/organization/bluespace-ai,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Transportation","Emeryville, California, United States",2019-01-01,year,3699999,USD,3699999,BlueSpace.ai is an urban mobility company that develops autonomous vehicle technology.,"15,412",,"13,770",3,2021-01-01,,,,3699999,USD,3699999,"Plug and Play, Alumni Ventures, Fusion Fund, Kakao Ventures, Wasabi Ventures",2,12,2,"Christine Moon, Joel Pazhayampallil",11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.bluespace.ai,https://twitter.com/BlueSpaceAI,,https://www.linkedin.com/company/bluespace-ai,"BlueSpace.ai is an urban mobility company that develops autonomous vehicle technology. Its software uses an innovative approach to perception and prediction, capturing the full motion of any object."
APERIO,https://www.crunchbase.com/organization/aperio-systems,"Artificial Intelligence (AI), Big Data, Data Visualization, Infrastructure, Software","Boston, Massachusetts, United States",2019-01-01,day,22000000,USD,22000000,APERIO AI uses the power of machine learning to solve a wide range of operational data quality issues for industrial companies.,"15,460",,"13,816",4,2023-08-24,9000000,USD,9000000,22000000,USD,22000000,"Momenta, National Grid Partners (NGP), NextEra Energy, Propel(X), Jump Capital",3,14,3,"Daniel Berger, Jonas Hellgren, Liran Tancman",11-50,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Other, Science and Engineering, Software",,,Active,For Profit,http://www.aperio.ai,,,https://www.linkedin.com/company/aperioai/,"APERIO is the leader in industrial data integrity solutions. We help customers drive profitability and sustainability goals while mitigating risk in their industrial operations. While the digital maturity and complexity of an industry varies, every sector, from engineering to operations, requires reliable data that can be trusted. APERIO DataWise automatically validates operational data at scale to improve data accuracy, security, and value, allowing for better, smarter business decisions based on real-time, superior data."
Sewer AI,https://www.crunchbase.com/organization/sewer-ai,"Artificial Intelligence (AI), Infrastructure, Machine Learning, Software","Walnut Creek, California, United States",2019-02-12,day,18500000,USD,18500000,SewerAI is a software development firm that develops AI tools to improve sewer condition assessment and inspection data management.,"15,644",,"13,981",5,2024-06-18,15000000,USD,15000000,18500000,USD,18500000,"Builders VC, EPIC Ventures, Burnt Island Ventures, Innovius Capital, Bishop Ranch Intelligence Innovation Accelerator",4,9,2,"Billy Gilmartin, Matthew Rosenthal",11-50,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,Active,For Profit,http://www.sewerai.com,https://x.com/AiSewer,,https://www.linkedin.com/company/sewerai,SewerAI is an artificial intelligence software company that optimizes the inspection and analysis of sewer systems. The company is building a system to help assist operators in the field in identifying defects using deep learning and help engineers analyze data using machine learning.  Its systems enable cities to quickly and accurately understand their sewer systems and plan rehabilitation.
Candlelit Care,https://www.crunchbase.com/organization/candlelit,"Artificial Intelligence (AI), Mental Health, Parenting, Psychology, Subscription Service, Therapeutics","Charlotte, North Carolina, United States",2019-03-01,month,480000,USD,480000,Candlelit Care leverages patient data to address symptoms of maternal depression and anxiety among Black mothers.,"15,652",,"13,988",7,2024-03-04,150000,USD,150000,270000,USD,270000,"Techstars, Right Side Capital Management, ResMed, Elevance Health, Parkview Health",2,7,1,Lauren Elliott,11-50,"Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Health Care, Other, Science and Engineering, Software",,,Active,For Profit,http://candlelitcare.com,http://x.com/candlelitcare,http://facebook.com/candlelitcares,http://linkedin.com/in/laurenjo,"Candlelit Care empowers Black women to best understand their struggles and seek the care they need. We leverage clinical research on perinatal mood disorders and AI to enable quicker access to mental health screening and treatment for Black women and women of color trying to conceive, currently pregnant or recovering from labor.  In partnership with birth workers, we help women living in maternity care deserts at risk of stress, depression and anxiety achieve health equity through app-based symptom triage, industry-leading perinatal mental health coaching and education at the point-of-care. Candlelit Care is backed by passionate investors who share in our mission to radically address the Black maternal health crisis in the U.S., including MedTech Color, Springboard Enterprises, CUNY School of Public Health, Cedars Sinai Technology Ventures, Techstars Impact powered by Cox Enterprises. Candlelit Care was founded in 2019 and is headquartered in Charlotte, NC."
Wisecut,https://www.crunchbase.com/organization/wisecut,"Artificial Intelligence (AI), B2B, B2C, Consumer Software, Content Creators, EdTech, Generative AI, Machine Learning, SaaS, Sharing Economy","Miami, Florida, United States",2019-09-27,day,1340000,USD,1340000,Wisecut uses AI to turn long videos into engaging clips — automatically. Trusted by 1M+ creators and media teams.,"15,703",,"14,034",7,2023-10-26,25000,USD,25000,1190000,USD,1190000,"Draper Associates, Meta, Google for Startups, Mana Ventures, TheVentureCity",4,7,2,"Ivo Machado, Vicente Machado",11-50,"Artificial Intelligence (AI), Data and Analytics, Education, Media and Entertainment, Other, Science and Engineering, Software",,,Active,For Profit,https://www.wisecut.video/,,https://www.facebook.com/wisecut,https://www.linkedin.com/company/wisecut,"Long videos lose attention. Most creators and media teams struggle to repurpose long videos into engaging short-form content — it’s time-consuming, manual, and hard to scale. Wisecut uses AI to automatically find the best moments and edit them into short clips optimized for social. This saves hours of editing time and helps content reach wider audiences faster. Unlike generic editors or manual tools, Wisecut uses AI to understand context, emotion, and pacing — crafting clips that actually resonate. With Wisecut’s Parallel AI Editors, multiple AI agents work simultaneously to watch and edit hundreds of hours of content — 500 hours in under 15 minutes — at a fraction of the cost. Whether it’s serving over 1M users or powering high-volume workflows for TV networks and top YouTubers, Wisecut is built to scale. Wisecut operates on a SaaS model with subscription plans for creators, media companies, and enterprises — plus custom API deals for high-volume partners. Our customers range from individual creators and YouTubers to broadcasters, streamers, and edtech platforms. Revenue comes from self-serve subscriptions and an expanding base of enterprise and usage-based API contracts. Wisecut is backed by Draper Associates, Google for Startups, Meta NPE, Endeavor, and TheVentureCity."
4CRisk.ai,https://www.crunchbase.com/organization/4crisk-ai,"Artificial Intelligence (AI), Compliance, Machine Learning, Risk Management, Software","Redwood City, California, United States",2019-09-01,month,8000000,USD,8000000,4CRisk.ai is an Advanced AI and Predictive Analytics company in the risk and compliance domain.,"15,766",,"14,090",1,2022-06-22,8000000,USD,8000000,8000000,USD,8000000,"Cerity Partners Ventures, Cloud Apps Capital Partners",1,2,2,"Supra Appikonda, Venky Yerrapotu",51-100,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.4crisk.ai/,https://twitter.com/4crisk,https://www.facebook.com/4CRisk/,https://www.linkedin.com/company/4crisk/,"4CRisk.ai provides advanced AI solutions that help organizations identify, manage and assess the impact of regulatory obligations and strengthen the internal control environment around an ever-evolving regulatory, business, and external risk environment. The company's AI-powered Data Intelligence Platform reduces the cost of compliance while lowering the risk of non-compliance."
Factored,https://www.crunchbase.com/organization/factored,"Artificial Intelligence (AI), Machine Learning, Software","Palo Alto, California, United States",2019-04-01,day,2500000,USD,2500000,"Factored helps companies build world-class, rigorously vetted data science, machine-learning, and AI engineering teams.","15,838",,"14,158",1,2020-04-15,2500000,USD,2500000,2500000,USD,2500000,AI Fund,1,1,2,"Chenyi Shi, Israel Niezen",101-250,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.factored.ai,https://twitter.com/factoredai,https://www.facebook.com/factoredcompany,https://www.linkedin.com/company/factoredai,"Factored was co-founded with renowned AI expert Andrew Ng (Stanford/AI Fund/Google Brain/Coursera) and Stanford University instructors to help companies build the highest-caliber remote data science and machine-learning teams in a few days by finding and rigorously vetting the world's most talented remote AI engineers living and working in USA time zones.  Our team rigorously tests our engineers against thousands of experienced engineers in Silicon Valley, and they consistently rank in the top 1-3% in core data science capabilities like machine-learning, data science, deeplearning, algorithmic coding, and mathematics."
Geojam,https://www.crunchbase.com/organization/geojam,"Artificial Intelligence (AI), Blockchain, Consumer Applications, Content Creators, Cryptocurrency, Media and Entertainment, Mobile Apps, Social, Social Media, Social Network","Los Angeles, California, United States",2019-06-27,day,2450000,USD,2450000,Geojam is an ecosystem fueled by $JAM. Where innovation meets experiences and exclusivity.,"16,005",,"14,312",5,2021-12-06,,,,2450000,USD,2450000,"KuCoin, EXPERT DOJO, Galaxy Venture Capital, CRT Labs, Various Investors",,5,4,"Justin Rosenbaum, Nir Golan, Sam Krichevsky, Sarah Figueroa",11-50,"Apps, Artificial Intelligence (AI), Blockchain and Cryptocurrency, Community and Lifestyle, Data and Analytics, Financial Services, Internet Services, Media and Entertainment, Mobile, Other, Payments, Science and Engineering, Software",,,Active,For Profit,https://www.geojam.com/,https://twitter.com/geojamofficial,https://www.facebook.com/Geojamofficial/,https://www.linkedin.com/company/geojam/,Geojam harnesses the power of proprietary machine-learning technology to prompt users to share their unfiltered thoughts and content with their friends.
Fairmatic,https://www.crunchbase.com/organization/fairmatic,"Artificial Intelligence (AI), Auto Insurance, Financial Services, Insurance, InsurTech","Sacramento, California, United States",2019-01-01,year,88000000,USD,88000000,Fairmatic is an AI-based insurance company that provides commercial auto insurance services.,"16,020",,"14,326",4,2023-03-16,46000000,USD,46000000,88000000,USD,88000000,"Battery Ventures, Foundation Capital, Veronorte, SquareOne Capital, Bill Tai",3,10,1,Jonathan Matus,101-250,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,Active,For Profit,https://fairmatic.com,https://twitter.com/fairmatic,https://www.facebook.com/fairmatic,https://www.linkedin.com/company/fairmatic,"Fairmatic offers data-driven fleet insurance that rewards safety with savings. Fairmatic uses AI-powered technology in combination with troves of telematics data to create meaningful cost savings for fleets, safer roads, and a profitable business model. Fairmatic helps fleets in proactively managing safety issues with actionable insights."
Duality,https://www.crunchbase.com/organization/duality-robotics,"Artificial Intelligence (AI), Machine Learning, Metaverse, Robotics","San Mateo, California, United States",2019-01-01,month,15100000,USD,15100000,Digital Twin Integration Platform for solving real-world problems,"16,070",,"14,372",3,2021-12-07,12000000,USD,12000000,15100000,USD,15100000,"Alumni Ventures, AngelPad, Drive Capital, Lemnos VC, Comeback Capital",2,7,3,"Apurva Shah, Jason DePerro, Mike Taylor",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Media and Entertainment, Science and Engineering, Software",,,Active,For Profit,https://duality.ai/,https://twitter.com/dualityai,,https://www.linkedin.com/company/dualityai/,"At Duality, we are building Falcon — our Digital Twin Integration platform for solving real-world problems, powered by our best-in-class 3D simulator. The data produced in our enterprise metaverse has efficacy and behaviors from participants or autonomous agents predictive of the real world."
qbiq,https://www.crunchbase.com/organization/qbiqai,"Architecture, Artificial Intelligence (AI), Interior Design, Property Management, Real Estate, Software","New York, New York, United States",2019-08-01,day,26000000,USD,26000000,qbiq developed an AI-powered platform that automates and optimizes architectural services for the real estate market.,"16,094",,"14,395",4,2025-01-15,16000000,USD,16000000,26000000,USD,26000000,"Insight Partners, Ocean Azul Partners, 10D, Ironwood Ventures, Legziel Family",2,8,4,"Elad Kaminer, Leeor Solnik, Noam Diamantstein, Roey Granot",51-100,"Artificial Intelligence (AI), Data and Analytics, Design, Real Estate, Science and Engineering, Software",,,Active,For Profit,https://www.qbiq.ai,https://x.com/qbiq_ai,https://www.facebook.com/automated.layout.planning,https://www.linkedin.com/company/qbiq-ai/,"qbiq developed cutting-edge Artificial Intelligence, Generative Design, and Optimization Technologies to real-estate planning. qbiq's cutting-edge technology is set to revolutionize the $30 trillion global commercial real estate market. By accelerating layout planning and design from weeks to mere minutes, qbiq is bringing much-needed innovation and efficiency to the industry."
Agamon Health,https://www.crunchbase.com/organization/agamon,"Artificial Intelligence (AI), Big Data, Health Care, Natural Language Processing","New York, New York, United States",2019-01-01,year,6000000,USD,6000000,Closing care gaps along the patient journey,"16,149",,"14,447",3,2022-12-01,2000000,USD,2000000,6000000,USD,6000000,"Seedcamp, MassChallenge, eHealth Ventures, MMC Ventures, InHealth Ventures",2,6,3,"Michal Meiri, Omri Sivan, Rotem Lev-Zwickel",11-50,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.agamonhealth.com,https://twitter.com/AgamonHealth,https://www.facebook.com/agamonhealth/,https://linkedin.com/company/agamon,"Closing care gaps is a challenge across the continuum of care that typically starts in radiology. Approximately 20% of radiology reports include a follow-up recommendation, yet more than 60% of these patients do not adhere to it. Agamon Health Coordinate is an enterprise platform that combines AI and workflow automation to close patient care gaps involving imaging. We facilitate collaboration with screening and cancer patient management programs and other clinical service lines."
Constanellis Aerospace,https://www.crunchbase.com/organization/constanellis-aerospace,"Aerospace, Artificial Intelligence (AI), Cloud Computing, Cloud Infrastructure, Communications Infrastructure, Energy Storage, Information Technology, Satellite Communication, Software","Washington, District of Columbia, United States",2019-07-29,day,32000000,USD,32000000,"Space Infrastructure, lunar based power distribution hardware and services, end to end small satellite solutions and defense solutions","16,647",,"14,904",1,2022-11-15,32000000,USD,32000000,32000000,USD,32000000,,,,2,"Cadrian Thompson, Robins Mdoka",11-50,"Artificial Intelligence (AI), Data and Analytics, Energy, Hardware, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,http://www.constanellis.com,,,https://www.linkedin.com/company/constanellis,"Early stage Washington DC based Commercial Space Infrastructure startup seeking to develop commercial lunar based power distribution hardware and services, end to end small satellite solutions and become a provider of space based intelligence gathering solutions. Constanellis is capable of engineering, design, modeling, fabrication, and simulation of space based components and systems. Our cloud based intelligence platform allows for ease of use for the end user and real time collaboration with assets enhanced by edge computing and AI. Our platform provides the reliability and performance demanded by the modern day war fighter across all domains."
Evolv AI,https://www.crunchbase.com/organization/evolv-technology-solutions,"Artificial Intelligence (AI), Information Technology, SaaS","San Francisco, California, United States",2019-03-01,month,23300000,USD,23300000,"Artificial intelligence platform to automatically discover, personalize, and serve better journeys by continuously adapting to live behavior","16,664",,"14,919",2,2023-11-09,13300000,USD,13300000,10000000,USD,10000000,"Engage, Horizons Ventures, NJF Capital, Michael Scharff, Major Group Asia",1,5,2,"Michael Scharff, Tyler Foster",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.evolv.ai/,https://twitter.com/evolvai,https://www.facebook.com/EvolvAI,https://www.linkedin.com/company/evolvai/,"We give digital leaders and their content creators the confidence to delight their customers at every touchpoint on any digital channel. Our Experience Optimization Solution uses a proprietary artificial intelligence (AI) platform and methodology to automatically discover, personalize, and serve progressively better journeys by continuously adapting to live user behavior."
MEandMine,https://www.crunchbase.com/organization/meandmine,"Artificial Intelligence (AI), EdTech, Mental Health, Neuroscience","San Jose, California, United States",2019-01-01,year,6600000,USD,6600000,Game-Based Mental Health Solution for Schools,"16,667",,"14,922",2,2024-06-20,4500000,USD,4500000,6600000,USD,6600000,"K5 Global, Wistron Corporation",2,2,2,"Elinor Huang, Ingrid zhang",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Education, Health Care, Science and Engineering, Software",,,Active,For Profit,https://meandmine.com/,,,https://www.linkedin.com/in/elinor-wen-hsin-huang-98989345/,"MEandMine is a silicon valley-based mental health startup providing innovative, digital tools to support classroom wellbeing.Combining the power of neuroscience and gamification, MEandMine revolutionizes classroom well-being and enables real-time monitoring for early interventions. MEandMine is founded by a group of psychologists, educators, data scientists, and parents."
UserGems,https://www.crunchbase.com/organization/usergems,"Artificial Intelligence (AI), Machine Learning, Marketing, Predictive Analytics, SaaS, Sales","San Francisco, California, United States",2019-01-01,year,22400000,USD,22400000,An AI-powered solution that combines relationship data and trigger events to identify buyers who will most likely buy from you,"16,827",,"15,070",3,2021-10-26,20000000,USD,20000000,22400000,USD,22400000,"Y Combinator, Craft Ventures, Everywhere Ventures, Uncork Capital, Battery Ventures",2,7,2,"Christian Kletzl, Stephan Kletzl",51-100,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.usergems.com/,https://twitter.com/usergems,https://www.facebook.com/usergems/,https://www.linkedin.com/company/usergems/,"UserGems is an AI-powered prospecting solution for revenue teams. By delivering prospects that are most likely to convert, UserGems helps companies drive bigger pipeline, faster sales cycle, and larger deals. Whenever your customers change their jobs, UserGems automatically surfaces them as new prospects to your sales reps. This allows your reps to be in front of the right buyers at the right time, and before the competition is. Leveraging machine learning, UserGems automatically identifies other prospects that look exactly like your best customers. That means you get a complete, up-to-date list of leads that match your ideal customer profile, persona and other key criteria without requiring reps to spends hours on researching."
